nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directrice des Ressources Humaines;Fondation Falret;Pantin (93);;Welcome to the Jungle / SimplyHired;FINANCE,JOB,DRH,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie confirme H/F + Responsable paie H/F CDI | Date: NC (annonce active au 2026-09-23 - dates de publication non verifiables - job boards bloques par le proxy) | Effectif: ~1100 (perimetre de paie declare) | CA: NC | Salaire: NC | Source: Welcome to the Jungle / SimplyHired | Lien: https://www.simplyhired.fr/job/U5xd6cNJ27MQ9jxm0SuoRTMeImVXR5o7xE4xjEtKxu9DA00XDXc6Sg | Contexte: Fondation recrute un Gestionnaire de paie confirme a Pantin et un Responsable paie CDI (perimetre ~1100 bulletins | equipe de 3 gestionnaires | rattachement Direction des Ressources Humaines). Double recrutement paie = restructuration du pole paie interne.
;;;;Directeur General;Fondation Falret;Pantin (93);;Welcome to the Jungle / SimplyHired;FINANCE,JOB,DG,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie confirme H/F + Responsable paie H/F CDI | Date: NC (annonce active au 2026-09-23) | Effectif: ~1100 | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/fondation-falret/jobs/responsable-paie-h-f_pantin | Contexte: Fondation recrute un Gestionnaire de paie confirme a Pantin et un Responsable paie CDI (perimetre ~1100 bulletins | equipe de 3 gestionnaires | rattachement Direction des Ressources Humaines). Double recrutement paie = restructuration du pole paie interne.
;;;;Directeur Administratif et Financier Groupe;DMS Imaging;Montpellier (34);;Welcome to the Jungle;FINANCE,JOB,DAF,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable administratif et financier H/F CDI | Date: NC (annonce active au 2026-09-23 - date de publication non verifiable) | Effectif: 50-500 (NC precis) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/apelem/jobs/responsable-administratif-et-financier-h-f-montpellier-cdi | Contexte: Groupe francais d imagerie medicale (Diagnostic Medical Systems / Apelem) recherche un RAF en CDI a Montpellier. PME industrielle cotee sur Euronext Growth - profil direction financiere PME.
;;;;Responsable Ressources Humaines;DMS Imaging;Montpellier (34);;Welcome to the Jungle;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable administratif et financier H/F CDI | Date: NC (annonce active au 2026-09-23) | Effectif: 50-500 (NC precis) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/apelem/jobs/responsable-administratif-et-financier-h-f-montpellier-cdi | Contexte: Groupe francais d imagerie medicale (Diagnostic Medical Systems / Apelem) recherche un RAF en CDI a Montpellier. PME industrielle cotee sur Euronext Growth - profil direction financiere PME.
;;;;Fondateur / Directeur General;Groupe Brakson;Strasbourg (67);;Welcome to the Jungle;FINANCE,JOB,FONDATEUR,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier H/F CDI | Date: NC (annonce active au 2026-09-23 - date de publication non verifiable) | Effectif: 50-500 (NC precis) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/chargemap/jobs/responsable-administratif-et-financier-h-f_strasbourg_GBCMES_7WpAYqA | Contexte: Holding alsacienne independante regroupant Chargemap | Mister EV | Saabre. Recrute un RAF en CDI a Strasbourg avec 4 ans d experience minimum en contexte scale-up ou forte croissance - structuration de la fonction financiere multi-entites.
;;;;Responsable Ressources Humaines;Groupe Brakson;Strasbourg (67);;Welcome to the Jungle;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier H/F CDI | Date: NC (annonce active au 2026-09-23) | Effectif: 50-500 (NC precis) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/chargemap/jobs/responsable-administratif-et-financier-h-f_strasbourg_GBCMES_7WpAYqA | Contexte: Holding alsacienne independante regroupant Chargemap | Mister EV | Saabre. Recrute un RAF en CDI a Strasbourg avec 4 ans d experience minimum en contexte scale-up ou forte croissance - structuration de la fonction financiere multi-entites.
;;;;Directeur General;IMCAS;Paris (75);;Welcome to the Jungle;FINANCE,JOB,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable administratif et financier H/F CDI | Date: NC (annonce active au 2026-09-23 - date de publication non verifiable) | Effectif: 50-500 (NC precis) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/imcas/jobs/responsable-administratif-et-financier-h-f_paris | Contexte: Organisateur de congres medicaux (filiale du groupe Comexposium) recrute un RAF rattache a la Direction Generale | perimetre finance + administratif + RH et interface avec le groupe. Poste cle de direction financiere PME.
;;;;Responsable Ressources Humaines;IMCAS;Paris (75);;Welcome to the Jungle;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable administratif et financier H/F CDI | Date: NC (annonce active au 2026-09-23) | Effectif: 50-500 (NC precis) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/imcas/jobs/responsable-administratif-et-financier-h-f_paris | Contexte: Organisateur de congres medicaux (filiale du groupe Comexposium) recrute un RAF rattache a la Direction Generale | perimetre finance + administratif + RH et interface avec le groupe. Poste cle de direction financiere PME.
Glas;Aurelie;;;Directrice financiere et membre du Comex;Valgo;Petit-Couronne (76);;DAF-Mag;FINANCE,NEWS,DAF,500-2000,CONTACT_1;Poste: Directrice financiere | Date: 2026-09-11 | Effectif: 800+ | CA: NC | Salaire: NC | Source: DAF-Mag (Nominations DAF du vendredi 11 septembre) | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas nommee Directrice financiere et membre du Comex de Valgo en septembre 2026 (ex-DAF Suez et Veolia | 15 ans de finance | audit EY puis controle de gestion et M&A international). ETI independante de depollution et rehabilitation de sites pollues fondee en 2004 | plus de 800 salaries | siege a Petit-Couronne. Arrivee d une DAF sur un perimetre multi-sites = structuration de l equipe finance (paie | tresorerie | credit management).
Bouche;Francois;;;President / Directeur General;Valgo;Petit-Couronne (76);;DAF-Mag;FINANCE,NEWS,CEO,500-2000,CONTACT_2;Poste: President fondateur | Date: 2026-09-11 | Effectif: 800+ | CA: NC | Salaire: NC | Source: DAF-Mag + Wikipedia / Societe.com (SIREN 453975831) | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas nommee Directrice financiere et membre du Comex de Valgo en septembre 2026 (ex-DAF Suez et Veolia | 15 ans de finance | audit EY puis controle de gestion et M&A international). ETI independante de depollution et rehabilitation de sites pollues fondee en 2004 | plus de 800 salaries | siege a Petit-Couronne. Arrivee d une DAF sur un perimetre multi-sites = structuration de l equipe finance (paie | tresorerie | credit management).
El Fatih;Siouar;;;Directeur financier (CFO);Argos;Paris (75);;DAF-Mag / argos.fund;FINANCE,NEWS,CFO,50-500,CONTACT_1;Poste: Directeur financier Groupe | Date: 2026-09-11 | Effectif: 50-500 (NC precis) | CA: NC | Salaire: NC | Source: DAF-Mag (Nominations DAF du vendredi 11 septembre) + communique Argos | Lien: https://argos.fund/fr/argos-annonce-quatre-promotions-au-sein-de-ses-equipes-investissement-et-finance/ | Contexte: Siouar El Fatih nomme Directeur financier (CFO) d Argos en septembre 2026 apres avoir ete DAF adjoint depuis mars 2026 | 15 ans d experience (EY Strategy & Transactions | PwC TS | EDF | UBS | Kepler Cheuvreux). Il pilote l ensemble des activites financieres | l administration de fonds | le reporting et les process financiers du groupe. Annonce couplee a quatre promotions dans les equipes Investissement et Finance = structuration de la direction financiere. | Fonds: Argos (ex-Argos Wityu) | Montant: NC
