nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Head of Sales;Reecall;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/reecall/jobs/business-developer_paris | Contexte: Editeur SaaS d'IA conversationnelle pour la relation client. Recrute un SDR en CDI (Paris/Lyon) pour construire la strategie de prospection et qualifier les leads pour les AE.
;;;;Talent Acquisition / Head of People;Reecall;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/reecall/jobs/business-developer_paris | Contexte: Editeur SaaS d'IA conversationnelle pour la relation client. Recrute un SDR en CDI (Paris/Lyon) pour construire la strategie de prospection et qualifier les leads pour les AE.
;;;;Head of Sales;Onoff Telecom;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Account Executive Full-Cycle (SaaS) | Date: NC | Effectif: NC | CA: NC | Salaire: 36-43K fixe + variable non plafonne jusqu'a 18K | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/onoff-telecom/jobs/account-executive_paris | Contexte: Editeur SaaS telecom B2B (numeros pro dans l'app). Recrute un AE full-cycle en CDI. Poste ouvert aux profils 2 ans d'experience AE en startup/scale-up tech.
;;;;Talent Acquisition / Head of People;Onoff Telecom;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Account Executive Full-Cycle (SaaS) | Date: NC | Effectif: NC | CA: NC | Salaire: 36-43K fixe + variable non plafonne jusqu'a 18K | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/onoff-telecom/jobs/account-executive_paris | Contexte: Editeur SaaS telecom B2B (numeros pro dans l'app). Recrute un AE full-cycle en CDI. Poste ouvert aux profils 2 ans d'experience AE en startup/scale-up tech.
;;;;Head of Sales;GxpManager;Lyon (69);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/gxpmanager/jobs/sdr-sales-development-representative-cdi-lyon_lyon | Contexte: Editeur de logiciel lyonnais - plateforme Low-Code/No-Code de generation d'applications. Recrute un SDR en CDI a Lyon pour promouvoir la plateforme aupres des industriels.
;;;;Talent Acquisition / Head of People;GxpManager;Lyon (69);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/gxpmanager/jobs/sdr-sales-development-representative-cdi-lyon_lyon | Contexte: Editeur de logiciel lyonnais - plateforme Low-Code/No-Code de generation d'applications. Recrute un SDR en CDI a Lyon pour promouvoir la plateforme aupres des industriels.
;;;;Head of Sales;Mooncard;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: SDR - Sales Development Representative (H/F) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/mooncard/jobs/sdr-sales-development-representative-h-f_paris | Contexte: Fintech SaaS de gestion des depenses professionnelles (carte de paiement + logiciel comptable). Recrute un SDR en CDI pour identifier et qualifier les prospects et alimenter la croissance.
;;;;Talent Acquisition / Head of People;Mooncard;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: SDR - Sales Development Representative (H/F) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/mooncard/jobs/sdr-sales-development-representative-h-f_paris | Contexte: Fintech SaaS de gestion des depenses professionnelles (carte de paiement + logiciel comptable). Recrute un SDR en CDI pour identifier et qualifier les prospects et alimenter la croissance.
;;;;Head of Sales / Directeur commercial;Localranker;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager Grands Comptes (SaaS B2B) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/localranker/jobs/account-manager-grands-comptes-strategic-customer-success-manager-saas-b2b_paris | Contexte: Editeur SaaS francais independant detenu a 100% par ses fondateurs (presence locale/SEO des reseaux et franchises). CSM Grands Comptes en CDI - portefeuille de 50 a 80 clients reseaux nationaux.
;;;;Talent Acquisition / Head of People;Localranker;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager Grands Comptes (SaaS B2B) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/localranker/jobs/account-manager-grands-comptes-strategic-customer-success-manager-saas-b2b_paris | Contexte: Editeur SaaS francais independant detenu a 100% par ses fondateurs (presence locale/SEO des reseaux et franchises). CSM Grands Comptes en CDI - portefeuille de 50 a 80 clients reseaux nationaux.
