nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Administratif et Financier;Itancia;La Jubaudiere (49);;Site carriere Itancia;FINANCE,JOB,DAF,250-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Credit Manager H/F | Date: 2026-09-02 | Effectif: NC (estime 250-500, ETI independante) | CA: NC | Salaire: NC | Source: Site carriere Itancia | Lien: https://itancia.com/jobs/credit-manager-h-f/ | Contexte: Itancia (distribution et reconditionnement d'equipements telecom/IT, siege La Jubaudiere 49) recrute un Credit Manager en CDI pour piloter une equipe de 9 personnes repartie entre le site de La Jubaudiere (7 gestionnaires comptes clients) et la filiale marocaine. Structuration du risque client sur un perimetre international.
;;;;Directeur des Ressources Humaines;Itancia;La Jubaudiere (49);;Site carriere Itancia;FINANCE,JOB,DRH,250-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Credit Manager H/F | Date: 2026-09-02 | Effectif: NC (estime 250-500, ETI independante) | CA: NC | Salaire: NC | Source: Site carriere Itancia | Lien: https://itancia.com/jobs/credit-manager-h-f/ | Contexte: Itancia (distribution et reconditionnement d'equipements telecom/IT, siege La Jubaudiere 49) recrute un Credit Manager en CDI pour piloter une equipe de 9 personnes repartie entre le site de La Jubaudiere (7 gestionnaires comptes clients) et la filiale marocaine. Structuration du risque client sur un perimetre international.
;;;;Responsable Paie;Habitat & Humanisme Soin;Caluire-et-Cuire (69);;Taleez;FINANCE,JOB,HIRING_MANAGER,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 500-2000, reseau d'etablissements medico-sociaux) | CA: NC | Salaire: 30-33 K EUR | Source: Taleez + France Travail (ref 212NGDR) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-caluire-et-cuire-habitat-humanisme-soin-cdi | Contexte: Habitat & Humanisme Soin (branche sante/medico-sociale du mouvement Habitat et Humanisme) recrute un gestionnaire de paie en CDI au siege de Caluire-et-Cuire, rattache au Responsable paie, sur l'integralite du processus de paie. Offre confirmee par deux sources independantes (Taleez et France Travail).
;;;;Directeur des Ressources Humaines;Habitat & Humanisme Soin;Caluire-et-Cuire (69);;Taleez;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 500-2000, reseau d'etablissements medico-sociaux) | CA: NC | Salaire: 30-33 K EUR | Source: Taleez + France Travail (ref 212NGDR) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-caluire-et-cuire-habitat-humanisme-soin-cdi | Contexte: Habitat & Humanisme Soin (branche sante/medico-sociale du mouvement Habitat et Humanisme) recrute un gestionnaire de paie en CDI au siege de Caluire-et-Cuire, rattache au Responsable paie, sur l'integralite du processus de paie. Offre confirmee par deux sources independantes (Taleez et France Travail).
;;;;Directeur Administratif et Financier;M+ Materiaux;Claira (66);;Taleez;FINANCE,JOB,DAF,250-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie F/H | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 250-500, distributeur regional independant de materiaux) | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/gestionnaire-de-paie-f-h-claira-m-materiaux-cdi | Contexte: M+ Materiaux (negoce de materiaux de construction, siege a Claira dans les Pyrenees-Orientales) recrute un gestionnaire de paie en CDI rattache au Responsable Paie. Structure multi-sites : volume de paie interne en croissance.
;;;;Directeur des Ressources Humaines;M+ Materiaux;Claira (66);;Taleez;FINANCE,JOB,DRH,250-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie F/H | Date: NC (annonce active septembre 2026) | Effectif: NC (estime 250-500, distributeur regional independant de materiaux) | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/gestionnaire-de-paie-f-h-claira-m-materiaux-cdi | Contexte: M+ Materiaux (negoce de materiaux de construction, siege a Claira dans les Pyrenees-Orientales) recrute un gestionnaire de paie en CDI rattache au Responsable Paie. Structure multi-sites : volume de paie interne en croissance.
;;;;Dirigeant / Fondateur;ActiPaie;Flers (61);;France Travail;FINANCE,JOB,FONDATEUR,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: 2026-09-14 environ (annonce publiee il y a environ une semaine) | Effectif: NC (cabinet de gestion de paie externalisee) | CA: NC | Salaire: NC | Source: France Travail (ref 208JSJP) | Lien: https://candidat.francetravail.fr/offres/recherche/detail/208JSJP | Contexte: ActiPaie recrute un futur gestionnaire de paie en CDI a Flers (61) avec prise de poste au 1er septembre 2026 : gestion complete d'un portefeuille clients (paie, soldes de tout compte, suivi administratif, conseil social). Croissance du portefeuille = besoin recurrent de profils paie.
;;;;Responsable Administratif et Financier;ActiPaie;Flers (61);;France Travail;FINANCE,JOB,RAF,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F | Date: 2026-09-14 environ (annonce publiee il y a environ une semaine) | Effectif: NC (cabinet de gestion de paie externalisee) | CA: NC | Salaire: NC | Source: France Travail (ref 208JSJP) | Lien: https://candidat.francetravail.fr/offres/recherche/detail/208JSJP | Contexte: ActiPaie recrute un futur gestionnaire de paie en CDI a Flers (61) avec prise de poste au 1er septembre 2026 : gestion complete d'un portefeuille clients (paie, soldes de tout compte, suivi administratif, conseil social). Croissance du portefeuille = besoin recurrent de profils paie.
Glas;Aurelie;;;Directrice Financiere (CFO);Valgo;Petit-Couronne (76);;Daf-Mag.fr;FINANCE,NEWS,CFO,500-2000,CONTACT_1;Poste: Directrice Financiere (CFO) nouvellement nommee | Date: 2026-09-11 | Effectif: environ 800 salaries (17 agences France + filiales Canada et Bresil) | CA: 118,7 M EUR | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas est nommee directrice financiere et membre du Comex de Valgo (ETI de depollution de sites et sols pollues, siege Petit-Couronne 76). Ex-Suez et Veolia, 15 ans d'experience en controle financier et M&A international. Arrivee d'un nouveau CFO = fenetre de structuration de la fonction finance (tresorerie, credit management, consolidation, paie multi-pays).
;;;;Directeur des Ressources Humaines;Valgo;Petit-Couronne (76);;Daf-Mag.fr;FINANCE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directrice Financiere (CFO) nouvellement nommee | Date: 2026-09-11 | Effectif: environ 800 salaries (17 agences France + filiales Canada et Bresil) | CA: 118,7 M EUR | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas est nommee directrice financiere et membre du Comex de Valgo (ETI de depollution de sites et sols pollues, siege Petit-Couronne 76). Ex-Suez et Veolia, 15 ans d'experience en controle financier et M&A international. Arrivee d'un nouveau CFO = fenetre de structuration de la fonction finance (tresorerie, credit management, consolidation, paie multi-pays).
Piron;Christophe;;;Directeur Financier (CFO);EVS Broadcast Equipment;Liege (BE);;Daf-Mag.fr;FINANCE,NEWS,CFO,500-2000,CONTACT_1;Poste: Directeur Financier (CFO) nouvellement nomme | Date: 2026-09 (jour precis NC) | Effectif: NC (estime 500-2000) | CA: NC | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Christophe Piron est nomme directeur financier d'EVS en septembre 2026 apres avoir assure l'interim du poste depuis mai 2026. Quatre mois d'interim a la direction financiere = signal de sous-effectif et de rattrapage a prevoir sur l'equipe finance. A confirmer : identification exacte de l'entite (EVS Broadcast Equipment, Liege).
;;;;Directeur des Ressources Humaines;EVS Broadcast Equipment;Liege (BE);;Daf-Mag.fr;FINANCE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directeur Financier (CFO) nouvellement nomme | Date: 2026-09 (jour precis NC) | Effectif: NC (estime 500-2000) | CA: NC | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Christophe Piron est nomme directeur financier d'EVS en septembre 2026 apres avoir assure l'interim du poste depuis mai 2026. Quatre mois d'interim a la direction financiere = signal de sous-effectif et de rattrapage a prevoir sur l'equipe finance. A confirmer : identification exacte de l'entite (EVS Broadcast Equipment, Liege).
