nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Head of Sales;Skillup.co;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) H/F - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/skillup-co/jobs/sales-development-representative-sdr-h-f_paris | Contexte: Editeur SaaS de gestion des talents (formation, entretiens, GPEC) cree en 2016 et utilise par plus de 250 entreprises clientes. Recrute un SDR a Paris pour structurer sa generation de pipeline.
;;;;Talent Acquisition Manager;Skillup.co;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) H/F - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/skillup-co/jobs/sales-development-representative-sdr-h-f_paris | Contexte: Editeur SaaS de gestion des talents (formation, entretiens, GPEC) cree en 2016 et utilise par plus de 250 entreprises clientes. Recrute un SDR a Paris pour structurer sa generation de pipeline.
;;;;CEO / Cofondateur;Feedier;Lille (59);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/feedier/jobs/sales-development-representative-sdr_lille_FEEDI_MRVPyRe | Contexte: Editeur SaaS lillois de collecte et pilotage de la feedback intelligence / experience client. Ouvre un poste de SDR en CDI a Lille.
;;;;Responsable RH;Feedier;Lille (59);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/feedier/jobs/sales-development-representative-sdr_lille_FEEDI_MRVPyRe | Contexte: Editeur SaaS lillois de collecte et pilotage de la feedback intelligence / experience client. Ouvre un poste de SDR en CDI a Lille.
;;;;Head of Customer Success;Partoo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager (Key Accounts) - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/en/companies/partoo/jobs/customer-success-manager-key-accounts-cdi-paris-h-f-x_paris | Contexte: Scale-up SaaS B2B qui aide les entreprises a points de vente multiples a se rapprocher de leurs clients. Recrute un CSM Grands Comptes en CDI a Paris.
;;;;Talent Acquisition Manager;Partoo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager (Key Accounts) - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/en/companies/partoo/jobs/customer-success-manager-key-accounts-cdi-paris-h-f-x_paris | Contexte: Scale-up SaaS B2B qui aide les entreprises a points de vente multiples a se rapprocher de leurs clients. Recrute un CSM Grands Comptes en CDI a Paris.
;;;;Head of Sales;Tomorro;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) Outbound French Market | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/tomorro/jobs/sales-development-representative-outbound-french-market_paris | Contexte: Editeur SaaS de gestion des contrats (CLM). Recrute un SDR outbound en CDI sur le marche francais - signal de structuration d'une equipe de prospection sortante.
;;;;Talent Acquisition Manager;Tomorro;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) Outbound French Market | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/tomorro/jobs/sales-development-representative-outbound-french-market_paris | Contexte: Editeur SaaS de gestion des contrats (CLM). Recrute un SDR outbound en CDI sur le marche francais - signal de structuration d'une equipe de prospection sortante.
;;;;Head of Sales;Advizeo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/advizeo/jobs/cdi-sales-development-representative_paris_ADVIZ_KNDD27Y | Contexte: Editeur SaaS energie et IoT (efficacite energetique des batiments) adressant sante retail tertiaire industrie et secteur public. Recrute un SDR en CDI a Paris.
;;;;Responsable RH;Advizeo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/advizeo/jobs/cdi-sales-development-representative_paris_ADVIZ_KNDD27Y | Contexte: Editeur SaaS energie et IoT (efficacite energetique des batiments) adressant sante retail tertiaire industrie et secteur public. Recrute un SDR en CDI a Paris.
