nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Head of Sales;WizVille;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager B2B (H/F/X) | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wizville/jobs/customer-success-manager-b2b-h-f-x_paris_WIZVI_8DlYPVL | Contexte: Editeur SaaS B2B d'etudes de satisfaction client. Deux postes CSM B2B ouverts en parallele sur Paris - signal de renforcement de l'equipe Customer Success. Effectif non verifie (sites d'annuaires bloques).
;;;;Talent Acquisition / DRH;WizVille;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager B2B (H/F/X) | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wizville/jobs/customer-success-manager-b2b-h-f-x_paris_WIZVI_8DlYPVL | Contexte: Editeur SaaS B2B d'etudes de satisfaction client. Deux postes CSM B2B ouverts en parallele sur Paris - signal de renforcement de l'equipe Customer Success. Effectif non verifie (sites d'annuaires bloques).
;;;;Head of Sales;Talkspirit;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Senior Partner and Alliance Lead - SaaS B2B | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/talkspirit/jobs/senior-partnership-manager_paris | Contexte: Editeur SaaS B2B collaboratif (full remote). Creation d'un poste Partnerships senior - structuration d'un programme partenaires/affiliation pour generer du pipeline. Effectif non verifie.
;;;;Talent Acquisition / DRH;Talkspirit;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Senior Partner and Alliance Lead - SaaS B2B | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/talkspirit/jobs/senior-partnership-manager_paris | Contexte: Editeur SaaS B2B collaboratif (full remote). Creation d'un poste Partnerships senior - structuration d'un programme partenaires/affiliation pour generer du pipeline. Effectif non verifie.
;;;;Head of Sales;Tenacy;Lyon (69);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Revenue Operations Manager - CDI | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/tenacy/jobs/revenue-operations-manager-cdi_lyon | Contexte: Editeur SaaS de pilotage de la cybersecurite base a Lyon. Ouverture d'un poste RevOps - signal de structuration de la machine commerciale. Effectif non verifie.
;;;;Talent Acquisition / DRH;Tenacy;Lyon (69);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Revenue Operations Manager - CDI | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/tenacy/jobs/revenue-operations-manager-cdi_lyon | Contexte: Editeur SaaS de pilotage de la cybersecurite base a Lyon. Ouverture d'un poste RevOps - signal de structuration de la machine commerciale. Effectif non verifie.
;;;;Head of Sales;Akimbo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Operations Manager - CDI | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/akimbo/jobs/sales-operations | Contexte: Scale-up SaaS B2B. Recrute un Sales Operations Manager (1 an d'XP min en Revenue/Sales Ops en editeur B2B). Effectif non verifie.
;;;;Talent Acquisition / DRH;Akimbo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Operations Manager - CDI | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/akimbo/jobs/sales-operations | Contexte: Scale-up SaaS B2B. Recrute un Sales Operations Manager (1 an d'XP min en Revenue/Sales Ops en editeur B2B). Effectif non verifie.
;;;;Head of Sales;Skillup.co;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) H/F | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/skillup-co/jobs/sales-development-representative-sdr-h-f_paris | Contexte: Editeur SaaS RH (gestion des talents et de la formation). Recrutement SDR - montee en puissance de l'outbound. Effectif non verifie.
;;;;Talent Acquisition / DRH;Skillup.co;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (SDR) H/F | Date: 2026-09-25 | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/skillup-co/jobs/sales-development-representative-sdr-h-f_paris | Contexte: Editeur SaaS RH (gestion des talents et de la formation). Recrutement SDR - montee en puissance de l'outbound. Effectif non verifie.
