nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Commercial;CLASQUIN;Roissy-en-France (95);;Welcome to the Jungle;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Key Account Manager / Responsable Grands Comptes (H/F) - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/clasquin/jobs/key-account-manager-responsable-grands-comptes-h-f_roissy-en-france | Contexte: Commissionnaire de transport international (maritime, aerien, terrestre) qui recrute un Responsable Grands Comptes en CDI sur son site de Roissy. Date de publication non confirmee (site inaccessible via le proxy).
;;;;Responsable Talent Acquisition;CLASQUIN;Roissy-en-France (95);;Welcome to the Jungle;SALES,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Key Account Manager / Responsable Grands Comptes (H/F) - CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/clasquin/jobs/key-account-manager-responsable-grands-comptes-h-f_roissy-en-france | Contexte: Commissionnaire de transport international (maritime, aerien, terrestre) qui recrute un Responsable Grands Comptes en CDI sur son site de Roissy. Date de publication non confirmee (site inaccessible via le proxy).
;;;;Directeur Commercial;AKTEO;NC;;LinkedIn;SALES,JOB,DIRECTEUR_COMMERCIAL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Ingenieur d'Affaires | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-d-affaires-at-akteo-4440654589 | Contexte: Annonce Ingenieur d'Affaires publiee sur LinkedIn (ID recent). Localisation, effectif et date de publication non confirmes - LinkedIn bloque par le proxy.
;;;;Responsable RH;AKTEO;NC;;LinkedIn;SALES,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Ingenieur d'Affaires | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-d-affaires-at-akteo-4440654589 | Contexte: Annonce Ingenieur d'Affaires publiee sur LinkedIn (ID recent). Localisation, effectif et date de publication non confirmes - LinkedIn bloque par le proxy.
;;;;President / Directeur General;ABE Courtage;Rennes (35);;Le Journal des Entreprises;SALES,NEWS,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Recrutements lies a la croissance (dont commerciaux) | Date: 2026 | Effectif: 70 salaries (objectif 90 fin 2026) | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/breve/abe-courtage-veut-recruter-20-personnes-en-2026-pour-soutenir-sa-croissance-2138591 | Contexte: Courtier en assurances rennais qui annonce 20 recrutements en 2026 pour passer de 70 a 90 salaries, avec un axe strategique biogaz et energies renouvelables. Date exacte de l'article non confirmee.
;;;;Responsable RH;ABE Courtage;Rennes (35);;Le Journal des Entreprises;SALES,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Recrutements lies a la croissance (dont commerciaux) | Date: 2026 | Effectif: 70 salaries (objectif 90 fin 2026) | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/breve/abe-courtage-veut-recruter-20-personnes-en-2026-pour-soutenir-sa-croissance-2138591 | Contexte: Courtier en assurances rennais qui annonce 20 recrutements en 2026 pour passer de 70 a 90 salaries, avec un axe strategique biogaz et energies renouvelables. Date exacte de l'article non confirmee.
;;;;Directeur General;Normandie Textiles;NC;;Le Journal des Entreprises;SALES,NEWS,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Extension du reseau de revendeurs puis recrutements | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/normandie-textiles-veut-elargir-son-reseau-de-revendeurs-avant-de-recruter-2147129 | Contexte: Industriel textile normand qui veut d'abord elargir son reseau de revendeurs et consolider ses ventes locales avant de recruter - signal d'extension de la distribution. Effectif et ville non confirmes.
;;;;Responsable RH;Normandie Textiles;NC;;Le Journal des Entreprises;SALES,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Extension du reseau de revendeurs puis recrutements | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/normandie-textiles-veut-elargir-son-reseau-de-revendeurs-avant-de-recruter-2147129 | Contexte: Industriel textile normand qui veut d'abord elargir son reseau de revendeurs et consolider ses ventes locales avant de recruter - signal d'extension de la distribution. Effectif et ville non confirmes.
;;;;Directeur General;M2i;NC;;Le Journal des Entreprises;SALES,NEWS,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Deploiement commercial a l'international | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/m2i-accelere-linternational-avec-sa-solution-de-biocontrole-pour-la-betterave-2147130 | Contexte: Specialiste du biocontrole qui accelere a l'international - plusieurs centaines d'hectares supplementaires traites en 2026 au Royaume-Uni. Entree/renforcement sur un nouveau marche. Effectif et ville non confirmes.
;;;;Responsable RH;M2i;NC;;Le Journal des Entreprises;SALES,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Deploiement commercial a l'international | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/m2i-accelere-linternational-avec-sa-solution-de-biocontrole-pour-la-betterave-2147130 | Contexte: Specialiste du biocontrole qui accelere a l'international - plusieurs centaines d'hectares supplementaires traites en 2026 au Royaume-Uni. Entree/renforcement sur un nouveau marche. Effectif et ville non confirmes.
