nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Head of Sales;Easyence;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/easyence/jobs/sales-development-representative_paris_EASYE_3pxjeJd | Contexte: Editeur SaaS data/retail marketing. Annonce SDR active au 07/09/2026 - profil 2 ans+ en editeur SaaS, stack Hubspot. Equipe sales en structuration.
;;;;Talent Acquisition / DRH;Easyence;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/easyence/jobs/sales-development-representative_paris_EASYE_3pxjeJd | Contexte: Editeur SaaS data/retail marketing. Annonce SDR active au 07/09/2026 - profil 2 ans+ en editeur SaaS, stack Hubspot. Equipe sales en structuration.
;;;;Head of Sales;Universign;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: SDR - Sales Development Representative (H/F) | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/universign/jobs/sdr-sales-development-representative-h-f_paris_UNIVE_z9X0Mr2 | Contexte: Editeur SaaS de services de confiance numerique (signature electronique). SDR rattache au departement Marketing - creation de pipeline outbound.
;;;;Talent Acquisition / DRH;Universign;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: SDR - Sales Development Representative (H/F) | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/universign/jobs/sdr-sales-development-representative-h-f_paris_UNIVE_z9X0Mr2 | Contexte: Editeur SaaS de services de confiance numerique (signature electronique). SDR rattache au departement Marketing - creation de pipeline outbound.
;;;;Head of Sales;Dashdoc;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative (H/F) | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/dashdoc/jobs/sales-development-representative-h-f-paris_paris | Contexte: Editeur d'un TMS SaaS pour transporteurs et chargeurs. Recrutement SDR Paris - scale-up B2B en expansion commerciale.
;;;;Talent Acquisition / DRH;Dashdoc;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative (H/F) | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/dashdoc/jobs/sales-development-representative-h-f-paris_paris | Contexte: Editeur d'un TMS SaaS pour transporteurs et chargeurs. Recrutement SDR Paris - scale-up B2B en expansion commerciale.
;;;;CEO / Fondateur;WedoLow;Cesson-Sevigne (35);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wedolow/jobs/sales-development-representative_cesson-sevigne | Contexte: Editeur logiciel deeptech breton. Lancement commercial du premier produit - recrute un SDR pour l'acquisition sur automobile / aeronautique / defense. Signal de passage a l'echelle commerciale.
;;;;Talent Acquisition / DRH;WedoLow;Cesson-Sevigne (35);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wedolow/jobs/sales-development-representative_cesson-sevigne | Contexte: Editeur logiciel deeptech breton. Lancement commercial du premier produit - recrute un SDR pour l'acquisition sur automobile / aeronautique / defense. Signal de passage a l'echelle commerciale.
;;;;Head of Sales;Mendo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/mendo-1/jobs/sales-development-representative_paris | Contexte: Societe tech B2B parisienne. Annonce SDR active au 07/09/2026 - ouverture d'un poste de prospection dedie.
;;;;Talent Acquisition / DRH;Mendo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sales Development Representative | Date: 2026-09-07 (releve) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/mendo-1/jobs/sales-development-representative_paris | Contexte: Societe tech B2B parisienne. Annonce SDR active au 07/09/2026 - ouverture d'un poste de prospection dedie.
