nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Responsable maintenance;Ligier Group;Abrest (03);;Taleez;INDUSTRIE,JOB,RESP_MAINTENANCE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien de Maintenance (F/H) CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/technicien-de-maintenance-f-h-abrest-ligier-group-cdi | Contexte: Constructeur independant de vehicules sans permis (Allier). Recrute un technicien de maintenance pour assurer le bon fonctionnement des equipements de son site de production d'Abrest.
;;;;DRH;Ligier Group;Abrest (03);;Taleez;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien de Maintenance (F/H) CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/technicien-de-maintenance-f-h-abrest-ligier-group-cdi | Contexte: Constructeur independant de vehicules sans permis (Allier). Recrute un technicien de maintenance pour assurer le bon fonctionnement des equipements de son site de production d'Abrest.
;;;;Responsable maintenance;Cougnaud;La Roche-sur-Yon (85);;Taleez;INDUSTRIE,JOB,RESP_MAINTENANCE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien(ne) de maintenance industrielle CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/technicien-ne-de-maintenance-sans-astreinte-sans-deplacement-la-roche-sur-yon-cougnaud-cdi | Contexte: Groupe familial vendeen de construction modulaire hors-site. Equipe de 5 techniciens de maintenance sur 3 sites de production situes dans un rayon de 2 km - signal d'un parc machines structure.
;;;;DRH;Cougnaud;La Roche-sur-Yon (85);;Taleez;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien(ne) de maintenance industrielle CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/technicien-ne-de-maintenance-sans-astreinte-sans-deplacement-la-roche-sur-yon-cougnaud-cdi | Contexte: Groupe familial vendeen de construction modulaire hors-site. Equipe de 5 techniciens de maintenance sur 3 sites de production situes dans un rayon de 2 km - signal d'un parc machines structure.
;;;;Directeur de site;DV Group;Hesdin (62);;Taleez;INDUSTRIE,JOB,DIRECTEUR_SITE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien Electromecanique H/F CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/technicien-electromecanique-h-f-hesdin-hesdin-la-foret-dv-group-cdi | Contexte: Integrateur industriel des Hauts-de-France. Recrute en parallele un Dessinateur projeteur etudes electrotechniques a Douvrin (62) sur des renovations completes de lignes et integration d'ilots robotises - double besoin BE + terrain.
;;;;DRH;DV Group;Hesdin (62);;Taleez;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien Electromecanique H/F CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/technicien-electromecanique-h-f-hesdin-hesdin-la-foret-dv-group-cdi | Contexte: Integrateur industriel des Hauts-de-France. Recrute en parallele un Dessinateur projeteur etudes electrotechniques a Douvrin (62) sur des renovations completes de lignes et integration d'ilots robotises - double besoin BE + terrain.
;;;;Responsable maintenance;La Trinitaine;Saint-Philibert (56);;Werecruit;INDUSTRIE,JOB,RESP_MAINTENANCE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien de maintenance industrielle F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/la-trinitaine/offres/technicien-de-maintenance-industrielle-d84128 | Contexte: Biscuiterie industrielle bretonne (marque La Trinitaine). Poste de maintenance preventive et corrective, controle et reglage sur lignes de production.
;;;;DRH;La Trinitaine;Saint-Philibert (56);;Werecruit;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien de maintenance industrielle F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/la-trinitaine/offres/technicien-de-maintenance-industrielle-d84128 | Contexte: Biscuiterie industrielle bretonne (marque La Trinitaine). Poste de maintenance preventive et corrective, controle et reglage sur lignes de production.
;;;;Responsable maintenance;Thermocoax;Caligny (61);;Werecruit;INDUSTRIE,JOB,RESP_MAINTENANCE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien de maintenance F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/thermocoax/offres/technicien-de-maintenance-c9c927 | Contexte: Fabricant normand de solutions chauffantes et capteurs a isolation minerale pour nucleaire | aeronautique | semi-conducteur. Site industriel unique a Caligny.
;;;;DRH;Thermocoax;Caligny (61);;Werecruit;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien de maintenance F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/thermocoax/offres/technicien-de-maintenance-c9c927 | Contexte: Fabricant normand de solutions chauffantes et capteurs a isolation minerale pour nucleaire | aeronautique | semi-conducteur. Site industriel unique a Caligny.
;;;;Responsable maintenance;Groupe Marc;Iffendic (35);;Werecruit;INDUSTRIE,JOB,RESP_MAINTENANCE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien de Maintenance F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/groupe-marc/offres/technicien-de-maintenance-56d3ec | Contexte: Groupe breton independant de travaux publics et genie civil. Recrute aussi un Chef de chantier GC a Cherbourg-en-Cotentin - deux besoins simultanes maintenance + chantier.
;;;;DRH;Groupe Marc;Iffendic (35);;Werecruit;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien de Maintenance F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/groupe-marc/offres/technicien-de-maintenance-56d3ec | Contexte: Groupe breton independant de travaux publics et genie civil. Recrute aussi un Chef de chantier GC a Cherbourg-en-Cotentin - deux besoins simultanes maintenance + chantier.
;;;;Responsable maintenance;Cenpac;Rennes (35);;Werecruit;INDUSTRIE,JOB,RESP_MAINTENANCE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien de Maintenance secteur Bretagne F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/cenpac/offres/technicien-de-maintenance---secteur-bretagne-93bb53 | Contexte: Distributeur-integrateur d'emballage industriel. Poste itinerant sur les departements 22 | 29 | 35 | 50 | 56 pour la maintenance des machines d'emballage installees chez les clients industriels.
;;;;DRH;Cenpac;Rennes (35);;Werecruit;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien de Maintenance secteur Bretagne F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/cenpac/offres/technicien-de-maintenance---secteur-bretagne-93bb53 | Contexte: Distributeur-integrateur d'emballage industriel. Poste itinerant sur les departements 22 | 29 | 35 | 50 | 56 pour la maintenance des machines d'emballage installees chez les clients industriels.
;;;;Directeur de site;Le Sommeil Francais;Luc-la-Primaube (12);;Taleez;INDUSTRIE,JOB,DIRECTEUR_SITE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable de production CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/responsable-de-production-luc-la-primaube-le-sommeil-francais-cdi | Contexte: Fabricant francais de literie (Aveyron). Recrute simultanement un Responsable de production ET un Chef d'atelier adjoint sur le meme site - signal de restructuration ou de montee en cadence de l'atelier matelas.
;;;;DRH;Le Sommeil Francais;Luc-la-Primaube (12);;Taleez;INDUSTRIE,JOB,DRH,EFFECTIF_NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable de production CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/responsable-de-production-luc-la-primaube-le-sommeil-francais-cdi | Contexte: Fabricant francais de literie (Aveyron). Recrute simultanement un Responsable de production ET un Chef d'atelier adjoint sur le meme site - signal de restructuration ou de montee en cadence de l'atelier matelas.
;;;;Responsable qualite;Armor Lux;Quimper (29);;Werecruit;INDUSTRIE,JOB,RESP_QUALITE,EFFECTIF_NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien qualite Developpement produit F/H CDI | Date: NC (offre active au 2026-09-21) | Effectif: NC | CA: NC | Salaire: NC | Source: Werecruit | Lien: https://careers.werecruit.io/fr/armor-lux/offres/technicien-qualite-developpement-produit-a880ab | Contexte: Industriel textile breton (Made in France), production maintenue a Quimper. Poste qualite adosse au developpement produit - profil experience confirmee en developpement produit textile.
