nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur de l'hotel;Hotel Vernet;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317284-Chef-de-reception-Hotel-Vernet-Paris.html | Contexte: Hotel 5 etoiles parisien independant qui structure sa reception. Recrutement d'un chef de reception en CDI - signal de reorganisation du front office.
;;;;Directeur des Ressources Humaines;Hotel Vernet;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317284-Chef-de-reception-Hotel-Vernet-Paris.html | Contexte: Hotel 5 etoiles parisien independant qui structure sa reception. Recrutement d'un chef de reception en CDI - signal de reorganisation du front office.
;;;;Directeur de l'hotel;Hotel Le Morgane;Chamonix-Mont-Blanc (74);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315352-Chef-de-reception-Hotel-Le-Morgane-chamonix-mont-blanc.html | Contexte: Hotel 4 etoiles independant de Chamonix. Recrutement chef de reception en CDI a l'approche de la saison hiver 2026-2027.
;;;;Directeur des Ressources Humaines;Hotel Le Morgane;Chamonix-Mont-Blanc (74);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315352-Chef-de-reception-Hotel-Le-Morgane-chamonix-mont-blanc.html | Contexte: Hotel 4 etoiles independant de Chamonix. Recrutement chef de reception en CDI a l'approche de la saison hiver 2026-2027.
;;;;Directeur de l'hotel;Hotel Mont-Blanc Chamonix;Chamonix-Mont-Blanc (74);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316815-Chef-de-Reception-Hotel-Mont-Blanc-Chamonix-Mont-Blanc.html | Contexte: Hotel historique independant de Chamonix. Recrutement chef de reception CDI en amont de la saison hiver - besoin d'encadrement front office.
;;;;Directeur des Ressources Humaines;Hotel Mont-Blanc Chamonix;Chamonix-Mont-Blanc (74);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316815-Chef-de-Reception-Hotel-Mont-Blanc-Chamonix-Mont-Blanc.html | Contexte: Hotel historique independant de Chamonix. Recrutement chef de reception CDI en amont de la saison hiver - besoin d'encadrement front office.
Meyer;Pierre;;;Fondateur et dirigeant;Royal Palace Hotel & Spa Kirrwiller;Kirrwiller (67);;Journal des Palaces;HOSPITALITY,JOB,FONDATEUR,50-500,CONTACT_1;Poste: Chef de partie (CDI) - egalement Chef patissier et Sommelier/Assistant maitre d'hotel | Date: NC (annonce active au 2026-09-25) | Effectif: Plus de 100 salaries dont 34 artistes | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-319057-Chef-de-Partie-Royal-Palace-Hotel-Spa-Kirrwiller.html | Contexte: 2e music-hall de France derriere le Moulin Rouge avec hotel et spa et deux restaurants (800 et 150 couverts). Entreprise familiale alsacienne qui recrute simultanement chef de partie|chef patissier|sommelier - montee en gamme F&B.
;;;;Directeur des Ressources Humaines;Royal Palace Hotel & Spa Kirrwiller;Kirrwiller (67);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de partie (CDI) - egalement Chef patissier et Sommelier/Assistant maitre d'hotel | Date: NC (annonce active au 2026-09-25) | Effectif: Plus de 100 salaries dont 34 artistes | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-319057-Chef-de-Partie-Royal-Palace-Hotel-Spa-Kirrwiller.html | Contexte: 2e music-hall de France derriere le Moulin Rouge avec hotel et spa et deux restaurants (800 et 150 couverts). Entreprise familiale alsacienne qui recrute simultanement chef de partie|chef patissier|sommelier - montee en gamme F&B.
Parinaud;Vincent;;;Directeur General;Royal Champagne Hotel & Spa;Champillon (51);;Journal des Palaces;HOSPITALITY,JOB,DG,NC,CONTACT_1;Poste: Econome / Caviste (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-319398-Econome-Caviste-Royal-Champagne-Hotel-Spa-Champillon.html | Contexte: Seul laureat du label Palace non detenu par un grand groupe - propriete du couple americain Denise Dupre et Mark Nunnelly (egalement proprietaires du champagne Leclerc Briant). Recrutement econome/caviste apres l'obtention du label Palace.
Dupre;Denise;;;Presidente et proprietaire;Royal Champagne Hotel & Spa;Champillon (51);;Journal des Palaces;HOSPITALITY,JOB,CEO,NC,CONTACT_2;Poste: Econome / Caviste (CDI) | Date: NC (annonce active au 2026-09-25) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-319398-Econome-Caviste-Royal-Champagne-Hotel-Spa-Champillon.html | Contexte: Seul laureat du label Palace non detenu par un grand groupe - propriete du couple americain Denise Dupre et Mark Nunnelly (egalement proprietaires du champagne Leclerc Briant). Recrutement econome/caviste apres l'obtention du label Palace.
