nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Associe expert-comptable / Directeur de bureau;Yzico;Villers-les-Nancy (54);;Taleez;FINANCE,JOB,ASSOCIE_EXPERT_COMPTABLE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission - expert-comptable (H/F) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/chef-de-mission-expert-comptable-h-f-villers-les-nancy-yzico-cdi-2 | Contexte: Cabinet d'expertise comptable independant du Grand Est (Nancy, Metz, Epinal) qui recrute un chef de mission DEC ou en cours de DEC pour accompagner la croissance de ses missions recurrentes et exceptionnelles.
;;;;Directeur des Ressources Humaines;Yzico;Villers-les-Nancy (54);;Taleez;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission - expert-comptable (H/F) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/chef-de-mission-expert-comptable-h-f-villers-les-nancy-yzico-cdi-2 | Contexte: Cabinet d'expertise comptable independant du Grand Est (Nancy, Metz, Epinal) qui recrute un chef de mission DEC ou en cours de DEC pour accompagner la croissance de ses missions recurrentes et exceptionnelles.
;;;;Expert-comptable associe responsable de bureau;Talenz Ares;Orange (84);;Talenz (site recrutement);FINANCE,JOB,ASSOCIE_EXPERT_COMPTABLE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission expertise comptable (H/F) - Orange | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: recrutement.talenz.fr | Lien: https://recrutement.talenz.fr/jobs/8183622-chef-de-mission-expertise-comptable-h-f-orange | Contexte: Cabinet a taille humaine du groupe Talenz (groupement de cabinets independants) qui recrute plusieurs chefs de mission expertise comptable en 2026 sur ses bureaux du Sud-Est.
;;;;Responsable Ressources Humaines;Talenz Ares;Orange (84);;Talenz (site recrutement);FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission expertise comptable (H/F) - Orange | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: recrutement.talenz.fr | Lien: https://recrutement.talenz.fr/jobs/8183622-chef-de-mission-expertise-comptable-h-f-orange | Contexte: Cabinet a taille humaine du groupe Talenz (groupement de cabinets independants) qui recrute plusieurs chefs de mission expertise comptable en 2026 sur ses bureaux du Sud-Est.
;;;;Associe expertise comptable;Groupe Aplitec;Paris (75);;Teamtailor;FINANCE,JOB,ASSOCIE_EXPERT_COMPTABLE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Collaborateur comptable senior - revision (H/F) et Auditeur junior (H/F) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Teamtailor | Lien: https://aplitec.teamtailor.com/ | Contexte: Cabinet parisien independant d'audit et d'expertise comptable (equipes pluridisciplinaires audit, expertise, conseil, social) qui recrute sur un portefeuille mid-market PME-groupes avec dossiers techniques (consolidation, integration fiscale).
;;;;Responsable Ressources Humaines;Groupe Aplitec;Paris (75);;Teamtailor;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur comptable senior - revision (H/F) et Auditeur junior (H/F) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Teamtailor | Lien: https://aplitec.teamtailor.com/ | Contexte: Cabinet parisien independant d'audit et d'expertise comptable (equipes pluridisciplinaires audit, expertise, conseil, social) qui recrute sur un portefeuille mid-market PME-groupes avec dossiers techniques (consolidation, integration fiscale).
;;;;Associe Audit - bureau de Lyon;Advolis Orfis;Lyon (69);;Site recrutement Advolis Orfis;FINANCE,JOB,ASSOCIE_AUDIT,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Auditeur senior (H/F) - Lyon | Date: NC | Effectif: 170 (dont 22 associes) | CA: NC | Salaire: NC | Source: recrutement.advolis-orfis.com | Lien: https://recrutement.advolis-orfis.com/nous-rejoindre/a-lyon/detail/auditeur-senior-h-f-2 | Contexte: Cabinet independant d'audit, conseil et expertise comptable implante a Paris et Lyon, 170 collaborateurs, qui recrute un auditeur senior sur un portefeuille diversifie.
;;;;Directeur des Ressources Humaines;Advolis Orfis;Lyon (69);;Site recrutement Advolis Orfis;FINANCE,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Auditeur senior (H/F) - Lyon | Date: NC | Effectif: 170 (dont 22 associes) | CA: NC | Salaire: NC | Source: recrutement.advolis-orfis.com | Lien: https://recrutement.advolis-orfis.com/nous-rejoindre/a-lyon/detail/auditeur-senior-h-f-2 | Contexte: Cabinet independant d'audit, conseil et expertise comptable implante a Paris et Lyon, 170 collaborateurs, qui recrute un auditeur senior sur un portefeuille diversifie.
;;;;Expert-comptable associe / Directeur d'agence;COGEP;Schiltigheim (67);;LinkedIn;FINANCE,JOB,ASSOCIE_EXPERT_COMPTABLE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission comptable (F/H) - Schiltigheim | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/chef-de-mission-comptable-f-h-at-cogep-3817912100 | Contexte: Groupe francais independant d'expertise comptable, audit, juridique et conseil qui recrute un chef de mission comptable sur son agence alsacienne de Schiltigheim.
;;;;Directeur des Ressources Humaines;COGEP;Schiltigheim (67);;LinkedIn;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission comptable (F/H) - Schiltigheim | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/chef-de-mission-comptable-f-h-at-cogep-3817912100 | Contexte: Groupe francais independant d'expertise comptable, audit, juridique et conseil qui recrute un chef de mission comptable sur son agence alsacienne de Schiltigheim.
