nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
Devys;Olivier;;;President-Fondateur;Okko Hotels;Paris (75);;L'Hotellerie-Restauration;HOSPITALITY,JOB,FONDATEUR,200-500,CONTACT_1;Poste: Chef de reception H/F | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Hotellerie-Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-chef-de-reception | Contexte: Groupe hotelier independant francais (concept Okko) qui recrute un chef de reception a Paris pour superviser et coordonner l'activite reception.
;;;;Directeur/Directrice des Ressources Humaines;Okko Hotels;Paris (75);;L'Hotellerie-Restauration;HOSPITALITY,JOB,DRH,200-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de reception H/F | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Hotellerie-Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-chef-de-reception | Contexte: Groupe hotelier independant francais (concept Okko) qui recrute un chef de reception a Paris pour superviser et coordonner l'activite reception.
;;;;Directeur d'hotel;Les Roches Blanches;Cassis (13);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de reception CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-111529-Chef-de-reception.html | Contexte: Hotel 5 etoiles independant de Cassis. Recrutement d'un chef de reception en CDI - encadrement de l'equipe front office.
;;;;Responsable Ressources Humaines;Les Roches Blanches;Cassis (13);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de reception CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-111529-Chef-de-reception.html | Contexte: Hotel 5 etoiles independant de Cassis. Recrutement d'un chef de reception en CDI - encadrement de l'equipe front office.
;;;;Directeur d'hotel;Grandes Rousses Hotel & Spa;Huez (38);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gouvernant(e) General(e) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-313142-Gouvernant-e-General-e--Grandes-Rousses-Hotel-Spa-Huez.html | Contexte: Hotel & spa independant de l'Alpe d'Huez. Recherche d'un(e) gouvernant(e) general(e) en CDI avant la saison d'hiver.
;;;;Responsable Ressources Humaines;Grandes Rousses Hotel & Spa;Huez (38);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gouvernant(e) General(e) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-313142-Gouvernant-e-General-e--Grandes-Rousses-Hotel-Spa-Huez.html | Contexte: Hotel & spa independant de l'Alpe d'Huez. Recherche d'un(e) gouvernant(e) general(e) en CDI avant la saison d'hiver.
;;;;Directeur d'hotel;Les Lodges Sainte-Victoire Hotel & Spa;Aix-en-Provence (13);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Night auditor CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-314933-Night-auditor-Les-Lodges-Sainte-Victoire-Hotel-Spa-Aix-en-Provence.html | Contexte: Hotel 5 etoiles independant au Tholonet. Recrute un night auditor en CDI et des chefs de partie pour son restaurant.
;;;;Responsable Ressources Humaines;Les Lodges Sainte-Victoire Hotel & Spa;Aix-en-Provence (13);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Night auditor CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-314933-Night-auditor-Les-Lodges-Sainte-Victoire-Hotel-Spa-Aix-en-Provence.html | Contexte: Hotel 5 etoiles independant au Tholonet. Recrute un night auditor en CDI et des chefs de partie pour son restaurant.
;;;;Directeur General;Barma Hospitality;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DG,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur de la restauration CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-312042-Directeur-de-la-restauration-Barma-Hospitality-Courchevel.html | Contexte: Operateur hotelier et F&B independant a Courchevel. Recrute un directeur de la restauration et un sommelier pour la saison.
;;;;Responsable Ressources Humaines;Barma Hospitality;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directeur de la restauration CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-312042-Directeur-de-la-restauration-Barma-Hospitality-Courchevel.html | Contexte: Operateur hotelier et F&B independant a Courchevel. Recrute un directeur de la restauration et un sommelier pour la saison.
;;;;Fondateur / Dirigeant;Villa9Trois;Montreuil (93);;L'Hotellerie-Restauration;HOSPITALITY,JOB,FONDATEUR,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Maitre d'hotel-sommelier H/F | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Hotellerie-Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-maitre-d-hotel/ile-de-france | Contexte: Restaurant gastronomique independant de Montreuil. Recrute un chef de cuisine et un maitre d'hotel-sommelier passionne de vin.
;;;;Responsable administratif et financier;Villa9Trois;Montreuil (93);;L'Hotellerie-Restauration;HOSPITALITY,JOB,RAF,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Maitre d'hotel-sommelier H/F | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Hotellerie-Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-maitre-d-hotel/ile-de-france | Contexte: Restaurant gastronomique independant de Montreuil. Recrute un chef de cuisine et un maitre d'hotel-sommelier passionne de vin.
;;;;Directeur d'hotel;Hotel Bel-Ami;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Night Audit CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-312134-Night-Audit--Hotel-Bel-Ami-Paris.html | Contexte: Hotel 4 etoiles independant de Saint-Germain-des-Pres. Recrute un night auditor en CDI.
;;;;Responsable Ressources Humaines;Hotel Bel-Ami;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Night Audit CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-312134-Night-Audit--Hotel-Bel-Ami-Paris.html | Contexte: Hotel 4 etoiles independant de Saint-Germain-des-Pres. Recrute un night auditor en CDI.
;;;;Directeur d'hotel;Hostellerie de Levernois;Levernois (21);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Barman CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-112939-Barman-CDI.html | Contexte: Relais & Chateaux familial en Bourgogne pres de Beaune. Recrute un barman en CDI pour son bar et sa table gastronomique.
