nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Administratif et Financier;In'Tech Medical;Chatellerault (86);;L'Industrie Recrute;FINANCE,JOB,DAF,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de gestion industriel H/F (CDI) | Date: NC | Effectif: 800 monde / 400 France | CA: NC | Salaire: NC | Source: L'Industrie Recrute | Lien: https://www.lindustrie-recrute.fr/candidat/offre/533768 | Contexte: Recherche d'un Controleur de gestion industriel pour piloter la performance des sites de Saint-Soupplets et Chatellerault (suivi marges, indicateurs atelier, stocks). ETI medtech independante, 800 collaborateurs monde dont 400 en France.
;;;;Directeur des Ressources Humaines;In'Tech Medical;Chatellerault (86);;L'Industrie Recrute;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur de gestion industriel H/F (CDI) | Date: NC | Effectif: 800 monde / 400 France | CA: NC | Salaire: NC | Source: L'Industrie Recrute | Lien: https://www.lindustrie-recrute.fr/candidat/offre/533768 | Contexte: Recherche d'un Controleur de gestion industriel pour piloter la performance des sites de Saint-Soupplets et Chatellerault (suivi marges, indicateurs atelier, stocks). ETI medtech independante, 800 collaborateurs monde dont 400 en France.
Clerice de Meynard;Laurent-Charles;;;President;Colbert Groupe;Nantes (44);;Hellowork;FINANCE,JOB,CEO,50-500,CONTACT_1;Poste: Comptable Generaliste H/F (CDI) | Date: NC | Effectif: 100+ (groupe) / 45 (Colbert Assurances) | CA: NC | Salaire: NC | Source: Hellowork | Lien: https://www.hellowork.com/fr-fr/emplois/80682367.html | Contexte: Groupe nantais independant fonde en 1923 (assurance, gestion de patrimoine, immobilier, retraite) qui recrute un comptable generaliste en contexte multi-societes pour accompagner sa croissance. Plus de 100 collaborateurs et mandataires sur le Grand Ouest.
;;;;Directeur des Ressources Humaines;Colbert Groupe;Nantes (44);;Hellowork;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable Generaliste H/F (CDI) | Date: NC | Effectif: 100+ (groupe) / 45 (Colbert Assurances) | CA: NC | Salaire: NC | Source: Hellowork | Lien: https://www.hellowork.com/fr-fr/emplois/80682367.html | Contexte: Groupe nantais independant fonde en 1923 (assurance, gestion de patrimoine, immobilier, retraite) qui recrute un comptable generaliste en contexte multi-societes pour accompagner sa croissance. Plus de 100 collaborateurs et mandataires sur le Grand Ouest.
;;;;Directeur Administratif et Financier;Brut France;Paris (75);;Teamtailor;FINANCE,JOB,DAF,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable H/F (CDI) | Date: NC | Effectif: NC (estime 200-400) | CA: NC | Salaire: NC | Source: Teamtailor (site carriere Brut.) | Lien: https://brutfrance.teamtailor.com/jobs/5813168-comptable-cdi | Contexte: Media digital francais independant qui recrute un comptable en CDI au siege parisien. Structure en phase de consolidation de sa fonction finance apres plusieurs annees de croissance internationale.
;;;;Directeur des Ressources Humaines;Brut France;Paris (75);;Teamtailor;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable H/F (CDI) | Date: NC | Effectif: NC (estime 200-400) | CA: NC | Salaire: NC | Source: Teamtailor (site carriere Brut.) | Lien: https://brutfrance.teamtailor.com/jobs/5813168-comptable-cdi | Contexte: Media digital francais independant qui recrute un comptable en CDI au siege parisien. Structure en phase de consolidation de sa fonction finance apres plusieurs annees de croissance internationale.
;;;;Responsable comptable;Groupe Sergic;Nantes (44);;France Travail;FINANCE,JOB,CHEF_COMPTABLE,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable Copropriete H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/emploi/comptable/nantes/s12m1v6 | Contexte: Groupe immobilier familial (administration de biens, gestion locative, syndic) qui recrute un comptable pour son agence de Nantes en CDI temps plein. Reseau multi-agences en developpement sur le Grand Ouest.
;;;;Directeur des Ressources Humaines;Groupe Sergic;Nantes (44);;France Travail;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable Copropriete H/F (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/emploi/comptable/nantes/s12m1v6 | Contexte: Groupe immobilier familial (administration de biens, gestion locative, syndic) qui recrute un comptable pour son agence de Nantes en CDI temps plein. Reseau multi-agences en developpement sur le Grand Ouest.
Glas;Aurelie;;;Directrice Financiere - membre du Comex;Valgo;Petit-Couronne (76);;Daf-Mag.fr;FINANCE,NEWS,CFO,500-2000,CONTACT_1;Poste: Nomination DAF + entree au Comex | Date: 2026-09-11 | Effectif: 800 collaborateurs | CA: 118,7 M EUR | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas (ex-Suez, ex-Veolia, 15 ans d'experience finance et M&A) est nommee directrice financiere et entre au Comex en septembre 2026. Signal fort de structuration de la direction financiere d'une ETI en croissance internationale (17 agences France, filiales Canada et Bresil).
;;;;Directeur des Ressources Humaines;Valgo;Petit-Couronne (76);;Daf-Mag.fr;FINANCE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Nomination DAF + entree au Comex | Date: 2026-09-11 | Effectif: 800 collaborateurs | CA: 118,7 M EUR | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas (ex-Suez, ex-Veolia, 15 ans d'experience finance et M&A) est nommee directrice financiere et entre au Comex en septembre 2026. Signal fort de structuration de la direction financiere d'une ETI en croissance internationale (17 agences France, filiales Canada et Bresil).
