nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur de l'hotel;Hotel Plage Palace;Palavas-les-Flots (34);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Spa Manager (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318547-Spa-Manager-Hotel-Plage-Palace-Palavas-les-Flots.html | Contexte: Hotel balneaire 5 etoiles independant du littoral heraultais. Recrutement d'un Spa Manager en CDI - structuration du pole bien-etre.
;;;;Responsable Ressources Humaines;Hotel Plage Palace;Palavas-les-Flots (34);;Journal des Palaces;HOSPITALITY,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Spa Manager (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318547-Spa-Manager-Hotel-Plage-Palace-Palavas-les-Flots.html | Contexte: Hotel balneaire 5 etoiles independant du littoral heraultais. Recrutement d'un Spa Manager en CDI - structuration du pole bien-etre.
;;;;Directeur de l'hotel;Hotel Chateau Voltaire;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef.fe de Reception (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318412-Chef.fe-de-Reception-Hotel-Chateau-Voltaire-Paris.html | Contexte: Hotel 5 etoiles independant du 1er arrondissement (projet porte par Thierry Gillier). Deuxieme publication du poste de Chef de reception en quelques mois - tension sur l'encadrement front office.
;;;;Responsable Ressources Humaines;Hotel Chateau Voltaire;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef.fe de Reception (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318412-Chef.fe-de-Reception-Hotel-Chateau-Voltaire-Paris.html | Contexte: Hotel 5 etoiles independant du 1er arrondissement (projet porte par Thierry Gillier). Deuxieme publication du poste de Chef de reception en quelques mois - tension sur l'encadrement front office.
;;;;Directeur de la restauration;Royal Palace Hotel & Spa;Kirrwiller (67);;Journal des Palaces;HOSPITALITY,JOB,FB_MANAGER,50-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Maitre d'Hotel (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 50-250) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318402-Maitre-d-Hotel-Royal-Palace-Kirrwiller.html | Contexte: Complexe independant alsacien music-hall + hotel + spa + restauration. Recrute simultanement un Maitre d'Hotel et un Night auditor - montee en charge du pole hebergement/F&B.
;;;;Responsable Ressources Humaines;Royal Palace Hotel & Spa;Kirrwiller (67);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-250,CONTACT_2,CONTACT_NON_SOURCE;Poste: Maitre d'Hotel (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 50-250) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318402-Maitre-d-Hotel-Royal-Palace-Kirrwiller.html | Contexte: Complexe independant alsacien music-hall + hotel + spa + restauration. Recrute simultanement un Maitre d'Hotel et un Night auditor - montee en charge du pole hebergement/F&B.
MARX;Thierry;;;Chef fondateur;Restaurant ONOR par Thierry Marx;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,FONDATEUR,5-50,CONTACT_1;Poste: Sommelier / Chef de rang (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318225-Sommelier-Chef-de-rang-Restaurant-ONOR-par-Thierry-MARX-Paris.html | Contexte: Table gastronomique independante du chef Thierry Marx. Recrutement d'un binome sommellerie/salle - renforcement de la brigade de salle.
;;;;Directeur de restaurant;Restaurant ONOR par Thierry Marx;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,HIRING_MANAGER,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sommelier / Chef de rang (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318225-Sommelier-Chef-de-rang-Restaurant-ONOR-par-Thierry-MARX-Paris.html | Contexte: Table gastronomique independante du chef Thierry Marx. Recrutement d'un binome sommellerie/salle - renforcement de la brigade de salle.
;;;;Directeur de l'hotel;Domaine de la Tortiniere;Veigne (37);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef(fe) de Reception (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318199-Chef-fe-de-Reception-Domaine-De-La-Tortiniere-Veigne.html | Contexte: Chateau-hotel 4 etoiles independant de Touraine (Vallee de la Loire). Publie 3 offres reception d'un coup (chef de reception + 2 receptionnistes tournants) - reconstruction complete de l'equipe front office.
;;;;Responsable Ressources Humaines;Domaine de la Tortiniere;Veigne (37);;Journal des Palaces;HOSPITALITY,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef(fe) de Reception (CDI) | Date: NC (offre active constatee le 2026-09-21) | Effectif: NC (estimation 5-50) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318199-Chef-fe-de-Reception-Domaine-De-La-Tortiniere-Veigne.html | Contexte: Chateau-hotel 4 etoiles independant de Touraine (Vallee de la Loire). Publie 3 offres reception d'un coup (chef de reception + 2 receptionnistes tournants) - reconstruction complete de l'equipe front office.
