nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Administratif et Financier;Bobochic Paris;Vincennes (94);;werecruit (site carriere Bobochic Paris);FINANCE,JOB,DAF,50-500,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Responsable comptable et financier F/H - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC (tickets restaurant 10 EUR/jour, 50% employeur) | Source: werecruit (site carriere Bobochic Paris) | Lien: https://careers.werecruit.io/fr/bobochic-paris/offres/responsable-comptable-et-financier-d9a7da | Contexte: Marque francaise independante de mobilier et canapes en croissance. Poste rattache directement au DAF : supervision de l'ensemble des operations comptables, fiabilisation des clotures mensuelles/trimestrielles/annuelles, liasses fiscales avec l'expert-comptable, automatisation des process.
;;;;Directrice des Ressources Humaines;Bobochic Paris;Vincennes (94);;werecruit (site carriere Bobochic Paris);FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Responsable comptable et financier F/H - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC (tickets restaurant 10 EUR/jour, 50% employeur) | Source: werecruit (site carriere Bobochic Paris) | Lien: https://careers.werecruit.io/fr/bobochic-paris/offres/responsable-comptable-et-financier-d9a7da | Contexte: Marque francaise independante de mobilier et canapes en croissance. Poste rattache directement au DAF : supervision de l'ensemble des operations comptables, fiabilisation des clotures mensuelles/trimestrielles/annuelles, liasses fiscales avec l'expert-comptable, automatisation des process.
;;;;Directeur General;OpenFire;Saint-Gregoire (35);;werecruit (site carriere OpenFire);FINANCE,JOB,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Responsable administratif et comptabilite F/H - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC | Source: werecruit (site carriere OpenFire) | Lien: https://careers.werecruit.io/fr/openfire/responsable-administratif-et-comptabilite-591aad | Contexte: Groupe breton independant du chauffage bois/poeles et cheminees. Poste rattache a la direction generale : pilotage des activites administratives, comptables et financieres de la societe et de ses participations. Profil comptable unique / responsable comptable multi-entites.
;;;;Responsable Ressources Humaines;OpenFire;Saint-Gregoire (35);;werecruit (site carriere OpenFire);FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Responsable administratif et comptabilite F/H - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC | Source: werecruit (site carriere OpenFire) | Lien: https://careers.werecruit.io/fr/openfire/responsable-administratif-et-comptabilite-591aad | Contexte: Groupe breton independant du chauffage bois/poeles et cheminees. Poste rattache a la direction generale : pilotage des activites administratives, comptables et financieres de la societe et de ses participations. Profil comptable unique / responsable comptable multi-entites.
;;;;Responsable du Controle de Gestion;Simone Perele;Clichy (92);;Welcome to the Jungle;FINANCE,JOB,HIRING_MANAGER,500-2000,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Controleur de Gestion H/F - CDI | Date: NC | Effectif: NC (estime 500-2000) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/simone-perele/jobs/0861855d-a374-4ba2-b3c0-20c2f724c99e | Contexte: Groupe familial francais de lingerie (marques Simone Perele et Implicite), reseau retail et wholesale international. Recrutement d'un controleur de gestion au siege de Clichy pour renforcer le pilotage de la performance.
;;;;Directrice des Ressources Humaines;Simone Perele;Clichy (92);;Welcome to the Jungle;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Controleur de Gestion H/F - CDI | Date: NC | Effectif: NC (estime 500-2000) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/simone-perele/jobs/0861855d-a374-4ba2-b3c0-20c2f724c99e | Contexte: Groupe familial francais de lingerie (marques Simone Perele et Implicite), reseau retail et wholesale international. Recrutement d'un controleur de gestion au siege de Clichy pour renforcer le pilotage de la performance.
;;;;Directeur Administratif et Financier;Groupe Empruntis;Saint-Denis (93);;Hellowork;FINANCE,JOB,DAF,50-500,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Controleur de Gestion H/F - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC | Source: Hellowork | Lien: https://www.hellowork.com/fr-fr/emplois/73704309.html | Contexte: Groupe independant de courtage en credit et assurance (Empruntis, Empruntis l'agence). Recherche un controleur de gestion confirme (Bac+5 finance, minimum 5 ans d'experience) pour la direction financiere du groupe.
;;;;Directrice des Ressources Humaines;Groupe Empruntis;Saint-Denis (93);;Hellowork;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Controleur de Gestion H/F - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC | Source: Hellowork | Lien: https://www.hellowork.com/fr-fr/emplois/73704309.html | Contexte: Groupe independant de courtage en credit et assurance (Empruntis, Empruntis l'agence). Recherche un controleur de gestion confirme (Bac+5 finance, minimum 5 ans d'experience) pour la direction financiere du groupe.
;;;;Directeur Administratif et Financier;ADIMC 72;Le Mans (72);;werecruit (site carriere ADIMC 72);FINANCE,JOB,DAF,50-500,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Comptable general F/H - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC | Source: werecruit (site carriere ADIMC 72) | Lien: https://careers.werecruit.io/fr/adimc-72/offres/comptable-5c240e | Contexte: Organisme gestionnaire sarthois multi-etablissements. Poste de comptable general en CDI temps plein avec prise de poste au 02/11/2026 - annonce donc recente. Profil Bac+3 CCA/finance avec au moins 5 ans en comptabilite generale.
;;;;Responsable Ressources Humaines;ADIMC 72;Le Mans (72);;werecruit (site carriere ADIMC 72);FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Comptable general F/H - CDI | Date: NC | Effectif: NC (estime 50-500) | CA: NC | Salaire: NC | Source: werecruit (site carriere ADIMC 72) | Lien: https://careers.werecruit.io/fr/adimc-72/offres/comptable-5c240e | Contexte: Organisme gestionnaire sarthois multi-etablissements. Poste de comptable general en CDI temps plein avec prise de poste au 02/11/2026 - annonce donc recente. Profil Bac+3 CCA/finance avec au moins 5 ans en comptabilite generale.
