nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Chef comptable / Responsable comptabilite fournisseurs (N+1);Artefact;Paris (75);;Greenhouse;FINANCE,JOB,CHEF_COMPTABLE,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable Fournisseur H/F (CDI) | Date: NC | Effectif: ~1500 (groupe) | CA: NC | Salaire: NC | Source: Greenhouse (page carriere Artefact) | Lien: https://job-boards.greenhouse.io/artefactjobs/jobs/7905499002 | Contexte: Groupe francais data/IA en structuration de sa fonction comptable a Paris 9e. Recrutement comptabilite fournisseurs en CDI.
;;;;DRH / Directeur des Ressources Humaines;Artefact;Paris (75);;Greenhouse;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable Fournisseur H/F (CDI) | Date: NC | Effectif: ~1500 (groupe) | CA: NC | Salaire: NC | Source: Greenhouse (page carriere Artefact) | Lien: https://job-boards.greenhouse.io/artefactjobs/jobs/7905499002 | Contexte: Groupe francais data/IA en structuration de sa fonction comptable a Paris 9e. Recrutement comptabilite fournisseurs en CDI.
;;;;DAF / Directeur Administratif et Financier;2G ENERGIE;Sainte-Luce-sur-Loire (44);;LinkedIn;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable unique | Date: NC | Effectif: NC (filiale FR d'un groupe energie) | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/comptable-unique-at-2g-energie-3571086415 | Contexte: Filiale francaise (Sainte-Luce-sur-Loire) d'un acteur de la cogeneration/energie. Poste de comptable unique = comptabilite non encore structuree en equipe.
;;;;DRH / Responsable RH;2G ENERGIE;Sainte-Luce-sur-Loire (44);;LinkedIn;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable unique | Date: NC | Effectif: NC (filiale FR d'un groupe energie) | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/comptable-unique-at-2g-energie-3571086415 | Contexte: Filiale francaise (Sainte-Luce-sur-Loire) d'un acteur de la cogeneration/energie. Poste de comptable unique = comptabilite non encore structuree en equipe.
;;;;DAF / Directeur Administratif et Financier;GIFFARD MANUTENTION;Carquefou (44);;LinkedIn;FINANCE,JOB,DAF,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable comptable | Date: 2026-03-09 (date de publication constatee - hors fenetre 7j) | Effectif: NC | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/responsable-comptable-at-giffard-manutention-4382955913 | Contexte: PME independante de manutention/levage en Loire-Atlantique. Poste de responsable comptable - structuration de la fonction finance.
;;;;DRH / Responsable RH;GIFFARD MANUTENTION;Carquefou (44);;LinkedIn;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable comptable | Date: 2026-03-09 (date de publication constatee - hors fenetre 7j) | Effectif: NC | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/responsable-comptable-at-giffard-manutention-4382955913 | Contexte: PME independante de manutention/levage en Loire-Atlantique. Poste de responsable comptable - structuration de la fonction finance.
;;;;DAF / Directeur Administratif et Financier;Groupe SEDADI;Puy-de-Dome (63);;LinkedIn;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de gestion H/F (CDI 39h) | Date: NC | Effectif: NC | CA: NC | Salaire: 26-32.5 KEUR brut annuel | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/contr%C3%B4leur-de-gestion-h-f-groupe-sedadi-at-groupe-sedadi-3260111936 | Contexte: Groupe independant du Puy-de-Dome creant un poste de controle de gestion. Profil junior - premiere structuration du pilotage.
;;;;DRH / Responsable RH;Groupe SEDADI;Puy-de-Dome (63);;LinkedIn;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur de gestion H/F (CDI 39h) | Date: NC | Effectif: NC | CA: NC | Salaire: 26-32.5 KEUR brut annuel | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/contr%C3%B4leur-de-gestion-h-f-groupe-sedadi-at-groupe-sedadi-3260111936 | Contexte: Groupe independant du Puy-de-Dome creant un poste de controle de gestion. Profil junior - premiere structuration du pilotage.
;;;;Fondateur / Dirigeant;F-DGSi;Lieusaint (77);;LinkedIn;FINANCE,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable unique | Date: NC | Effectif: NC (PME industrielle) | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/comptable-unique-at-f-dgs-i-3707689234 | Contexte: PME industrielle de Lieusaint (77) recrutant un comptable unique rattache a la direction. Effectif a verifier avant approche.
;;;;RAF / Responsable Administratif et Financier;F-DGSi;Lieusaint (77);;LinkedIn;FINANCE,JOB,RAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable unique | Date: NC | Effectif: NC (PME industrielle) | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/comptable-unique-at-f-dgs-i-3707689234 | Contexte: PME industrielle de Lieusaint (77) recrutant un comptable unique rattache a la direction. Effectif a verifier avant approche.
