nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Expert-comptable associe;CECCA;Franconville (95);;HappyCab;FINANCE,JOB,HIRING_MANAGER,50-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de missions expertise comptable H/F (CDI) | Date: NC (annonce active au 2026-09-21 - date de publication non confirmee, sites emploi bloques par le proxy) | Effectif: 120 collaborateurs sur 2 sites (confirme annonce) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/cecca/offre-emploi/chef-de-missions-f-h-franconville | Contexte: Cabinet independant cree en 2001, 120 collaborateurs sur 2 sites (Franconville 95 et Paris 17e), en forte croissance. Le chef de mission supervisera un portefeuille de 100 dossiers et sera referent technique d'une equipe de 4 a 5 personnes. Une seconde annonce Collaborateur comptable confirme est ouverte sur le site de Paris 17e - double besoin.
;;;;Responsable RH;CECCA;Franconville (95);;HappyCab;FINANCE,JOB,DRH,50-250,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de missions expertise comptable H/F (CDI) | Date: NC (annonce active au 2026-09-21 - date de publication non confirmee, sites emploi bloques par le proxy) | Effectif: 120 collaborateurs sur 2 sites (confirme annonce) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/cecca/offre-emploi/chef-de-missions-f-h-franconville | Contexte: Cabinet independant cree en 2001, 120 collaborateurs sur 2 sites (Franconville 95 et Paris 17e), en forte croissance. Le chef de mission supervisera un portefeuille de 100 dossiers et sera referent technique d'une equipe de 4 a 5 personnes. Une seconde annonce Collaborateur comptable confirme est ouverte sur le site de Paris 17e - double besoin.
;;;;Responsable du pole Consolidation;Talenz Alteis;Caen (14);;France Travail;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Consolideur confirme H/F (CDI 35h) | Date: NC (3 republications France Travail reperees sur 2026 - derniere ref. 205YQRW) | Effectif: NC au niveau cabinet - equipe consolidation de 6 personnes (confirme annonce) | CA: NC | Salaire: 33 000 a 40 000 EUR bruts/an sur 12 mois + primes | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/205YQRW | Contexte: Cabinet independant normand fonde il y a plus de 50 ans, membre du reseau Talenz. Recrutement en remplacement au sein d'une equipe consolidation de 6 personnes. Perimetre French GAAP et IFRS, portefeuille de groupes PME/ETI, encadrement de juniors. Offre republiee plusieurs fois = poste difficile a pourvoir.
;;;;Responsable RH;Talenz Alteis;Caen (14);;France Travail;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Consolideur confirme H/F (CDI 35h) | Date: NC (3 republications France Travail reperees sur 2026 - derniere ref. 205YQRW) | Effectif: NC au niveau cabinet - equipe consolidation de 6 personnes (confirme annonce) | CA: NC | Salaire: 33 000 a 40 000 EUR bruts/an sur 12 mois + primes | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/205YQRW | Contexte: Cabinet independant normand fonde il y a plus de 50 ans, membre du reseau Talenz. Recrutement en remplacement au sein d'une equipe consolidation de 6 personnes. Perimetre French GAAP et IFRS, portefeuille de groupes PME/ETI, encadrement de juniors. Offre republiee plusieurs fois = poste difficile a pourvoir.
;;;;Expert-comptable associe;Novances;Villefranche-sur-Saone (69);;Site carriere Novances / LinkedIn;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission confirme H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (groupe multi-sites Auvergne-Rhone-Alpes) | CA: NC | Salaire: NC | Source: Site carriere Novances / LinkedIn | Lien: https://groupe.novances.fr/nous-rejoindre/ | Contexte: Groupe de conseil et d'expertise comptable independant en expansion en Auvergne-Rhone-Alpes. Deux besoins simultanes confirmes: chef de mission confirme a Villefranche-sur-Saone (69) et collaborateur comptable a Saint-Maurice-l'Exil (38). Signal de tension sur la production comptable multi-sites.
;;;;Responsable RH;Novances;Villefranche-sur-Saone (69);;Site carriere Novances / LinkedIn;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission confirme H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (groupe multi-sites Auvergne-Rhone-Alpes) | CA: NC | Salaire: NC | Source: Site carriere Novances / LinkedIn | Lien: https://groupe.novances.fr/nous-rejoindre/ | Contexte: Groupe de conseil et d'expertise comptable independant en expansion en Auvergne-Rhone-Alpes. Deux besoins simultanes confirmes: chef de mission confirme a Villefranche-sur-Saone (69) et collaborateur comptable a Saint-Maurice-l'Exil (38). Signal de tension sur la production comptable multi-sites.
;;;;Expert-comptable associe - bureau de Fontenay-le-Comte;Groupe Y Nexia;Fontenay-le-Comte (85);;WIZBII;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission en expertise comptable F/H | Date: NC (annonce active au 2026-09-21) | Effectif: 30 personnes sur le bureau de Fontenay-le-Comte (confirme annonce) - effectif groupe NC | CA: NC | Salaire: NC | Source: WIZBII | Lien: https://www.wizbii.com/company/groupe-y-services/job/chef-de-mission-en-expertise-comptable-f-h | Contexte: Cabinet regional independant d'audit, conseil et expertise comptable, membre du reseau Nexia International, pres de 60 ans d'anciennete, implante en Vendee/Poitou-Charentes. Renfort du bureau de Fontenay-le-Comte (30 personnes).
;;;;Responsable RH;Groupe Y Nexia;Fontenay-le-Comte (85);;WIZBII;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission en expertise comptable F/H | Date: NC (annonce active au 2026-09-21) | Effectif: 30 personnes sur le bureau de Fontenay-le-Comte (confirme annonce) - effectif groupe NC | CA: NC | Salaire: NC | Source: WIZBII | Lien: https://www.wizbii.com/company/groupe-y-services/job/chef-de-mission-en-expertise-comptable-f-h | Contexte: Cabinet regional independant d'audit, conseil et expertise comptable, membre du reseau Nexia International, pres de 60 ans d'anciennete, implante en Vendee/Poitou-Charentes. Renfort du bureau de Fontenay-le-Comte (30 personnes).
;;;;Expert-comptable / Commissaire aux comptes associe;C2C Conseils;Marseille (13);;HappyCab;FINANCE,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Auditeur comptable et financier senior H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (cabinet multi-bureaux, structure CAC) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/c2c-conseils/offre-emploi/auditeur-comptable-et-financier-senior-h-f-618 | Contexte: Cabinet independant de commissariat aux comptes et d'expertise comptable recrutant un auditeur senior pour son bureau de Marseille. Une seconde annonce Collaborateur comptable est ouverte sur le meme cabinet - croissance d'equipe sur deux pales.
;;;;Responsable RH;C2C Conseils;Marseille (13);;HappyCab;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Auditeur comptable et financier senior H/F | Date: NC (annonce active au 2026-09-21) | Effectif: NC (cabinet multi-bureaux, structure CAC) | CA: NC | Salaire: NC | Source: HappyCab | Lien: https://happycab.fr/entreprise/c2c-conseils/offre-emploi/auditeur-comptable-et-financier-senior-h-f-618 | Contexte: Cabinet independant de commissariat aux comptes et d'expertise comptable recrutant un auditeur senior pour son bureau de Marseille. Une seconde annonce Collaborateur comptable est ouverte sur le meme cabinet - croissance d'equipe sur deux pales.
