nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
HATTON;Nicolas;;;Directeur Administratif et Financier Groupe Mary;Mary Automobiles;Caen (14);https://www.linkedin.com/in/nicolas-hatton-47b0aa66/;HelloWork;FINANCE,JOB,HIRING_MANAGER,1000-2000,CONTACT_1;Poste: Alternance Controleur de Gestion H/F | Date: 2026-04-16 | Effectif: 1000-2000 | CA: NC | Salaire: 1823 EUR/mois | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/78307472.html | Contexte: Groupe Mary | 1er distributeur Peugeot/Citroen en Normandie | 87 concessions sur Normandie et Hauts-de-France | Pilotage budgetaire sites automobiles
PONCHON;Ugo;;;Directeur des Ressources Humaines Groupe Mary;Mary Automobiles;Caen (14);https://www.linkedin.com/in/ugoponchon/;HelloWork;FINANCE,JOB,DRH,1000-2000,CONTACT_2;Poste: Alternance Controleur de Gestion H/F | Date: 2026-04-16 | Effectif: 1000-2000 | CA: NC | Salaire: 1823 EUR/mois | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/78307472.html | Contexte: Groupe Mary | 1er distributeur Peugeot/Citroen en Normandie | 87 concessions sur Normandie et Hauts-de-France | Pilotage budgetaire sites automobiles
;;;;Responsable comptable IRP AUTO;IRP AUTO Gestion;Angouleme (16);;HelloWork;FINANCE,JOB,HIRING_MANAGER,500-1000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de Groupe - Comptabilite H/F | Date: 2026-04-05 | Effectif: 500 | CA: NC | Salaire: 34-39K EUR | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/78152848.html | Contexte: Groupe de protection sociale des professionnels de l'automobile | 500 salaries | Recrute manager pour equipe de 5 en comptabilite ADP/services
HAUMONT;Olivier;;;DRH de Transition IRP AUTO;IRP AUTO Gestion;Angouleme (16);https://www.linkedin.com/in/olivier-haumont-2b12a3102/;HelloWork;FINANCE,JOB,DRH,500-1000,CONTACT_2;Poste: Chef de Groupe - Comptabilite H/F | Date: 2026-04-05 | Effectif: 500 | CA: NC | Salaire: 34-39K EUR | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/78152848.html | Contexte: Groupe de protection sociale des professionnels de l'automobile | 500 salaries | Recrute manager pour equipe de 5 en comptabilite ADP/services
;;;;Directeur Administratif et Financier Aventech;Aventech;Valence (26);;France Travail;FINANCE,JOB,DAF,200-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Comptable F/H | Date: 2026-04-21 | Effectif: 400 | CA: 85 M EUR | Salaire: Selon profil | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/207FSQC | Contexte: ETI industrielle | Integrateur electrique/electromecanique | Nucleaire, ENR, mobilite electrique | CA cible 100 M EUR | Manage equipe comptable
;;;;Directrice des Ressources Humaines Aventech;Aventech;Valence (26);;France Travail;FINANCE,JOB,DRH,200-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Comptable F/H | Date: 2026-04-21 | Effectif: 400 | CA: 85 M EUR | Salaire: Selon profil | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/207FSQC | Contexte: ETI industrielle | Integrateur electrique/electromecanique | Nucleaire, ENR, mobilite electrique | CA cible 100 M EUR | Manage equipe comptable
;;;;Directeur Administratif et Financier Action Pin;Action Pin;Castets (40);;France Travail;FINANCE,JOB,DAF,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Comptable H/F | Date: 2026-04-22 | Effectif: 51-200 | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/207KCRF | Contexte: PME familiale landaise | Chimie verte derivee du pin | Hygiene + phytosanitaire agricole | Sites Castets et Saint-Girons | CDD remplacement maternite
;;;;Responsable RH Action Pin;Action Pin;Castets (40);;France Travail;FINANCE,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Comptable H/F | Date: 2026-04-22 | Effectif: 51-200 | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/207KCRF | Contexte: PME familiale landaise | Chimie verte derivee du pin | Hygiene + phytosanitaire agricole | Sites Castets et Saint-Girons | CDD remplacement maternite
;;;;Directeur de site Passion Froid Saint-Priest;Passion Froid - Groupe Pomona;Saint-Priest (69);;HelloWork / Welcome to the Jungle;FINANCE,JOB,DG,200-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Comptable H/F | Date: 2026-04-15 | Effectif: 250-499 (site) | CA: NC | Salaire: 50-60K EUR | Source: HelloWork / Welcome to the Jungle | Lien: https://www.hellowork.com/fr-fr/entreprises/passion-froid-groupe-pomona-15861/ville_saint-priest-69800.html | Contexte: Groupe Pomona distribution alimentaire BtoB | Agence PassionFroid Saint-Priest dessert CHR Lyon | 11 agences regionales nationales | Direction equipe comptable site
BARJOT;Vanessa;;;Responsable RH Groupe Pomona;Passion Froid - Groupe Pomona;Saint-Priest (69);https://fr.linkedin.com/in/vanessa-barjot-97367751;HelloWork / Welcome to the Jungle;FINANCE,JOB,DRH,200-500,CONTACT_2;Poste: Responsable Comptable H/F | Date: 2026-04-15 | Effectif: 250-499 (site) | CA: NC | Salaire: 50-60K EUR | Source: HelloWork / Welcome to the Jungle | Lien: https://www.hellowork.com/fr-fr/entreprises/passion-froid-groupe-pomona-15861/ville_saint-priest-69800.html | Contexte: Groupe Pomona distribution alimentaire BtoB | Agence PassionFroid Saint-Priest dessert CHR Lyon | 11 agences regionales nationales | Direction equipe comptable site
;;;;Directeur de site Candia Vienne;Candia - Sodiaal;Vienne (38);;HelloWork;FINANCE,JOB,DG,100-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de Gestion H/F | Date: 2026-04-17 | Effectif: 190 (site) | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/78308527.html | Contexte: Laiterie Candia Vienne | 190 collaborateurs | 400 M litres de lait/an | Site majeur cooperative Sodiaal | CDD controle de gestion industriel
SAILLY;Emilie;;;RRH (transition) Candia Vienne;Candia - Sodiaal;Vienne (38);https://www.linkedin.com/in/emilie-sailly-345310135/;HelloWork;FINANCE,JOB,DRH,100-250,CONTACT_2;Poste: Controleur de Gestion H/F | Date: 2026-04-17 | Effectif: 190 (site) | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/78308527.html | Contexte: Laiterie Candia Vienne | 190 collaborateurs | 400 M litres de lait/an | Site majeur cooperative Sodiaal | CDD controle de gestion industriel
ROBIN;Claude;;;President/Fondateur Amarris Groupe;Amarris Immo;Saint-Herblain (44);https://www.linkedin.com/in/claude-robin-8032a319/;France Travail;FINANCE,JOB,DG,50-100,CONTACT_1;Poste: Comptable Immobilier | Date: 2026-04-15 | Effectif: 50-99 | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/206ZDLH | Contexte: Filiale du groupe Amarris (700 salaries, expertise comptable) | Cabinet specialise LMNP/LMP | Accompagnement investisseurs immobiliers
HELIAS;Emilie;;;DRH Groupe Amarris;Amarris Immo;Saint-Herblain (44);https://www.linkedin.com/in/emilie-h%C3%A9lias-451aba170/;France Travail;FINANCE,JOB,DRH,50-100,CONTACT_2;Poste: Comptable Immobilier | Date: 2026-04-15 | Effectif: 50-99 | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/206ZDLH | Contexte: Filiale du groupe Amarris (700 salaries, expertise comptable) | Cabinet specialise LMNP/LMP | Accompagnement investisseurs immobiliers
JOSSE;Arnaud;;;President Groupe Artis;Artis Developpement;Derval (44);https://fr.linkedin.com/in/arnaud-josse-aa0a2967;France Travail;FINANCE,JOB,FONDATEUR,50-100,CONTACT_1;Poste: Comptable General(e) | Date: 2026-04-14 | Effectif: 90 (groupe) | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/206XRKY | Contexte: PME de tuyauterie industrielle Grand Ouest | Croissance par acquisitions | Ouverture de capital | Holding groupe 90 salaries
;;;;Responsable RH Artis Developpement;Artis Developpement;Derval (44);;France Travail;FINANCE,JOB,DRH,50-100,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable General(e) | Date: 2026-04-14 | Effectif: 90 (groupe) | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/206XRKY | Contexte: PME de tuyauterie industrielle Grand Ouest | Croissance par acquisitions | Ouverture de capital | Holding groupe 90 salaries
;;;;Directeur Financier Alpes Isere Habitat;Alpes Isere Habitat;Grenoble (38);;HelloWork;FINANCE,JOB,DAF,200-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Comptabilite Finances H/F | Date: 2026-04-18 | Effectif: 300-400 | CA: NC | Salaire: 2497 EUR/mois | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/entreprises/alpes-isere-habitat/ | Contexte: Office Public de l'Habitat du departement de l'Isere | Bailleur social majeur | CDD Responsable Comptabilite Finances
MORIN;Herve;;;Directeur Ressources Humaines Alpes Isere Habitat;Alpes Isere Habitat;Grenoble (38);https://www.linkedin.com/in/herv%C3%A9-morin-79064763/;HelloWork;FINANCE,JOB,DRH,200-500,CONTACT_2;Poste: Responsable Comptabilite Finances H/F | Date: 2026-04-18 | Effectif: 300-400 | CA: NC | Salaire: 2497 EUR/mois | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/entreprises/alpes-isere-habitat/ | Contexte: Office Public de l'Habitat du departement de l'Isere | Bailleur social majeur | CDD Responsable Comptabilite Finances
JOUBERT;Alexandre;;;Expert-comptable associe Advelia Cote de Jade;Advelia Cote de Jade;Pornic (44);https://fr.linkedin.com/in/alexandre-joubert-a99704a4;France Travail;FINANCE,JOB,FONDATEUR,10-50,CONTACT_1;Poste: Collaborateur(trice) Comptable Confirme(e) | Date: 2026-04-22 | Effectif: 37 | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/207JNVC | Contexte: Cabinet expertise comptable independant | 37 collaborateurs (23 Nantes + 14 Pornic) | Direction Alexandre Joubert | Clientele entrepreneurs locaux
;;;;Responsable RH Advelia;Advelia Cote de Jade;Pornic (44);;France Travail;FINANCE,JOB,DRH,10-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur(trice) Comptable Confirme(e) | Date: 2026-04-22 | Effectif: 37 | CA: NC | Salaire: NC | Source: France Travail | Lien: https://candidat.francetravail.fr/offres/recherche/detail/207JNVC | Contexte: Cabinet expertise comptable independant | 37 collaborateurs (23 Nantes + 14 Pornic) | Direction Alexandre Joubert | Clientele entrepreneurs locaux
GIOT;Christophe;;;Expert-comptable associe Ouest Conseils;Ouest Conseils;Quimper (29);https://www.linkedin.com/in/cgexpertise/;ZipRecruiter;FINANCE,JOB,FONDATEUR,50-200,CONTACT_1;Poste: Auditeur Junior - Cabinet d'Expertise Comptable | Date: 2026-04-10 | Effectif: 50-200 | CA: NC | Salaire: NC | Source: ZipRecruiter | Lien: https://www.ziprecruiter.fr/jobs/524709068-auditeur-junior-cabinet-d-expertise-comptable-cdi-f-h-a-ouest-conseils-quimper | Contexte: Cabinet expertise comptable & audit breton independant | Clientele PME/ETI cotees et associations | Portefeuille diversifie
;;;;Responsable RH Ouest Conseils;Ouest Conseils;Quimper (29);;ZipRecruiter;FINANCE,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Auditeur Junior - Cabinet d'Expertise Comptable | Date: 2026-04-10 | Effectif: 50-200 | CA: NC | Salaire: NC | Source: ZipRecruiter | Lien: https://www.ziprecruiter.fr/jobs/524709068-auditeur-junior-cabinet-d-expertise-comptable-cdi-f-h-a-ouest-conseils-quimper | Contexte: Cabinet expertise comptable & audit breton independant | Clientele PME/ETI cotees et associations | Portefeuille diversifie
;;;;Adherent / Chef d'entreprise Intermarche Colmar;Groupement Mousquetaires;Colmar (68);;HelloWork;FINANCE,JOB,FONDATEUR,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable Unique H/F | Date: 2026-04-10 | Effectif: 50-200 (point de vente) | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/71679158.html | Contexte: Point de vente Intermarche/Mousquetaires | Gestion comptable autonome d'un supermarche independant adherent | PME adherente reseau
