nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Chef de cuisine / Directeur de restaurant (L'Epi d'Or);Groupe Jean-Francois Piege;Paris (75);;L'Hotellerie Restauration;HOSPITALITY,JOB,DIRECTEUR_RESTAURATION,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de cuisine / Directeur de restaurant (L'Epi d'Or) | Date: 2026-09-17 | Effectif: NC | CA: NC | Salaire: NC | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-chef-de-partie/paris-75 | Contexte: Le groupe du chef Jean-Francois Piege recrute des Chefs de partie pour renforcer les equipes de L'Epi d'Or et de La Poule au Pot a Paris, annonce publiee le 17/09/2026.
;;;;Talent Acquisition / DRH Groupe Jean-Francois Piege;Groupe Jean-Francois Piege;Paris (75);;L'Hotellerie Restauration;HOSPITALITY,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Talent Acquisition / DRH Groupe Jean-Francois Piege | Date: 2026-09-17 | Effectif: NC | CA: NC | Salaire: NC | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-chef-de-partie/paris-75 | Contexte: Le groupe du chef Jean-Francois Piege recrute des Chefs de partie pour renforcer les equipes de L'Epi d'Or et de La Poule au Pot a Paris, annonce publiee le 17/09/2026.
;;;;Chef-patron / Fondateur Malro;Malro;Paris (75);;L'Hotellerie Restauration;HOSPITALITY,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef-patron / Fondateur Malro | Date: 2026-09-16 | Effectif: NC | CA: NC | Salaire: 2300 EUR net/mois (base) | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-chef-de-partie/paris-75 | Contexte: Le restaurant independant Malro (Paris 3e) recrute un second de cuisine et des chefs de partie en CDI, annonce publiee le 16/09/2026.
;;;;RAF / Gerant Malro;Malro;Paris (75);;L'Hotellerie Restauration;HOSPITALITY,JOB,RAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: RAF / Gerant Malro | Date: 2026-09-16 | Effectif: NC | CA: NC | Salaire: 2300 EUR net/mois (base) | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-chef-de-partie/paris-75 | Contexte: Le restaurant independant Malro (Paris 3e) recrute un second de cuisine et des chefs de partie en CDI, annonce publiee le 16/09/2026.
;;;;F&B Manager / Directeur Kinugawa;Kinugawa Rive Gauche (Groupe Annie Famose);Paris (75);;L'Hotellerie Restauration;HOSPITALITY,JOB,FB_MANAGER,20-49,CONTACT_1,CONTACT_NON_SOURCE;Poste: F&B Manager / Directeur Kinugawa | Date: 2026-09-18 (jour de verification, date de publication exacte NC) | Effectif: 20-49 | CA: NC | Salaire: NC | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-barman/ile-de-france | Contexte: Le restaurant japonais Kinugawa Rive Gauche, rattache au groupe familial independant Annie Famose (AF Groupe), recrute un(e) Barman/Barmaid pour septembre 2026.
;;;;DRH Groupe Annie Famose (AF Groupe);Kinugawa Rive Gauche (Groupe Annie Famose);Paris (75);;L'Hotellerie Restauration;HOSPITALITY,JOB,DRH,20-49,CONTACT_2,CONTACT_NON_SOURCE;Poste: DRH Groupe Annie Famose (AF Groupe) | Date: 2026-09-18 (jour de verification, date de publication exacte NC) | Effectif: 20-49 | CA: NC | Salaire: NC | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-barman/ile-de-france | Contexte: Le restaurant japonais Kinugawa Rive Gauche, rattache au groupe familial independant Annie Famose (AF Groupe), recrute un(e) Barman/Barmaid pour septembre 2026.
;;;;Directeur d'hotel / Fondateur Atlas Hotel;Atlas Hotel;Paris (75);;Indeed;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur d'hotel / Fondateur Atlas Hotel | Date: 2026-09-14 (approx., date exacte NC) | Effectif: NC | CA: NC | Salaire: NC | Source: Indeed | Lien: https://fr.indeed.com/q-front-office-hotel-management-emplois.html | Contexte: Nouvel hotel independant 4 etoiles boutique de 25 chambres a Paris 19e, recherche un(e) Front Office Manager / Responsable reception pour son ouverture.
;;;;RAF Atlas Hotel;Atlas Hotel;Paris (75);;Indeed;HOSPITALITY,JOB,RAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: RAF Atlas Hotel | Date: 2026-09-14 (approx., date exacte NC) | Effectif: NC | CA: NC | Salaire: NC | Source: Indeed | Lien: https://fr.indeed.com/q-front-office-hotel-management-emplois.html | Contexte: Nouvel hotel independant 4 etoiles boutique de 25 chambres a Paris 19e, recherche un(e) Front Office Manager / Responsable reception pour son ouverture.
;;;;Gerant-proprietaire Brit Hotel Confort Roissy;Brit Hotel Confort Roissy (Saint-Witz);Saint-Witz (95);;L'Hotellerie Restauration;HOSPITALITY,JOB,FONDATEUR,10-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gerant-proprietaire Brit Hotel Confort Roissy | Date: 2026-09-13 (approx., date exacte NC) | Effectif: 10-50 | CA: NC | Salaire: 60-70 K EUR/an (poste direction) | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-directeur-d-hotel | Contexte: Le Brit Hotel Confort Roissy Saint-Witz, hotel 3 etoiles independant de 47 chambres exploite par un franchise-proprietaire du reseau cooperatif Brit Hotel, recherche son/sa futur(e) Directeur/Directrice d'hotel.
;;;;RAF / Assistante de direction;Brit Hotel Confort Roissy (Saint-Witz);Saint-Witz (95);;L'Hotellerie Restauration;HOSPITALITY,JOB,RAF,10-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: RAF / Assistante de direction | Date: 2026-09-13 (approx., date exacte NC) | Effectif: 10-50 | CA: NC | Salaire: 60-70 K EUR/an (poste direction) | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emploi-directeur-d-hotel | Contexte: Le Brit Hotel Confort Roissy Saint-Witz, hotel 3 etoiles independant de 47 chambres exploite par un franchise-proprietaire du reseau cooperatif Brit Hotel, recherche son/sa futur(e) Directeur/Directrice d'hotel.
;;;;Directeur d'hotel Le Rituel & Spa;Hotel Le Rituel & Spa;Honfleur (14);;L'Hotellerie Restauration;HOSPITALITY,JOB,DIRECTEUR_HOTEL,10-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur d'hotel Le Rituel & Spa | Date: 2026-09-12 (approx., date exacte NC) | Effectif: 10-50 | CA: NC | Salaire: NC | Source: L'Hotellerie Restauration | Lien: https://www.lhotellerie-restauration.fr/emplois/spa | Contexte: Hotel independant haut de gamme au coeur d'Honfleur, recrute un(e) Spa Manager en CDI 39h.
