nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Administratif et Financier Groupe;Transports Breger et Cie (Groupe Breger);Laval (53);;werecruit.io;FINANCE,JOB,DAF,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier Groupe F/H (CDI) | Date: NC | Effectif: 1 070 salaries (groupe independant) | CA: NC | Salaire: NC | Source: werecruit.io (site carriere Groupe Breger) | Lien: https://careers.werecruit.io/fr/groupe-breger/offres/responsable-administratif-et-financier-fcba46 | Contexte: Transporteur familial independant fonde en 1952 a Cosse-le-Vivien (53) - 12 agences| 3 filiales| 30 sites logistiques. Le RAF recherche integre le Comite de Direction et vient renforcer les services Comptabilite et Facturation.
;;;;Directrice des Ressources Humaines;Transports Breger et Cie (Groupe Breger);Laval (53);;werecruit.io;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier Groupe F/H (CDI) | Date: NC | Effectif: 1 070 salaries (groupe independant) | CA: NC | Salaire: NC | Source: werecruit.io (site carriere Groupe Breger) | Lien: https://careers.werecruit.io/fr/groupe-breger/offres/responsable-administratif-et-financier-fcba46 | Contexte: Transporteur familial independant fonde en 1952 a Cosse-le-Vivien (53) - 12 agences| 3 filiales| 30 sites logistiques. Le RAF recherche integre le Comite de Direction et vient renforcer les services Comptabilite et Facturation.
;;;;Directeur General / Dirigeant;Maliterie (Groupe Steel);Brignais (69);;werecruit.io;FINANCE,JOB,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Administratif| Financier et RH F/H (CDI) | Date: 2026-03-05 | Effectif: NC | CA: NC | Salaire: 35 000 - 40 000 EUR brut/an | Source: werecruit.io (site carriere Maliterie / Groupe Steel) | Lien: https://careers.werecruit.io/fr/maliterie/offres/responsable-administratif-financier-et-rh-b83d36 | Contexte: Fabricant francais de literie (Groupe Steel) - poste bases au siege de Brignais (69). Perimetre mixte finance + RH| typique d'une PME industrielle qui structure sa fonction support.
;;;;Directeur Administratif et Financier;Maliterie (Groupe Steel);Brignais (69);;werecruit.io;FINANCE,JOB,DAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Administratif| Financier et RH F/H (CDI) | Date: 2026-03-05 | Effectif: NC | CA: NC | Salaire: 35 000 - 40 000 EUR brut/an | Source: werecruit.io (site carriere Maliterie / Groupe Steel) | Lien: https://careers.werecruit.io/fr/maliterie/offres/responsable-administratif-financier-et-rh-b83d36 | Contexte: Fabricant francais de literie (Groupe Steel) - poste bases au siege de Brignais (69). Perimetre mixte finance + RH| typique d'une PME industrielle qui structure sa fonction support.
;;;;Directeur / Directeur General;G.E INTERPRO;Saint-Dizier (52);;werecruit.io;FINANCE,JOB,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier F/H (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: werecruit.io (site carriere G.E INTERPRO) | Lien: https://careers.werecruit.io/fr/interpro-ge/offres/responsable-administratif-et-financier-643fd4 | Contexte: Groupement d'employeurs multi-sites base a Saint-Dizier (52| Haute-Marne). Creation/renforcement d'un poste de RAF sur une structure multi-sites - signal de structuration administrative et financiere.
;;;;Responsable Ressources Humaines;G.E INTERPRO;Saint-Dizier (52);;werecruit.io;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier F/H (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: werecruit.io (site carriere G.E INTERPRO) | Lien: https://careers.werecruit.io/fr/interpro-ge/offres/responsable-administratif-et-financier-643fd4 | Contexte: Groupement d'employeurs multi-sites base a Saint-Dizier (52| Haute-Marne). Creation/renforcement d'un poste de RAF sur une structure multi-sites - signal de structuration administrative et financiere.
;;;;Associe dirigeant / Expert-comptable associe;HLP Audit;Nantes (44);;Taleez;FINANCE,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie Augmente - Conseil & Data H/F (CDI 39h) | Date: NC (prise de poste annoncee au 2026-09-01) | Effectif: NC | CA: NC | Salaire: a partir de 35 000 EUR brut/an | Source: Taleez (site carriere HLP Audit) | Lien: https://taleez.com/apply/gestionnaire-de-paie-augmente-conseil-data-h-f-nantes-hlp-audit-cdi | Contexte: Cabinet d'expertise comptable et d'audit independant nantais (hors reseaux nationaux). Poste oriente conseil et data paie| signe d'une montee en gamme du pole social.
;;;;Responsable du Pole Social / Paie;HLP Audit;Nantes (44);;Taleez;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie Augmente - Conseil & Data H/F (CDI 39h) | Date: NC (prise de poste annoncee au 2026-09-01) | Effectif: NC | CA: NC | Salaire: a partir de 35 000 EUR brut/an | Source: Taleez (site carriere HLP Audit) | Lien: https://taleez.com/apply/gestionnaire-de-paie-augmente-conseil-data-h-f-nantes-hlp-audit-cdi | Contexte: Cabinet d'expertise comptable et d'audit independant nantais (hors reseaux nationaux). Poste oriente conseil et data paie| signe d'une montee en gamme du pole social.
;;;;Directeur General;Association Fondation Bompard;Noveant-sur-Moselle (57);;Taleez;FINANCE,JOB,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F (CDI temps plein) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez (site carriere Association Fondation Bompard) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-noveant-sur-moselle-association-fondation-bompard-cdi | Contexte: Fondation medico-sociale mosellane multi-etablissements. Recrutement d'un gestionnaire de paie en interne| signal d'internalisation / renforcement du service paie.
;;;;Responsable Ressources Humaines;Association Fondation Bompard;Noveant-sur-Moselle (57);;Taleez;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie H/F (CDI temps plein) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez (site carriere Association Fondation Bompard) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-noveant-sur-moselle-association-fondation-bompard-cdi | Contexte: Fondation medico-sociale mosellane multi-etablissements. Recrutement d'un gestionnaire de paie en interne| signal d'internalisation / renforcement du service paie.
;;;;Directeur Administratif et Financier;Citeo;Paris (75);;Indeed;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable ADV & Credit Management (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Indeed (snippet de recherche| page d'offre directe non accessible) | Lien: https://fr.indeed.com/q-credit-manager-responsable-recouvrement-emplois.html | Contexte: Eco-organisme francais independant (emballages menagers et papiers graphiques| siege Paris). Recrutement d'un poste combinant administration des ventes et credit management - securisation du poste client.
;;;;Directeur des Ressources Humaines;Citeo;Paris (75);;Indeed;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable ADV & Credit Management (CDI) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Indeed (snippet de recherche| page d'offre directe non accessible) | Lien: https://fr.indeed.com/q-credit-manager-responsable-recouvrement-emplois.html | Contexte: Eco-organisme francais independant (emballages menagers et papiers graphiques| siege Paris). Recrutement d'un poste combinant administration des ventes et credit management - securisation du poste client.
