nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
Lamballe;Dominique;;;President-directeur general;FenetreA;Beignon (56);;L'Usine Nouvelle;INDUSTRIE,NEWS,CEO,NC,CONTACT_1;Poste: President-directeur general | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/article/pour-attirer-les-salaries-l-entreprise-morbihannaise-fenetrea-leur-construit-un-lotissement-a-beignon.N2237399 | Contexte: Menuiserie familiale morbihannaise : nouvelle usine de fenetres aluminium de 20 000 m2 (30 M EUR) operationnelle en 2027, une centaine de recrutements a la cle, et construction d'un lotissement de 41 maisons (7 M EUR) a Beignon pour loger les salaries faute de candidats logeables sur place.
;;;;Directeur des ressources humaines;FenetreA;Beignon (56);;L'Usine Nouvelle;INDUSTRIE,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directeur des ressources humaines | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/article/pour-attirer-les-salaries-l-entreprise-morbihannaise-fenetrea-leur-construit-un-lotissement-a-beignon.N2237399 | Contexte: Menuiserie familiale morbihannaise : nouvelle usine de fenetres aluminium de 20 000 m2 (30 M EUR) operationnelle en 2027, une centaine de recrutements a la cle, et construction d'un lotissement de 41 maisons (7 M EUR) a Beignon pour loger les salaries faute de candidats logeables sur place.
Lafourcade;Amaury;;;President du groupe;Groupe Lafourcade;Chatillon-sur-Thouet (79);;L'Usine Nouvelle;INDUSTRIE,NEWS,CEO,NC,CONTACT_1;Poste: President du groupe | Date: NC | Effectif: NC | CA: 120 M EUR (2024) | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/article/le-specialiste-de-metallurgie-et-plasturgie-lafourcade-augmente-les-capacites-de-production-de-trois-de-ses-sites.N2237021 | Contexte: Groupe industriel independant (15 societes, 120 M EUR de CA 2024, mecanique / tolerie / plasturgie) : 20 M EUR d'investissement sur trois sites - extension de 3 500 m2 de l'usine SFP a Chatillon-sur-Thouet (3,5 M EUR), nouveaux batiments sur le site ACNO a Fressines (6,5 M EUR), regroupement de HFR et FMP a Frepillon.
;;;;Directeur des ressources humaines groupe;Groupe Lafourcade;Chatillon-sur-Thouet (79);;L'Usine Nouvelle;INDUSTRIE,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directeur des ressources humaines groupe | Date: NC | Effectif: NC | CA: 120 M EUR (2024) | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/article/le-specialiste-de-metallurgie-et-plasturgie-lafourcade-augmente-les-capacites-de-production-de-trois-de-ses-sites.N2237021 | Contexte: Groupe industriel independant (15 societes, 120 M EUR de CA 2024, mecanique / tolerie / plasturgie) : 20 M EUR d'investissement sur trois sites - extension de 3 500 m2 de l'usine SFP a Chatillon-sur-Thouet (3,5 M EUR), nouveaux batiments sur le site ACNO a Fressines (6,5 M EUR), regroupement de HFR et FMP a Frepillon.
;;;;Directeur general;Somocap;Villefranque (64);;L'Usine Nouvelle;INDUSTRIE,NEWS,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur general | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/article/cette-pme-basque-qui-fabrique-des-pieces-pour-l-aero-et-la-defense-ouvre-une-nouvelle-usine-a-villefranque-pour-doubler-sa-production.N2237111 | Contexte: PME basque d'injection et moulage plastiques / composites pour l'aeronautique et la defense : nouveau site industriel a Villefranque (5,5 M EUR) destine a doubler la capacite de production. Date exacte de l'annonce a confirmer.
;;;;Responsable des ressources humaines;Somocap;Villefranque (64);;L'Usine Nouvelle;INDUSTRIE,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable des ressources humaines | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/article/cette-pme-basque-qui-fabrique-des-pieces-pour-l-aero-et-la-defense-ouvre-une-nouvelle-usine-a-villefranque-pour-doubler-sa-production.N2237111 | Contexte: PME basque d'injection et moulage plastiques / composites pour l'aeronautique et la defense : nouveau site industriel a Villefranque (5,5 M EUR) destine a doubler la capacite de production. Date exacte de l'annonce a confirmer.
Domitile;Renaud;;;Directeur general (CEO);Idena;Pontchateau (44);;Revue Alimentation Animale;INDUSTRIE,NEWS,CEO,NC,CONTACT_1;Poste: Directeur general (CEO) | Date: NC | Effectif: 24 sur le site de Pontchateau | CA: NC | Salaire: NC | Source: Revue Alimentation Animale | Lien: https://www.revue-alimentation-animale.fr/actualites/idena-la-nouvelle-extension-inauguree-a-pontchateau/ | Contexte: Groupe nantais de nutrition animale : 3e extension de l'usine de Pontchateau inauguree (3 M EUR, 5 silos supplementaires, +2 700 m2, 1 000 m2 de photovoltaique), production en hausse de 15 %% par an en moyenne sur 5 ans, apres l'acquisition du vendeen Vertal pour renforcer le pole vegetal.
Aoun;Massoud;;;Directeur;Idena;Pontchateau (44);;Revue Alimentation Animale;INDUSTRIE,NEWS,DG,NC,CONTACT_2;Poste: Directeur | Date: NC | Effectif: 24 sur le site de Pontchateau | CA: NC | Salaire: NC | Source: Revue Alimentation Animale | Lien: https://www.revue-alimentation-animale.fr/actualites/idena-la-nouvelle-extension-inauguree-a-pontchateau/ | Contexte: Groupe nantais de nutrition animale : 3e extension de l'usine de Pontchateau inauguree (3 M EUR, 5 silos supplementaires, +2 700 m2, 1 000 m2 de photovoltaique), production en hausse de 15 %% par an en moyenne sur 5 ans, apres l'acquisition du vendeen Vertal pour renforcer le pole vegetal.
;;;;Directeur general;Waterair;Seppois-le-Bas (68);;L'Usine Nouvelle;INDUSTRIE,NEWS,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur general | Date: 2026-06 | Effectif: NC | CA: NC | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/made-in-france/industrie-ces-sites-qui-vont-ouvrir-ou-monter-en-puissance-en-france-en-2026.LOGFNT5FN5CFDITBLTKWKTQSWA.html | Contexte: Fabricant alsacien de piscines sur mesure : inauguration fin juin 2026 de deux nouvelles lignes de production de panneaux de nouvelle generation sur le site de Seppois-le-Bas. Montee en cadence industrielle sur un site unique.
;;;;Responsable des ressources humaines;Waterair;Seppois-le-Bas (68);;L'Usine Nouvelle;INDUSTRIE,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable des ressources humaines | Date: 2026-06 | Effectif: NC | CA: NC | Salaire: NC | Source: L'Usine Nouvelle | Lien: https://www.usinenouvelle.com/made-in-france/industrie-ces-sites-qui-vont-ouvrir-ou-monter-en-puissance-en-france-en-2026.LOGFNT5FN5CFDITBLTKWKTQSWA.html | Contexte: Fabricant alsacien de piscines sur mesure : inauguration fin juin 2026 de deux nouvelles lignes de production de panneaux de nouvelle generation sur le site de Seppois-le-Bas. Montee en cadence industrielle sur un site unique.
