nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur de l'hotel;Hotel Casadelmar;Porto-Vecchio (2A);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) + Reservation Manager (CDI) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317309-Chef-de-reception-Hotel-Casadelmar-Porto-Vecchio.html | Contexte: Hotel 5 etoiles independant corse (Relais & Chateaux) qui publie DEUX postes cadres front-office simultanement (chef de reception ref.317309 et reservation manager ref.316947) - signal de restructuration du front office avant saison 2027.
;;;;Responsable RH;Hotel Casadelmar;Porto-Vecchio (2A);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de reception (CDI) + Reservation Manager (CDI) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317309-Chef-de-reception-Hotel-Casadelmar-Porto-Vecchio.html | Contexte: Hotel 5 etoiles independant corse (Relais & Chateaux) qui publie DEUX postes cadres front-office simultanement (chef de reception ref.317309 et reservation manager ref.316947) - signal de restructuration du front office avant saison 2027.
;;;;Directeur de l'hotel;Hotel Annapurna;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Reservations Executif (CDI) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315720--Responsable-Reservations-Executif-Hotel-Annapurna-Courchevel.html | Contexte: Hotel 4 etoiles independant de Courchevel 1850 (plus grand hotel de la station) recrutant un poste cadre reservations en CDI a l'approche de la saison hiver 2026-2027.
;;;;Responsable RH;Hotel Annapurna;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Reservations Executif (CDI) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315720--Responsable-Reservations-Executif-Hotel-Annapurna-Courchevel.html | Contexte: Hotel 4 etoiles independant de Courchevel 1850 (plus grand hotel de la station) recrutant un poste cadre reservations en CDI a l'approche de la saison hiver 2026-2027.
;;;;Directeur de l'hotel;Alpes Hotel du Pralong;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Spa Manager (CDD saison) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315715-SPA-Manager-CDD--Alpes-Hotel-du-Pralong-Courchevel.html | Contexte: Hotel 5 etoiles independant de Courchevel 1850 recrutant son Spa Manager pour la saison hiver - poste de management d'equipe bien-etre.
;;;;Responsable RH;Alpes Hotel du Pralong;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Spa Manager (CDD saison) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315715-SPA-Manager-CDD--Alpes-Hotel-du-Pralong-Courchevel.html | Contexte: Hotel 5 etoiles independant de Courchevel 1850 recrutant son Spa Manager pour la saison hiver - poste de management d'equipe bien-etre.
;;;;Chef executif / Directeur de la restauration;Hotel Alpaga (Beaumier);Megeve (74);;Journal des Palaces;HOSPITALITY,JOB,HIRING_MANAGER,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef patissier (CDD saison hiver 2026-2027, poste loge) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317504-Chef-patissier-CDD-Saison-HIVER-2026-2027-Poste-loge-Hotel-Alpaga-Megeve.html | Contexte: Maison 5 etoiles de Megeve exploitee par le groupe hotelier independant francais Beaumier. Annonce tres recente (ref.317504) - recrutement du chef patissier avant ouverture saison.
;;;;Responsable recrutement groupe;Hotel Alpaga (Beaumier);Megeve (74);;Journal des Palaces;HOSPITALITY,JOB,TALENT_ACQUISITION,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef patissier (CDD saison hiver 2026-2027, poste loge) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317504-Chef-patissier-CDD-Saison-HIVER-2026-2027-Poste-loge-Hotel-Alpaga-Megeve.html | Contexte: Maison 5 etoiles de Megeve exploitee par le groupe hotelier independant francais Beaumier. Annonce tres recente (ref.317504) - recrutement du chef patissier avant ouverture saison.
;;;;Directeur de l'hotel;Le M de Megeve;Megeve (74);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gouvernant(e) (CDD hiver 2026-2027) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-309429-Gouvernant-e-hiver-2026-2027-Le-M-de-Megeve-Megeve.html | Contexte: Hotel de luxe 5 etoiles independant de Megeve qui recrute simultanement gouvernant(e), maitre d'hotel et assistant(e) spa manager pour la saison - montee en charge d'equipe pluri-services.
;;;;Responsable RH;Le M de Megeve;Megeve (74);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gouvernant(e) (CDD hiver 2026-2027) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-309429-Gouvernant-e-hiver-2026-2027-Le-M-de-Megeve-Megeve.html | Contexte: Hotel de luxe 5 etoiles independant de Megeve qui recrute simultanement gouvernant(e), maitre d'hotel et assistant(e) spa manager pour la saison - montee en charge d'equipe pluri-services.
;;;;Directeur / proprietaire exploitant;Le Chabichou;Saint-Bon-Tarentaise (73);;Journal des Palaces;HOSPITALITY,JOB,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Maitre d'hotel - restaurant gastronomique etoile (CDD) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-309416-Maitre-d-hotel-Restaurant-gastronomique-etoile-Le-Chabichou-Courchevel.html | Contexte: Hotel-restaurant familial etoile Michelin de Courchevel, maison independante historique. Recrutement du maitre d'hotel du gastronomique pour la saison hiver.
;;;;Responsable RH;Le Chabichou;Saint-Bon-Tarentaise (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Maitre d'hotel - restaurant gastronomique etoile (CDD) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-309416-Maitre-d-hotel-Restaurant-gastronomique-etoile-Le-Chabichou-Courchevel.html | Contexte: Hotel-restaurant familial etoile Michelin de Courchevel, maison independante historique. Recrutement du maitre d'hotel du gastronomique pour la saison hiver.
;;;;Chef de reception / Directeur de l'hotel;Le K2 Chogori (K2 Collection);Val d'Isere (73);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Receptionniste de nuit / Night Auditor (CDD) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-311626-Receptionniste-de-nuit-Night-Auditor-Le-K2-Chogori-Val-d-Isere.html | Contexte: Etablissement de la K2 Collection, petit groupe hotelier familial independant (Courchevel / Val d'Isere). Recrutement night audit avant saison hiver.
;;;;Responsable RH groupe;Le K2 Chogori (K2 Collection);Val d'Isere (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Receptionniste de nuit / Night Auditor (CDD) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-311626-Receptionniste-de-nuit-Night-Auditor-Le-K2-Chogori-Val-d-Isere.html | Contexte: Etablissement de la K2 Collection, petit groupe hotelier familial independant (Courchevel / Val d'Isere). Recrutement night audit avant saison hiver.
;;;;Directeur de la restauration;Saint James Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,FB_MANAGER,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sommelier / Sommeliere (CDI) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-311962-Sommelier-Sommeliere-Saint-James-Paris-Paris.html | Contexte: Hotel-chateau Relais & Chateaux independant du 16e arrondissement, restaurant Bellefeuille etoile. Recrutement sommelier en CDI.
;;;;Responsable RH;Saint James Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sommelier / Sommeliere (CDI) | Date: 2026-09-11 | Effectif: 50-500 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-311962-Sommelier-Sommeliere-Saint-James-Paris-Paris.html | Contexte: Hotel-chateau Relais & Chateaux independant du 16e arrondissement, restaurant Bellefeuille etoile. Recrutement sommelier en CDI.
;;;;Chef de cuisine / Directeur d'exploitation;La Halle aux Grains;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,HIRING_MANAGER,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sous-chef patisserie (CDI) | Date: 2026-09-11 | Effectif: 5-50 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-305794-Sous-chef-patisserie-La-Halle-Aux-Grains-Paris.html | Contexte: Restaurant gastronomique independant de la Bourse de Commerce (maison Bras). Recrutement d'un sous-chef patisserie en CDI - poste cle de brigade.
;;;;Responsable RH;La Halle aux Grains;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sous-chef patisserie (CDI) | Date: 2026-09-11 | Effectif: 5-50 | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-305794-Sous-chef-patisserie-La-Halle-Aux-Grains-Paris.html | Contexte: Restaurant gastronomique independant de la Bourse de Commerce (maison Bras). Recrutement d'un sous-chef patisserie en CDI - poste cle de brigade.
