nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Expert-comptable associe - Directeur de bureau;ORCOM;Orleans (45);;LinkedIn;FINANCE,JOB,HIRING_MANAGER,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Collaborateur comptable confirme (F/H) | Date: 2026-09-17 (offre active constatee - date de publication NC) | Effectif: ~1200 collaborateurs | CA: NC | Salaire: NC | Source: Site carriere Orcom / LinkedIn Jobs | Lien: https://orcomjobs.orcom.fr/poste/collaborateur-comptable-confirme-e-f-h/ | Contexte: Cabinet independant d'expertise comptable-audit-conseil (Centre-Val de Loire, Paris/IdF, international), 70 associes. Plusieurs postes de collaborateur comptable confirme ouverts en parallele. Croissance externe active (rapprochement avec CFGS dans le Grand Est annonce le 2026-05-29).
;;;;Directeur des Ressources Humaines;ORCOM;Orleans (45);;LinkedIn;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur comptable confirme (F/H) | Date: 2026-09-17 (offre active constatee - date de publication NC) | Effectif: ~1200 collaborateurs | CA: NC | Salaire: NC | Source: Site carriere Orcom / LinkedIn Jobs | Lien: https://orcomjobs.orcom.fr/poste/collaborateur-comptable-confirme-e-f-h/ | Contexte: Cabinet independant d'expertise comptable-audit-conseil (Centre-Val de Loire, Paris/IdF, international), 70 associes. Plusieurs postes de collaborateur comptable confirme ouverts en parallele. Croissance externe active (rapprochement avec CFGS dans le Grand Est annonce le 2026-05-29).
;;;;Associe - Directeur du departement Consolidation;Primexis;Puteaux (92);;Welcome to the Jungle;FINANCE,JOB,HIRING_MANAGER,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Senior Consultant en Consolidation (H/F) | Date: 2026-09-17 (offre active constatee - date de publication NC) | Effectif: NC (departement Consolidation & Reporting Groupe = 100 consultants) | CA: NC | Salaire: NC | Source: Site carriere Primexis / Welcome to the Jungle / Indeed | Lien: https://www.primexis.fr/nos-offres-demploi/ | Contexte: Cabinet independant de conseil operationnel et d'expertise comptable specialisee base a La Defense/Puteaux, dedie aux directions financieres de grands groupes et d'ETI. Recrutement continu sur la consolidation (Consultant et Senior Consultant Consolidation ouverts).
;;;;Responsable Recrutement / DRH;Primexis;Puteaux (92);;Welcome to the Jungle;FINANCE,JOB,TALENT_ACQUISITION,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Senior Consultant en Consolidation (H/F) | Date: 2026-09-17 (offre active constatee - date de publication NC) | Effectif: NC (departement Consolidation & Reporting Groupe = 100 consultants) | CA: NC | Salaire: NC | Source: Site carriere Primexis / Welcome to the Jungle / Indeed | Lien: https://www.primexis.fr/nos-offres-demploi/ | Contexte: Cabinet independant de conseil operationnel et d'expertise comptable specialisee base a La Defense/Puteaux, dedie aux directions financieres de grands groupes et d'ETI. Recrutement continu sur la consolidation (Consultant et Senior Consultant Consolidation ouverts).
;;;;Expert-comptable associe - Responsable pole Expertise & Audit;Becouze;Angers (49);;Indeed;FINANCE,JOB,HIRING_MANAGER,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Collaborateur comptable / Auditeur - equipe Expertise & Audit | Date: 2026-09-17 (campagne de recrutement 'rentree 2026' constatee - date de publication exacte NC) | Effectif: NC | CA: NC | Salaire: NC | Source: Espace emploi Agefiph / Indeed entreprise | Lien: https://espace-emploi.agefiph.fr/Emploi-Becouze | Contexte: Cabinet independant angevin d'expertise comptable, audit et conseil. Recrute pour la rentree 2026 sur son pole Expertise & Audit, sur plusieurs de ses bureaux. Cible hors Big4 / hors reseaux nationaux.
;;;;Directeur des Ressources Humaines;Becouze;Angers (49);;Indeed;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur comptable / Auditeur - equipe Expertise & Audit | Date: 2026-09-17 (campagne de recrutement 'rentree 2026' constatee - date de publication exacte NC) | Effectif: NC | CA: NC | Salaire: NC | Source: Espace emploi Agefiph / Indeed entreprise | Lien: https://espace-emploi.agefiph.fr/Emploi-Becouze | Contexte: Cabinet independant angevin d'expertise comptable, audit et conseil. Recrute pour la rentree 2026 sur son pole Expertise & Audit, sur plusieurs de ses bureaux. Cible hors Big4 / hors reseaux nationaux.
;;;;Expert-comptable associe - Gerant;@COM Expertise comptable Audit et Conseil;Souillac (46);;LinkedIn;FINANCE,JOB,FONDATEUR,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission expertise comptable (H/F) - CDI | Date: NC (offre LinkedIn active - date de publication non confirmee) | Effectif: ~15 collaborateurs | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/chef-de-mission-expertise-comptable-souillac-46-at-@com-expertise-comptable-audit-et-conseil-3663078748 | Contexte: Cabinet independant du Lot (Souillac), 15 collaborateurs, recrute un chef de mission pour piloter un portefeuille TPE/PME et encadrer des collaborateurs. Structure a taille humaine ou l'expert-comptable associe recrute lui-meme.
;;;;Responsable administratif et RH;@COM Expertise comptable Audit et Conseil;Souillac (46);;LinkedIn;FINANCE,JOB,RAF,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission expertise comptable (H/F) - CDI | Date: NC (offre LinkedIn active - date de publication non confirmee) | Effectif: ~15 collaborateurs | CA: NC | Salaire: NC | Source: LinkedIn Jobs | Lien: https://fr.linkedin.com/jobs/view/chef-de-mission-expertise-comptable-souillac-46-at-@com-expertise-comptable-audit-et-conseil-3663078748 | Contexte: Cabinet independant du Lot (Souillac), 15 collaborateurs, recrute un chef de mission pour piloter un portefeuille TPE/PME et encadrer des collaborateurs. Structure a taille humaine ou l'expert-comptable associe recrute lui-meme.
Vieira;Edgar;;;Associe - Directeur du bureau de Paris;Axylis;Paris (75);;Le Journal des Entreprises;FINANCE,NEWS,DG,50-500,CONTACT_1;Poste: Collaborateur comptable / Chef de mission (2 recrutements annonces sur le bureau de Paris) | Date: 2026-05 (annonce de l'operation - hors fenetre 30j stricte) | Effectif: ~160 collaborateurs | CA: 16,5 M EUR (2025) | Salaire: NC | Source: Le Journal des Entreprises / Gazette du Midi / ToulEco | Lien: https://www.lejournaldesentreprises.com/breve/le-biterrois-axylis-ouvre-sa-premiere-antenne-parisienne-avec-lacquisition-dangel-associe-2140992 | Contexte: Le groupe biterrois Axylis (18 agences de proximite) ouvre sa premiere antenne parisienne en rachetant le cabinet Angel & Associes (une dizaine de salaries, fonde en 2006 par Angel Pinar) et annonce vouloir recruter deux collaborateurs en expertise comptable et conseil avec un objectif de 2 M EUR de CA a Paris des 2026.
;;;;Directeur des Ressources Humaines;Axylis;Beziers (34);;Le Journal des Entreprises;FINANCE,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur comptable / Chef de mission (2 recrutements annonces sur le bureau de Paris) | Date: 2026-05 (annonce de l'operation - hors fenetre 30j stricte) | Effectif: ~160 collaborateurs | CA: 16,5 M EUR (2025) | Salaire: NC | Source: Le Journal des Entreprises / Gazette du Midi / ToulEco | Lien: https://www.lejournaldesentreprises.com/breve/le-biterrois-axylis-ouvre-sa-premiere-antenne-parisienne-avec-lacquisition-dangel-associe-2140992 | Contexte: Le groupe biterrois Axylis (18 agences de proximite) ouvre sa premiere antenne parisienne en rachetant le cabinet Angel & Associes (une dizaine de salaries, fonde en 2006 par Angel Pinar) et annonce vouloir recruter deux collaborateurs en expertise comptable et conseil avec un objectif de 2 M EUR de CA a Paris des 2026.
