nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Head of Sales;Dastra;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,5-50,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Sales Account Executive - SaaS - H/F (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/dastra-1/jobs/sales-account-executive-saas-h-f_paris | Contexte: Editeur LegalTech/Data francais (conformite RGPD et gouvernance des donnees personnelles) qui ouvre un poste d'Account Executive SaaS a Paris. Structure discrete, hors Next40/FT120.
;;;;Head of People / Talent Acquisition;Dastra;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,5-50,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Sales Account Executive - SaaS - H/F (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/dastra-1/jobs/sales-account-executive-saas-h-f_paris | Contexte: Editeur LegalTech/Data francais (conformite RGPD et gouvernance des donnees personnelles) qui ouvre un poste d'Account Executive SaaS a Paris. Structure discrete, hors Next40/FT120.
;;;;VP Sales / Chief Revenue Officer;DiliTrust;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,VP_SALES,50-500,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Account Executive Legal Tech - DACH (CDI - teletravail total) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/dilitrust/jobs/account-executive-m-w-d-legal-tech-dach_munich | Contexte: Editeur LegalTech francais (siege Paris) adosse a un fonds de private equity. Ouvre un poste d'AE sur la zone DACH - signal d'ouverture de pays / expansion commerciale.
;;;;Talent Acquisition Manager;DiliTrust;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-500,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Account Executive Legal Tech - DACH (CDI - teletravail total) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/dilitrust/jobs/account-executive-m-w-d-legal-tech-dach_munich | Contexte: Editeur LegalTech francais (siege Paris) adosse a un fonds de private equity. Ouvre un poste d'AE sur la zone DACH - signal d'ouverture de pays / expansion commerciale.
;;;;CEO / Cofondateur;Digitevent;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,5-50,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Customer Success Manager - CSM (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/digitevent/jobs/customer-success-manager-csm_paris | Contexte: Editeur SaaS francais de gestion d'evenements professionnels. Recrute un CSM a Paris. PME tech independante peu mediatisee.
;;;;Responsable RH;Digitevent;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Customer Success Manager - CSM (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/digitevent/jobs/customer-success-manager-csm_paris | Contexte: Editeur SaaS francais de gestion d'evenements professionnels. Recrute un CSM a Paris. PME tech independante peu mediatisee.
;;;;Head of Sales / Directeur Commercial;AlumnForce;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,5-50,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Customer Success - Key Account Manager - Retention & Expansion - EdTech SaaS (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/alumnforce/jobs/lead-customer-success-manager | Contexte: Editeur SaaS EdTech (plateformes alumni pour ecoles et universites). Recrute un CS/KAM oriente retention et expansion - signal de structuration du revenu recurrent.
;;;;Responsable RH;AlumnForce;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Customer Success - Key Account Manager - Retention & Expansion - EdTech SaaS (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/alumnforce/jobs/lead-customer-success-manager | Contexte: Editeur SaaS EdTech (plateformes alumni pour ecoles et universites). Recrute un CS/KAM oriente retention et expansion - signal de structuration du revenu recurrent.
;;;;Chief Revenue Officer / VP Sales;Combo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CRO,50-500,CONTACT_1,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Revenue Operations Manager (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/combo/jobs/revenue-operations-manager-paris-f-h-n_paris | Contexte: Editeur SaaS RH/planning pour commerces et restauration. Recrute un RevOps pour structurer la machine de revenus (Marketing - Sales - AM - CSM) : signal de scale de l'equipe commerciale.
;;;;Talent Acquisition Manager;Combo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-500,CONTACT_2,CONTACT_NON_SOURCE,DATE_NON_CONFIRMEE;Poste: Revenue Operations Manager (CDI) | Date: NC (annonce active au 2026-09-17) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/combo/jobs/revenue-operations-manager-paris-f-h-n_paris | Contexte: Editeur SaaS RH/planning pour commerces et restauration. Recrute un RevOps pour structurer la machine de revenus (Marketing - Sales - AM - CSM) : signal de scale de l'equipe commerciale.
