nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur de l'hotel;Hotel Montalembert;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Maitre d'hotel (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317201-Maitre-d-hotel-Hotel-Montalembert-Paris.html | Contexte: Hotel 5 etoiles independant du 7e arrondissement (rue de Montalembert) qui recrute un maitre d'hotel en CDI. Annonce parmi les plus recentes du Journal des Palaces au 2026-09-07.
;;;;Responsable RH;Hotel Montalembert;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Maitre d'hotel (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317201-Maitre-d-hotel-Hotel-Montalembert-Paris.html | Contexte: Hotel 5 etoiles independant du 7e arrondissement (rue de Montalembert) qui recrute un maitre d'hotel en CDI. Annonce parmi les plus recentes du Journal des Palaces au 2026-09-07.
;;;;Directeur de l'hotel;Hotel La Demeure Montaigne;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gouvernant(e) d'etages (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316370-Gouvernant-e-d-etages-Hotel-La-Demeure-Montaigne-Paris.html | Contexte: Hotel boutique independant proche de l'avenue Montaigne qui structure son service housekeeping avec un poste de gouvernant(e) d'etages en CDI.
;;;;Responsable RH;Hotel La Demeure Montaigne;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gouvernant(e) d'etages (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316370-Gouvernant-e-d-etages-Hotel-La-Demeure-Montaigne-Paris.html | Contexte: Hotel boutique independant proche de l'avenue Montaigne qui structure son service housekeeping avec un poste de gouvernant(e) d'etages en CDI.
;;;;Directeur - Proprietaire;Hotel Les Peupliers;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Reservations Executif (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315469--Responsable-Reservations-Executif-Les-Peupliers-Courchevel.html | Contexte: Hotel familial independant de Courchevel qui internalise sa fonction reservations / distribution avant la saison d'hiver. Poste cle sur le revenue et l'e-distribution.
;;;;Responsable RH;Hotel Les Peupliers;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Reservations Executif (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315469--Responsable-Reservations-Executif-Les-Peupliers-Courchevel.html | Contexte: Hotel familial independant de Courchevel qui internalise sa fonction reservations / distribution avant la saison d'hiver. Poste cle sur le revenue et l'e-distribution.
;;;;Directeur de l'hotel;Monsieur George;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef(fe) de reception (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-313259-Chef-fe-de-reception-Monsieur-George-Paris.html | Contexte: Hotel 5 etoiles boutique independant du 8e arrondissement en recherche d'un chef de reception en CDI. Structure a taille humaine ou le dirigeant arbitre lui-meme les recrutements front office.
;;;;Responsable RH;Monsieur George;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef(fe) de reception (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-313259-Chef-fe-de-reception-Monsieur-George-Paris.html | Contexte: Hotel 5 etoiles boutique independant du 8e arrondissement en recherche d'un chef de reception en CDI. Structure a taille humaine ou le dirigeant arbitre lui-meme les recrutements front office.
;;;;Directeur de l'hotel;Les Barmes de l'Ours;Val-d'Isere (73);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sommelier (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-312725-Sommelier-Hotel-Les-Barmes-De-L-Ours-Les-Barmes-de-l-Ours-Val-d-Isere.html | Contexte: Hotel 5 etoiles independant de Val-d'Isere qui recrute son sommelier en CDI. Recrutement structurant avant l'ouverture de saison hiver 2026-2027.
;;;;Responsable RH;Les Barmes de l'Ours;Val-d'Isere (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sommelier (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-312725-Sommelier-Hotel-Les-Barmes-De-L-Ours-Les-Barmes-de-l-Ours-Val-d-Isere.html | Contexte: Hotel 5 etoiles independant de Val-d'Isere qui recrute son sommelier en CDI. Recrutement structurant avant l'ouverture de saison hiver 2026-2027.
