nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Expert-comptable associe / Directeur du pole Audit;Crowe Fideliance;Lille (59);;HelloWork;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Auditeur Confirme H/F et Auditeur Junior H/F - CDI - Lille | Date: NC (annonces actives au 2026-09-22 - date de publication non confirmee - sites emploi bloques par le proxy) | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/69621742.html | Contexte: Cabinet d'audit et d'expertise comptable independant membre du reseau Crowe. Double recrutement audit (junior + confirme) sur le bureau de Lille - signal de montee en charge du pole CAC en region Hauts-de-France.
;;;;Responsable Ressources Humaines;Crowe Fideliance;Lille (59);;HelloWork;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Auditeur Confirme H/F et Auditeur Junior H/F - CDI - Lille | Date: NC (annonces actives au 2026-09-22 - date de publication non confirmee - sites emploi bloques par le proxy) | Effectif: NC | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.hellowork.com/fr-fr/emplois/69621742.html | Contexte: Cabinet d'audit et d'expertise comptable independant membre du reseau Crowe. Double recrutement audit (junior + confirme) sur le bureau de Lille - signal de montee en charge du pole CAC en region Hauts-de-France.
;;;;Directeur General / Expert-comptable associe;Capeos Conseils;Redon (35);;HelloWork;FINANCE,JOB,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de mission comptable H/F - CDI - Redon | Date: NC (annonce active au 2026-09-22 - date de publication non confirmee) | Effectif: 400+ collaborateurs - 17 agences Grand Ouest dont 13 en Bretagne | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.redon-emplois.com/emplois/80945490.html | Contexte: Cabinet d'expertise comptable independant cree en 1979 - reseau dense sur la Bretagne et les Pays de la Loire. Recrute egalement des collaborateurs reviseurs (2-3 ans d'experience - DSCG/Master CCA) sur plusieurs agences.
;;;;Directeur des Ressources Humaines;Capeos Conseils;Redon (35);;HelloWork;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de mission comptable H/F - CDI - Redon | Date: NC (annonce active au 2026-09-22 - date de publication non confirmee) | Effectif: 400+ collaborateurs - 17 agences Grand Ouest dont 13 en Bretagne | CA: NC | Salaire: NC | Source: HelloWork | Lien: https://www.redon-emplois.com/emplois/80945490.html | Contexte: Cabinet d'expertise comptable independant cree en 1979 - reseau dense sur la Bretagne et les Pays de la Loire. Recrute egalement des collaborateurs reviseurs (2-3 ans d'experience - DSCG/Master CCA) sur plusieurs agences.
;;;;President / Associe dirigeant;Cocerto;Cesson-Sevigne (35);;Site carriere Cocerto;FINANCE,JOB,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Collaborateur Revision Comptable F/H - CDI (postes ouverts aussi a Nantes et Paris) | Date: NC (annonce active au 2026-09-22 - date de publication non confirmee) | Effectif: 16 bureaux - 20 associes | CA: 28 M EUR | Salaire: NC | Source: Site carriere Cocerto | Lien: https://carriere.cocerto.fr/jobs/7721904-collaborateur-revision-comptable-f-h | Contexte: Cabinet d'expertise comptable independant implante sur le Grand Ouest et Paris via 16 bureaux locaux. Plusieurs postes simultanes ouverts (revision comptable - collaborateur junior a Nantes et Paris - assistant comptable a Villenave-d'Ornon).
;;;;Directeur des Ressources Humaines;Cocerto;Cesson-Sevigne (35);;Site carriere Cocerto;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur Revision Comptable F/H - CDI (postes ouverts aussi a Nantes et Paris) | Date: NC (annonce active au 2026-09-22 - date de publication non confirmee) | Effectif: 16 bureaux - 20 associes | CA: 28 M EUR | Salaire: NC | Source: Site carriere Cocerto | Lien: https://carriere.cocerto.fr/jobs/7721904-collaborateur-revision-comptable-f-h | Contexte: Cabinet d'expertise comptable independant implante sur le Grand Ouest et Paris via 16 bureaux locaux. Plusieurs postes simultanes ouverts (revision comptable - collaborateur junior a Nantes et Paris - assistant comptable a Villenave-d'Ornon).
;;;;President du groupe / Expert-comptable associe;Altoneo;Angers (49);;Site carriere Altoneo;FINANCE,JOB,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Collaborateur comptable confirme / Chef de mission - 9 postes ouverts (Angers - Chateau-Gontier - Laval - Le Mans - Rennes) | Date: NC (offres actives au 2026-09-22 - date de publication non confirmee) | Effectif: 280 collaborateurs - 7 agences | CA: NC | Salaire: NC | Source: Site carriere Altoneo Hello | Lien: https://www.altoneo-hello.com/offres-emploi/ | Contexte: Groupe regional independant d'expertise comptable et de commissariat aux comptes implante en Pays de la Loire depuis plus de 50 ans. 9 offres simultanees ouvertes sur les filieres expertise comptable - audit - paie - juridique.
;;;;Directeur des Ressources Humaines;Altoneo;Angers (49);;Site carriere Altoneo;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur comptable confirme / Chef de mission - 9 postes ouverts (Angers - Chateau-Gontier - Laval - Le Mans - Rennes) | Date: NC (offres actives au 2026-09-22 - date de publication non confirmee) | Effectif: 280 collaborateurs - 7 agences | CA: NC | Salaire: NC | Source: Site carriere Altoneo Hello | Lien: https://www.altoneo-hello.com/offres-emploi/ | Contexte: Groupe regional independant d'expertise comptable et de commissariat aux comptes implante en Pays de la Loire depuis plus de 50 ans. 9 offres simultanees ouvertes sur les filieres expertise comptable - audit - paie - juridique.
;;;;Expert-comptable associe / Commissaire aux comptes associe;Cogefis Associes;Lille (59);;Indeed;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Auditeur Confirme H/F (portefeuille de mandats CAC) et Manager Audit H/F - CDI | Date: NC (annonce active au 2026-09-22 - date de publication non confirmee) | Effectif: NC - 2 bureaux (Lille 3 rue Jeanne Maillotte et Cambrai 21 mail Saint Martin) | CA: NC | Salaire: NC | Source: Indeed | Lien: https://fr.indeed.com/viewjob?jk=dcbfc60671df00f1 | Contexte: Cabinet regional d'expertise comptable et d'audit de plus de 45 ans - membre du 8e reseau mondial d'audit. Recrute un auditeur confirme (Master CCA/DSCG + 4 ans de cabinet) et un manager audit sur le site de Lille.
;;;;Responsable Ressources Humaines;Cogefis Associes;Lille (59);;Indeed;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Auditeur Confirme H/F (portefeuille de mandats CAC) et Manager Audit H/F - CDI | Date: NC (annonce active au 2026-09-22 - date de publication non confirmee) | Effectif: NC - 2 bureaux (Lille 3 rue Jeanne Maillotte et Cambrai 21 mail Saint Martin) | CA: NC | Salaire: NC | Source: Indeed | Lien: https://fr.indeed.com/viewjob?jk=dcbfc60671df00f1 | Contexte: Cabinet regional d'expertise comptable et d'audit de plus de 45 ans - membre du 8e reseau mondial d'audit. Recrute un auditeur confirme (Master CCA/DSCG + 4 ans de cabinet) et un manager audit sur le site de Lille.
