nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Gérant;E.R.B.;Chalonnes-sur-Loire (49);;France Travail;FINANCE,JOB,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chargé(e) Comptable et Financier | Date: 2026-09-04 | Effectif: 62 | CA: 18,7 M€ (clos 30/09/2024) | Salaire: NC | Source: France Travail (offre 209YJHM) | Lien: https://candidat.francetravail.fr/offres/recherche/detail/209YJHM | Contexte: PME familiale du BTP (gros oeuvre, maçonnerie générale, conception-réalisation), poste rattaché directement à la Direction, gestion comptabilité + trésorerie + contrôle de gestion, clôture candidatures 04/09/2026.
;;;;DRH;E.R.B.;Chalonnes-sur-Loire (49);;France Travail;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chargé(e) Comptable et Financier | Date: 2026-09-04 | Effectif: 62 | CA: 18,7 M€ (clos 30/09/2024) | Salaire: NC | Source: France Travail (offre 209YJHM) | Lien: https://candidat.francetravail.fr/offres/recherche/detail/209YJHM | Contexte: PME familiale du BTP (gros oeuvre, maçonnerie générale, conception-réalisation), poste rattaché directement à la Direction, gestion comptabilité + trésorerie + contrôle de gestion, clôture candidatures 04/09/2026.
;;;;Responsable de bureau / Chef de mission comptable;Compagnie Fiduciaire (Groupe CF);Langon (33);;Site carrière Groupe CF;FINANCE,JOB,DIRECTEUR_SITE,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Collaborateur comptable H/F (CDI) | Date: NC (annonce active début septembre 2026) | Effectif: 500-999 (groupe, 26 villes, 53 associés) | CA: NC | Salaire: NC | Source: nous-rejoindre.compagnie-fiduciaire.com | Lien: https://nous-rejoindre.compagnie-fiduciaire.com/collaborateur-comptable-h-f-4/ | Contexte: Groupe CF, cabinet d'expertise comptable indépendant fondé en 1980 (siège Bordeaux), recrute pour renforcer le bureau de Langon (division Bordeaux Sud).
;;;;DRH;Compagnie Fiduciaire (Groupe CF);Langon (33);;Site carrière Groupe CF;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Collaborateur comptable H/F (CDI) | Date: NC (annonce active début septembre 2026) | Effectif: 500-999 (groupe, 26 villes, 53 associés) | CA: NC | Salaire: NC | Source: nous-rejoindre.compagnie-fiduciaire.com | Lien: https://nous-rejoindre.compagnie-fiduciaire.com/collaborateur-comptable-h-f-4/ | Contexte: Groupe CF, cabinet d'expertise comptable indépendant fondé en 1980 (siège Bordeaux), recrute pour renforcer le bureau de Langon (division Bordeaux Sud).
;;;;Directeur Général / Président;Numans;Lyon (69);;Le Journal des Entreprises / Le Monde du Chiffre;FINANCE,NEWS,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Décideur stratégique (croissance externe) | Date: NC (2026, actualité récente) | Effectif: 250 salariés | CA: 22-25 M€ | Salaire: NC | Source: lejournaldesentreprises.com + lemondeduchiffre.fr | Lien: https://www.lejournaldesentreprises.com/breve/numans-poursuit-sa-strategie-de-croissance-externe-avec-lacquisition-du-cabinet-sodac-2142517 | Contexte: Groupe lyonnais d'expertise comptable/audit/conseil, ouvre son capital à Andera Partners et Bpifrance pour doubler son CA d'ici 2028 (15 acquisitions déjà réalisées, 3-5 par an visées), vient d'acquérir le cabinet bordelais Sodac après AJC. Fonds: Andera Partners, Bpifrance | Montant: NC
;;;;DRH / Talent Acquisition;Numans;Lyon (69);;Le Journal des Entreprises / Le Monde du Chiffre;FINANCE,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Décideur stratégique (croissance externe) | Date: NC (2026, actualité récente) | Effectif: 250 salariés | CA: 22-25 M€ | Salaire: NC | Source: lejournaldesentreprises.com + lemondeduchiffre.fr | Lien: https://www.lejournaldesentreprises.com/breve/numans-poursuit-sa-strategie-de-croissance-externe-avec-lacquisition-du-cabinet-sodac-2142517 | Contexte: Groupe lyonnais d'expertise comptable/audit/conseil, ouvre son capital à Andera Partners et Bpifrance pour doubler son CA d'ici 2028 (15 acquisitions déjà réalisées, 3-5 par an visées), vient d'acquérir le cabinet bordelais Sodac après AJC. Fonds: Andera Partners, Bpifrance | Montant: NC
;;;;Directeur Général / Président;Fiteco;Laval (53);;Le Journal des Entreprises;FINANCE,NEWS,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Décideur stratégique (croissance externe) | Date: NC (2026) | Effectif: NC (réseau régional indépendant) | CA: NC | Salaire: NC | Source: lejournaldesentreprises.com | Lien: https://www.lejournaldesentreprises.com/breve/expertise-comptable-le-cabinet-parisien-fleuret-associes-rejoint-le-groupe-lavallois-fiteco-2133825 | Contexte: Le groupe lavallois d'expertise comptable Fiteco poursuit sa croissance externe avec l'intégration du cabinet parisien Fleuret Associés, signe de structuration/renforcement des équipes.
;;;;DRH / Talent Acquisition;Fiteco;Laval (53);;Le Journal des Entreprises;FINANCE,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Décideur stratégique (croissance externe) | Date: NC (2026) | Effectif: NC (réseau régional indépendant) | CA: NC | Salaire: NC | Source: lejournaldesentreprises.com | Lien: https://www.lejournaldesentreprises.com/breve/expertise-comptable-le-cabinet-parisien-fleuret-associes-rejoint-le-groupe-lavallois-fiteco-2133825 | Contexte: Le groupe lavallois d'expertise comptable Fiteco poursuit sa croissance externe avec l'intégration du cabinet parisien Fleuret Associés, signe de structuration/renforcement des équipes.
;;;;Directeur Général / Président;Tyls Conseil;Laval (53);;Le Journal des Entreprises;FINANCE,NEWS,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Décideur stratégique (croissance externe) | Date: 2026-04-01 (rapprochement effectif) | Effectif: NC (réseau régional indépendant) | CA: NC | Salaire: NC | Source: lejournaldesentreprises.com | Lien: https://www.lejournaldesentreprises.com/article/le-groupe-messin-dexpertise-comptable-lorgec-rejoint-le-reseau-lavallois-tyls-conseil-2141465 | Contexte: Le réseau lavallois d'expertise et de conseil Tyls Conseil intègre le groupe messin Lorgec, structuration régionale post-rapprochement.
;;;;DRH / Talent Acquisition;Tyls Conseil;Laval (53);;Le Journal des Entreprises;FINANCE,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Décideur stratégique (croissance externe) | Date: 2026-04-01 (rapprochement effectif) | Effectif: NC (réseau régional indépendant) | CA: NC | Salaire: NC | Source: lejournaldesentreprises.com | Lien: https://www.lejournaldesentreprises.com/article/le-groupe-messin-dexpertise-comptable-lorgec-rejoint-le-reseau-lavallois-tyls-conseil-2141465 | Contexte: Le réseau lavallois d'expertise et de conseil Tyls Conseil intègre le groupe messin Lorgec, structuration régionale post-rapprochement.
