nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur General de l'hotel;Hotel Casadelmar;Porto-Vecchio (2A);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur(trice) de restaurant en charge de la restauration (CDI) | Date: NC | Effectif: NC (hotel 5* Relais & Chateaux 34 chambres) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318285-Directeur-trice-de-restaurant-en-charge-de-la-restauration-Hotel-Casadelmar-Porto-Vecchio.html | Contexte: Hotel 5* independant Relais & Chateaux en Corse-du-Sud. Recrutement d'un directeur de restaurant en charge de l'ensemble de la restauration : signal de restructuration du pole F&B.
;;;;Responsable Ressources Humaines;Hotel Casadelmar;Porto-Vecchio (2A);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Directeur(trice) de restaurant en charge de la restauration (CDI) | Date: NC | Effectif: NC (hotel 5* Relais & Chateaux 34 chambres) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318285-Directeur-trice-de-restaurant-en-charge-de-la-restauration-Hotel-Casadelmar-Porto-Vecchio.html | Contexte: Hotel 5* independant Relais & Chateaux en Corse-du-Sud. Recrutement d'un directeur de restaurant en charge de l'ensemble de la restauration : signal de restructuration du pole F&B.
;;;;Directeur General de l'hotel;Le Burgundy Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Concierge (CDI) | Date: NC | Effectif: NC (hotel 5* independant, 59 chambres) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318382-Concierge-Le-Burgundy-Paris.html | Contexte: Hotel 5* parisien independant (rue Duphot, Paris 1er). Recrutement d'un concierge en CDI, offre la plus recente du flux Journal des Palaces consultee.
;;;;Responsable Ressources Humaines;Le Burgundy Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Concierge (CDI) | Date: NC | Effectif: NC (hotel 5* independant, 59 chambres) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318382-Concierge-Le-Burgundy-Paris.html | Contexte: Hotel 5* parisien independant (rue Duphot, Paris 1er). Recrutement d'un concierge en CDI, offre la plus recente du flux Journal des Palaces consultee.
;;;;Directeur General du Domaine;Domaine Les Crayeres;Reims (51);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Spa Manager (CDI) | Date: NC | Effectif: NC (Relais & Chateaux, 20 chambres, 2 restaurants dont Le Parc) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318086-Spa-manager-Domaine-les-Crayeres-Domaine-Les-Crayeres-Reims.html | Contexte: Relais & Chateaux independant (groupe familial Gardinier) a Reims. Creation/remplacement d'un poste de Spa Manager : signal de developpement du pole bien-etre.
;;;;Responsable Ressources Humaines;Domaine Les Crayeres;Reims (51);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Spa Manager (CDI) | Date: NC | Effectif: NC (Relais & Chateaux, 20 chambres, 2 restaurants dont Le Parc) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318086-Spa-manager-Domaine-les-Crayeres-Domaine-Les-Crayeres-Reims.html | Contexte: Relais & Chateaux independant (groupe familial Gardinier) a Reims. Creation/remplacement d'un poste de Spa Manager : signal de developpement du pole bien-etre.
;;;;Directeur des Operations du groupe;Le K2 Collections;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,GM,200-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Sommelier (Le K2 Palace) + Gouvernant(e) d'etages (offre 318175) + 1er Sommelier (Le K2 Altitude, offre 318154) | Date: NC | Effectif: NC (groupe familial Capezzone, plusieurs etablissements a Courchevel) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318176-Sommelier-Le-K2-Palace-Courchevel.html | Contexte: Groupe hotelier familial independant (Le K2 Palace, Le K2 Altitude, Le K2 Djola, Le Strato). Trois offres simultanees en salle et housekeeping : montee en charge avant saison hiver 26/27.
;;;;Directeur des Ressources Humaines;Le K2 Collections;Courchevel (73);;Journal des Palaces;HOSPITALITY,JOB,DRH,200-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Sommelier (Le K2 Palace) + Gouvernant(e) d'etages (offre 318175) + 1er Sommelier (Le K2 Altitude, offre 318154) | Date: NC | Effectif: NC (groupe familial Capezzone, plusieurs etablissements a Courchevel) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-318176-Sommelier-Le-K2-Palace-Courchevel.html | Contexte: Groupe hotelier familial independant (Le K2 Palace, Le K2 Altitude, Le K2 Djola, Le Strato). Trois offres simultanees en salle et housekeeping : montee en charge avant saison hiver 26/27.
;;;;Directeur General de l'etablissement;Abbaye de Villeneuve;Les Sorinieres (44);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de partie restaurant 1 etoile Michelin (CDI) + Chef de partie patisserie (317759) + Chef de partie tournant Brasserie (317754) | Date: NC | Effectif: NC (hotel 4* + 3 restaurants : Le 1201 1* Michelin, Brasserie Constance, Shiki) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317757-Chef-de-partie-restaurant-1-etoile-Michelin-Abbaye-de-Villeneuve-Sorinieres.html | Contexte: Hotel-restaurant independant au sud de Nantes avec un restaurant 1 etoile Michelin (Le 1201), une brasserie et un restaurant japonais. Trois offres de chef de partie publiees simultanement : forte tension sur les brigades.
;;;;Responsable Ressources Humaines;Abbaye de Villeneuve;Les Sorinieres (44);;Journal des Palaces;HOSPITALITY,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de partie restaurant 1 etoile Michelin (CDI) + Chef de partie patisserie (317759) + Chef de partie tournant Brasserie (317754) | Date: NC | Effectif: NC (hotel 4* + 3 restaurants : Le 1201 1* Michelin, Brasserie Constance, Shiki) | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317757-Chef-de-partie-restaurant-1-etoile-Michelin-Abbaye-de-Villeneuve-Sorinieres.html | Contexte: Hotel-restaurant independant au sud de Nantes avec un restaurant 1 etoile Michelin (Le 1201), une brasserie et un restaurant japonais. Trois offres de chef de partie publiees simultanement : forte tension sur les brigades.
