nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Dirigeant / Président;Coraxes;Côtes-d'Armor (22);;Le Journal des Entreprises;INDUSTRIE,NEWS,DG,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Dirigeant / Président | Date: 2026-08 (jour NC) | Effectif: 32 salariés | CA: 4,8 M€ | Salaire: NC | Source: Le Journal des Entreprises / Bretagne Économique | Lien: https://www.lejournaldesentreprises.com/article/coraxes-agrandit-ses-locaux-pour-poursuivre-sa-croissance-2146800 | Contexte: PME d'usinage de précision (défense, aéronautique, médical, ferroviaire) agrandit ses locaux de 1200 à 2000 m² (800 k€ investis) et reçoit un nouveau centre d'usinage DMG Mori (700 k€) livré en septembre 2026.
;;;;Responsable Administratif et Financier (RAF);Coraxes;Côtes-d'Armor (22);;Le Journal des Entreprises;INDUSTRIE,NEWS,RAF,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier | Date: 2026-08 (jour NC) | Effectif: 32 salariés | CA: 4,8 M€ | Salaire: NC | Source: Le Journal des Entreprises / Bretagne Économique | Lien: https://www.lejournaldesentreprises.com/article/coraxes-agrandit-ses-locaux-pour-poursuivre-sa-croissance-2146800 | Contexte: Croissance continue depuis 2020 (défense/aéronautique) | extension de site et nouvel équipement d'usinage 5 axes.
Kauffman;Olivier;;;Président-fondateur;Windelo;Canet-en-Roussillon (66);;EmploiLR / ToulÉco;INDUSTRIE,NEWS,FONDATEUR,50-500,CONTACT_1;Poste: Président-fondateur | Date: 2026-08 (jour NC) | Effectif: ~110-150 salariés (objectif 150 en 2026) | CA: NC | Salaire: NC | Source: EmploiLR | Lien: https://www.emploilr.com/actualites/windelo-investit-4-m-pour-agrandir-son-site-de-canet-en-roussillon_8629.php | Contexte: Chantier naval de catamarans éco-conçus investit 4 M€ pour doubler la surface de son site de production à Canet-en-Roussillon.
;;;;DRH / Talent Acquisition;Windelo;Canet-en-Roussillon (66);;EmploiLR / ToulÉco;INDUSTRIE,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: DRH / Talent Acquisition | Date: 2026-08 (jour NC) | Effectif: ~110-150 salariés | CA: NC | Salaire: NC | Source: EmploiLR | Lien: https://www.emploilr.com/actualites/windelo-investit-4-m-pour-agrandir-son-site-de-canet-en-roussillon_8629.php | Contexte: Montée en cadence de production (prototypage vers série) | recrutements techniciens maintenance/composites annoncés.
;;;;Directeur Général;Carester;Lacq (64);;Le Journal des Entreprises;INDUSTRIE,NEWS,DG,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur Général | Date: 2026-07 (jour NC) | Effectif: ~92 salariés visés début 2027 (montée en puissance) | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/terres-rares-le-fonds-metaux-critiques-et-usar-investissent-dans-carester-pour-accelerer-sur-lusine-2140705 | Fonds: Fonds Métaux Critiques + USAR | Montant: NC | Contexte: Investissement pour accélérer l'usine Caremag de recyclage d'aimants permanents (terres rares) à Lacq, dans le cadre de la souveraineté industrielle française.
;;;;DRH / Talent Acquisition;Carester;Lacq (64);;Le Journal des Entreprises;INDUSTRIE,NEWS,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: DRH / Talent Acquisition | Date: 2026-07 (jour NC) | Effectif: ~92 salariés visés début 2027 | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/terres-rares-le-fonds-metaux-critiques-et-usar-investissent-dans-carester-pour-accelerer-sur-lusine-2140705 | Contexte: Start-up lyonnaise de recyclage de terres rares en phase d'industrialisation de son site de Lacq.
;;;;Directeur de site France;Less Common Metals (LCM) Europe - USA Rare Earth;Lacq (64);;France 3 Régions;INDUSTRIE,NEWS,DIRECTEUR_SITE,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur de site France | Date: 2026 (mois/jour NC) | Effectif: ~80 emplois directs annoncés | CA: NC | Salaire: NC | Source: France 3 Régions | Lien: https://france3-regions.franceinfo.fr/nouvelle-aquitaine/pyrenees-atlantiques/pau/ne-plus-dependre-de-la-chine-une-premiere-usine-europeenne-de-terres-rares-construite-en-france-assurera-15-des-besoins-mondiaux-3124339.html | Contexte: Première usine européenne de métaux et alliages de terres rares (bassin de Lacq), filiale du groupe américain USA Rare Earth, +110 M€ investis | soutien C3IV. Vérifier périmètre effectif groupe avant approche.
;;;;DRH / Talent Acquisition;Less Common Metals (LCM) Europe - USA Rare Earth;Lacq (64);;France 3 Régions;INDUSTRIE,NEWS,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: DRH / Talent Acquisition | Date: 2026 (mois/jour NC) | Effectif: ~80 emplois directs annoncés | CA: NC | Salaire: NC | Source: France 3 Régions | Lien: https://france3-regions.franceinfo.fr/nouvelle-aquitaine/pyrenees-atlantiques/pau/ne-plus-dependre-de-la-chine-une-premiere-usine-europeenne-de-terres-rares-construite-en-france-assurera-15-des-besoins-mondiaux-3124339.html | Contexte: Implantation via la filiale britannique LCM Europe, acquise en octobre par USA Rare Earth | recrutements à venir sur site de production.
;;;;Directeur Général;Aura Aero;Cugnaux (31);;Entreprises Occitanie / France 2030;INDUSTRIE,NEWS,DG,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur Général | Date: 2026 (mois/jour NC) | Effectif: NC (start-up industrielle en croissance) | CA: NC | Salaire: NC | Source: Entreprises Occitanie | Lien: https://www.entreprises-occitanie.com/actualites/france-2030-trois-start-doccitanie-retenus-dans-le-programme-premiere-usine | Contexte: Constructeur toulousain d'avions à propulsion hybride | mise en place d'une ligne d'assemblage dédiée, projet soutenu par le programme France 2030 « Première Usine ».
;;;;DRH / Talent Acquisition;Aura Aero;Cugnaux (31);;Entreprises Occitanie / France 2030;INDUSTRIE,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: DRH / Talent Acquisition | Date: 2026 (mois/jour NC) | Effectif: NC | CA: NC | Salaire: NC | Source: Entreprises Occitanie | Lien: https://www.entreprises-occitanie.com/actualites/france-2030-trois-start-doccitanie-retenus-dans-le-programme-premiere-usine | Contexte: Montée en cadence industrielle (ligne d'assemblage dédiée avion hybride) | recrutements production/méthodes attendus.
;;;;Directeur de site;Teillage de Bretagne (Groupe Depestele);Finistère (29);;Le Journal des Entreprises;INDUSTRIE,NEWS,DIRECTEUR_SITE,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Directeur de site | Date: 2026 (mois/jour NC) | Effectif groupe: NC (groupe familial agro-industriel du lin, estimé <2000) | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/breve/les-projets-dusines-linfini-et-teillage-de-bretagne-en-finistere-soutenus-par-france-2030-2114283 | Contexte: Projet d'usine de teillage de lin en Finistère porté par le groupe familial Depestele, soutenu par France 2030 dans une logique de réindustrialisation de la filière lin.
;;;;DRH / Talent Acquisition;Teillage de Bretagne (Groupe Depestele);Finistère (29);;Le Journal des Entreprises;INDUSTRIE,NEWS,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: DRH / Talent Acquisition | Date: 2026 (mois/jour NC) | Effectif groupe: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/breve/les-projets-dusines-linfini-et-teillage-de-bretagne-en-finistere-soutenus-par-france-2030-2114283 | Contexte: Nouvelle unité industrielle soutenue par France 2030 | recrutements de production et d'encadrement à prévoir à l'ouverture du site.
