nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;VP Sales;Mayday;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,VP_SALES,50-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Business Development Representative | Date: NC | Effectif: NC (equipe sales internationale de 7) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/mayday/jobs/bdr_paris | Contexte: Editeur SaaS de Knowledge Management pour le service client. Ambition affichee de devenir leader mondial du KM service client d'ici 2028. Deux postes BDR ouverts simultanement (dont un dedie au partenariat USU) - signal de structuration de l'equipe d'acquisition.
;;;;Talent Acquisition Manager;Mayday;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-250,CONTACT_2,CONTACT_NON_SOURCE;Poste: Business Development Representative | Date: NC | Effectif: NC (equipe sales internationale de 7) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/mayday/jobs/bdr_paris | Contexte: Editeur SaaS de Knowledge Management pour le service client. Ambition affichee de devenir leader mondial du KM service client d'ici 2028. Deux postes BDR ouverts simultanement (dont un dedie au partenariat USU) - signal de structuration de l'equipe d'acquisition.
;;;;Head of Sales;Diduenjoy;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HEAD_OF_SALES,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Business Development Representative (junior) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/diduenjoy/jobs/sales-development-representative_paris | Contexte: Editeur SaaS B2B de collecte et d'analyse de feedback client enrichie a l'IA. Le BDR alimente en rendez-vous les Account Executives - preuve d'une equipe commerciale deja segmentee SDR/AE.
;;;;Head of People / DRH;Diduenjoy;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Business Development Representative (junior) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/diduenjoy/jobs/sales-development-representative_paris | Contexte: Editeur SaaS B2B de collecte et d'analyse de feedback client enrichie a l'IA. Le BDR alimente en rendez-vous les Account Executives - preuve d'une equipe commerciale deja segmentee SDR/AE.
;;;;CEO / Cofondateur;Boldo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Business Development Representative F/H | Date: NC | Effectif: 8 (equipe annoncee dans l'annonce) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/boldo-1/jobs/e12be207-32d5-4899-9adc-f9e74fe317e6 | Contexte: Startup SaaS B2B early-stage qui aide les organisations a cartographier et piloter leur systeme d'information. Equipe de 8 personnes - premier recrutement structurant sur l'acquisition.
;;;;DRH / Office & People Manager;Boldo;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Business Development Representative F/H | Date: NC | Effectif: 8 (equipe annoncee dans l'annonce) | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/boldo-1/jobs/e12be207-32d5-4899-9adc-f9e74fe317e6 | Contexte: Startup SaaS B2B early-stage qui aide les organisations a cartographier et piloter leur systeme d'information. Equipe de 8 personnes - premier recrutement structurant sur l'acquisition.
;;;;Head of Customer Success;WizVille;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HIRING_MANAGER,50-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager B2B - Etudes satisfaction client | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wizville/jobs/customer-success-manager-b2b-h-f-x_paris_WIZVI_8DlYPVL | Contexte: Editeur SaaS de pilotage de la satisfaction client pour le retail, plus de 100 000 utilisateurs revendiques. Deux annonces CSM B2B ouvertes en parallele - montee en charge du portefeuille clients.
;;;;Talent Acquisition / DRH;WizVille;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-250,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager B2B - Etudes satisfaction client | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/wizville/jobs/customer-success-manager-b2b-h-f-x_paris_WIZVI_8DlYPVL | Contexte: Editeur SaaS de pilotage de la satisfaction client pour le retail, plus de 100 000 utilisateurs revendiques. Deux annonces CSM B2B ouvertes en parallele - montee en charge du portefeuille clients.
;;;;Head of Customer Success;AssessFirst;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,HIRING_MANAGER,50-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Customer Success Manager (teletravail total) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/assessfirst/jobs/customer-success-manager_paris_ASSES_M4x97o8 | Contexte: Editeur SaaS HR Tech d'evaluation predictive des candidats et collaborateurs. Poste CSM en full remote - modele de distribution qui s'appuie fortement sur l'expansion de comptes.
;;;;Talent Acquisition / DRH;AssessFirst;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-250,CONTACT_2,CONTACT_NON_SOURCE;Poste: Customer Success Manager (teletravail total) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/assessfirst/jobs/customer-success-manager_paris_ASSES_M4x97o8 | Contexte: Editeur SaaS HR Tech d'evaluation predictive des candidats et collaborateurs. Poste CSM en full remote - modele de distribution qui s'appuie fortement sur l'expansion de comptes.
;;;;CEO / Cofondateur;Rivage;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CEO,5-50,CONTACT_1,CONTACT_NON_SOURCE;Poste: Account Executive SMB (SaaS B2B) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/rivage/jobs/account-executive-smb-saas-b2b_paris | Contexte: Editeur d'une plateforme SaaS de gestion locative automatisee et enrichie a l'IA, destinee aux agences immobilieres. Recrutement d'un AE dedie au segment SMB - ouverture d'un canal de vente volume.
;;;;DRH / Head of People;Rivage;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,DRH,5-50,CONTACT_2,CONTACT_NON_SOURCE;Poste: Account Executive SMB (SaaS B2B) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/rivage/jobs/account-executive-smb-saas-b2b_paris | Contexte: Editeur d'une plateforme SaaS de gestion locative automatisee et enrichie a l'IA, destinee aux agences immobilieres. Recrutement d'un AE dedie au segment SMB - ouverture d'un canal de vente volume.
;;;;CRO / VP Revenue;Dolead;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,CRO,50-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Senior Revenue Operations Manager | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/en/companies/dolead/jobs/senior-revenue-operations-manager-2026_paris | Contexte: Editeur d'une plateforme SaaS d'acquisition de leads payants pour annonceurs B2B et B2C. L'annonce est explicitement intitulee 2026 - creation de poste RevOps senior, signe d'une refonte du pilotage commercial.
;;;;Talent Acquisition / DRH;Dolead;Paris (75);;Welcome to the Jungle;SALES_SAAS,JOB,TALENT_ACQUISITION,50-250,CONTACT_2,CONTACT_NON_SOURCE;Poste: Senior Revenue Operations Manager | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/en/companies/dolead/jobs/senior-revenue-operations-manager-2026_paris | Contexte: Editeur d'une plateforme SaaS d'acquisition de leads payants pour annonceurs B2B et B2C. L'annonce est explicitement intitulee 2026 - creation de poste RevOps senior, signe d'une refonte du pilotage commercial.
