nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur/Directrice des Ressources Humaines;LPG Systems (Groupe LPG);Valence (26);;LPG Group (site corporate);FINANCE,JOB,DRH,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Paie et Administration du Personnel (H/F) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LPG Group site corporate + Hellowork | Lien: https://www.lpg-group.com/fr/recrutement-responsable-paie-adp-cdi | Contexte: Remplacement d'un depart - poste a pourvoir immediatement (ref RESPADP26) - pilotage du cycle de paie complet, encadrement d'un charge ADP et ADP des filiales, avec volet controle de gestion sociale. Groupe francais (Valence 26), concepteur endermologie present dans plus de 100 pays. Date de publication non confirmee (sites bloques).
;;;;Directeur Administratif et Financier;LPG Systems (Groupe LPG);Valence (26);;LPG Group (site corporate);FINANCE,JOB,DAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Paie et Administration du Personnel (H/F) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: LPG Group site corporate + Hellowork | Lien: https://www.lpg-group.com/fr/recrutement-responsable-paie-adp-cdi | Contexte: Remplacement d'un depart - poste a pourvoir immediatement (ref RESPADP26) - pilotage du cycle de paie complet, encadrement d'un charge ADP et ADP des filiales, avec volet controle de gestion sociale. Groupe francais (Valence 26), concepteur endermologie present dans plus de 100 pays. Date de publication non confirmee (sites bloques).
;;;;Directeur/Directrice des Ressources Humaines;Animalis;Évry-Courcouronnes (91);;Taleez;FINANCE,JOB,DRH,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie (H/F) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez (ATS Animalis) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-evry-courcouronnes-animalis-cdi | Contexte: Animalis (chaine d'animaleries, siege Evry-Courcouronnes) recrute un gestionnaire de paie en CDI au siege. Effectif groupe et actionnariat NON VERIFIES - a confirmer avant approche (filtre groupe < 2000 salaries).
;;;;Directeur Administratif et Financier;Animalis;Évry-Courcouronnes (91);;Taleez;FINANCE,JOB,DAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de Paie (H/F) CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez (ATS Animalis) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-evry-courcouronnes-animalis-cdi | Contexte: Animalis (chaine d'animaleries, siege Evry-Courcouronnes) recrute un gestionnaire de paie en CDI au siege. Effectif groupe et actionnariat NON VERIFIES - a confirmer avant approche (filtre groupe < 2000 salaries).
;;;;Dirigeant / Directeur Général;Réseau Talents;Metz (57);;Taleez;FINANCE,JOB,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie (H/F) CDI - Metz + poste junior a Boulogne-Billancourt | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez (ATS Reseau Talents) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-cdi-metz-reseau-talents-cdi | Contexte: Deux postes paie ouverts simultanement (Metz et Boulogne-Billancourt) - signal de structuration d'un pole paie. Nature exacte de l'employeur (reseau de cabinets / structure de recrutement) NON VERIFIEE - a qualifier avant approche.
;;;;Directeur/Directrice des Ressources Humaines;Réseau Talents;Metz (57);;Taleez;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Gestionnaire de paie (H/F) CDI - Metz + poste junior a Boulogne-Billancourt | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez (ATS Reseau Talents) | Lien: https://taleez.com/apply/gestionnaire-de-paie-h-f-cdi-metz-reseau-talents-cdi | Contexte: Deux postes paie ouverts simultanement (Metz et Boulogne-Billancourt) - signal de structuration d'un pole paie. Nature exacte de l'employeur (reseau de cabinets / structure de recrutement) NON VERIFIEE - a qualifier avant approche.
;;;;Directeur Général / Fondateur;Imagine for Margo;NC;;Michael Page;FINANCE,JOB,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier (F/H) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Michael Page (client final nomme) | Lien: https://www.michaelpage.fr/jobs/responsable-administratif-et-financier | Contexte: Recrutement du futur RAF dans un contexte de croissance et de structuration de l'organisation - pilotage de la performance et transformation des outils et processus. Organisation de lutte contre les cancers pediatriques. Localisation et effectif non confirmes.
;;;;Responsable Ressources Humaines;Imagine for Margo;NC;;Michael Page;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Administratif et Financier (F/H) | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Michael Page (client final nomme) | Lien: https://www.michaelpage.fr/jobs/responsable-administratif-et-financier | Contexte: Recrutement du futur RAF dans un contexte de croissance et de structuration de l'organisation - pilotage de la performance et transformation des outils et processus. Organisation de lutte contre les cancers pediatriques. Localisation et effectif non confirmes.
Glas;Aurélie;;;Directrice financière - membre du comité exécutif;VALGO;Petit-Couronne (76);;Daf-Mag.fr;FINANCE,NEWS,DAF,500-2000,CONTACT_1;Poste: Nomination Directrice financiere et membre du comite executif | Date: 2026-09-11 | Effectif: 500-999 (2023) | CA: 118,7 M EUR (2023) | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas nommee directrice financiere et membre du comex de Valgo en septembre 2026 (plus de 15 ans en finance). Groupe francais de depollution et deconstruction (siege Petit-Couronne 76), en developpement international - arrivee d'une nouvelle DAF = fenetre de structuration de l'equipe finance.
;;;;Directeur/Directrice des Ressources Humaines;VALGO;Petit-Couronne (76);;Daf-Mag.fr;FINANCE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Nomination Directrice financiere et membre du comite executif | Date: 2026-09-11 | Effectif: 500-999 (2023) | CA: 118,7 M EUR (2023) | Salaire: NC | Source: Daf-Mag.fr | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas nommee directrice financiere et membre du comex de Valgo en septembre 2026 (plus de 15 ans en finance). Groupe francais de depollution et deconstruction (siege Petit-Couronne 76), en developpement international - arrivee d'une nouvelle DAF = fenetre de structuration de l'equipe finance.
