nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
Le Graet;Valerie;;;Directrice generale;Groupe Le Graet;Plelo (22);;Le Journal des Entreprises;INDUSTRIE,NEWS,DG,500-2000,CONTACT_1;Poste: NC | Date: NC | Effectif: 800 | CA: ~200 M EUR | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/nous-investissons-pour-rester-un-partenaire-privilegie-des-enseignes-de-la-grande-distribution-2146857 | Contexte: Le groupe familial agroalimentaire poursuit son programme d'investissement industriel: 7,5 M EUR en trois phases sur le site Celtigel de Plelo pour moderniser et fiabiliser l'outil de production, plus une extension de stockage chez Les Delices de la Mer. Deux sites a moderniser et des recrutements annonces.
;;;;DRH;Groupe Le Graet;Plelo (22);;Le Journal des Entreprises;INDUSTRIE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: NC | Date: NC | Effectif: 800 | CA: ~200 M EUR | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/nous-investissons-pour-rester-un-partenaire-privilegie-des-enseignes-de-la-grande-distribution-2146857 | Contexte: Le groupe familial agroalimentaire poursuit son programme d'investissement industriel: 7,5 M EUR en trois phases sur le site Celtigel de Plelo pour moderniser et fiabiliser l'outil de production, plus une extension de stockage chez Les Delices de la Mer. Deux sites a moderniser et des recrutements annonces.
;;;;Directeur general;Baudelet Environnement;Blaringhem (59);;Le Journal des Entreprises;INDUSTRIE,NEWS,DG,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: NC | Date: 2026-07 | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/breve/baudelet-investit-115-meu-dans-les-combustibles-solides-de-recuperation-2146903 | Contexte: Investissement de 11,5 M EUR dans le Centre de Valorisation Matiere de Blaringhem: nouvelle ligne de production de combustibles solides de recuperation, extension du centre et modernisation des installations. Capacite portee de 25 000 a 75 000 t/an de CSR pour un contrat de fourniture de dix ans.
;;;;DRH;Baudelet Environnement;Blaringhem (59);;Le Journal des Entreprises;INDUSTRIE,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: NC | Date: 2026-07 | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/breve/baudelet-investit-115-meu-dans-les-combustibles-solides-de-recuperation-2146903 | Contexte: Investissement de 11,5 M EUR dans le Centre de Valorisation Matiere de Blaringhem: nouvelle ligne de production de combustibles solides de recuperation, extension du centre et modernisation des installations. Capacite portee de 25 000 a 75 000 t/an de CSR pour un contrat de fourniture de dix ans.
;;;;Directeur general;Malerba;Thizy-les-Bourgs (69);;Le Journal des Entreprises;INDUSTRIE,NEWS,DG,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: NC | Date: NC | Effectif: 600+ | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/lindustriel-malerba-engage-37-millions-deuros-dinvestissement-2126097 | Contexte: Groupe familial de portes techniques (13 usines dans le Rhone et la Loire) engageant plus de 37 M EUR d'investissement dont 20 M EUR pour moderniser trois sites industriels (Cours 69 | Thizy-les-Bourgs 69 | Montagny 42), une plateforme logistique de 14 000 m2 et un nouveau siege social livre le 15/07/2026.
;;;;DRH;Malerba;Thizy-les-Bourgs (69);;Le Journal des Entreprises;INDUSTRIE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: NC | Date: NC | Effectif: 600+ | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/lindustriel-malerba-engage-37-millions-deuros-dinvestissement-2126097 | Contexte: Groupe familial de portes techniques (13 usines dans le Rhone et la Loire) engageant plus de 37 M EUR d'investissement dont 20 M EUR pour moderniser trois sites industriels (Cours 69 | Thizy-les-Bourgs 69 | Montagny 42), une plateforme logistique de 14 000 m2 et un nouveau siege social livre le 15/07/2026.
;;;;CEO;MagREEsource;Grenoble (38);;Le Journal des Entreprises;INDUSTRIE,NEWS,CEO,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: NC | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/safran-sesterce-amazon-limagrain-rockwool-les-investissements-qui-marqueront-2026-en-auvergne-rhone-2133788 | Fonds: NC | Montant: 23 M EUR | Contexte: Levee de 23 M EUR destinee a financer la construction de la premiere usine francaise de fabrication d'aimants permanents pres de Grenoble. Montee en puissance industrielle avec besoins de production | maintenance et qualite.
;;;;DRH;MagREEsource;Grenoble (38);;Le Journal des Entreprises;INDUSTRIE,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: NC | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/safran-sesterce-amazon-limagrain-rockwool-les-investissements-qui-marqueront-2026-en-auvergne-rhone-2133788 | Fonds: NC | Montant: 23 M EUR | Contexte: Levee de 23 M EUR destinee a financer la construction de la premiere usine francaise de fabrication d'aimants permanents pres de Grenoble. Montee en puissance industrielle avec besoins de production | maintenance et qualite.
;;;;CEO;3Wayste;Haute-Loire (43);;Le Journal des Entreprises;INDUSTRIE,NEWS,CEO,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: NC | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/safran-sesterce-amazon-limagrain-rockwool-les-investissements-qui-marqueront-2026-en-auvergne-rhone-2133788 | Contexte: Investissement de 30 M EUR dans le projet industriel Seedranova en Haute-Loire | demarrage de la construction prevu en 2026. Creation d'une nouvelle unite de production de traitement et valorisation des dechets.
;;;;DRH;3Wayste;Haute-Loire (43);;Le Journal des Entreprises;INDUSTRIE,NEWS,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: NC | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Le Journal des Entreprises | Lien: https://www.lejournaldesentreprises.com/article/safran-sesterce-amazon-limagrain-rockwool-les-investissements-qui-marqueront-2026-en-auvergne-rhone-2133788 | Contexte: Investissement de 30 M EUR dans le projet industriel Seedranova en Haute-Loire | demarrage de la construction prevu en 2026. Creation d'une nouvelle unite de production de traitement et valorisation des dechets.
