nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Administratif et Financier;Groupe Sud Ouest;Bordeaux (33);;Indeed;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de gestion H-F CDI (siege) | Date: NC | Effectif: NC | CA: NC | Salaire: 43-47 KEUR | Source: Indeed | Lien: https://fr.indeed.com/q-contr%C3%B4leur-gestion-emplois.html | Contexte: Groupe media et services independant base a Bordeaux, decrit comme en pleine transformation, recrute un controleur de gestion au siege (Bac+5, 5 ans d'experience).
;;;;Directeur des Ressources Humaines;Groupe Sud Ouest;Bordeaux (33);;Indeed;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur de gestion H-F CDI (siege) | Date: NC | Effectif: NC | CA: NC | Salaire: 43-47 KEUR | Source: Indeed | Lien: https://fr.indeed.com/q-contr%C3%B4leur-gestion-emplois.html | Contexte: Groupe media et services independant base a Bordeaux, decrit comme en pleine transformation, recrute un controleur de gestion au siege (Bac+5, 5 ans d'experience).
;;;;Directeur Administratif et Financier;Courtanet (lesfurets);Paris (75);;Taleez;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur Financier confirme H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/24ljp7o | Contexte: Comparateur d'assurances en ligne (marque lesfurets), societe francaise independante, ouvre un poste de controleur financier confirme au siege parisien.
;;;;Directeur des Ressources Humaines;Courtanet (lesfurets);Paris (75);;Taleez;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur Financier confirme H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/24ljp7o | Contexte: Comparateur d'assurances en ligne (marque lesfurets), societe francaise independante, ouvre un poste de controleur financier confirme au siege parisien.
;;;;Directeur Administratif et Financier;SOLIHA Grand Paris;Ris-Orangis (91);;Taleez;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur comptable - Analyste de gestion de copropriete H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/controleur-comptable-analyste-de-gestion-de-copropriete-h-f-ris-orangis-soliha-grand-paris-cdi | Contexte: Operateur associatif de l'habitat en Ile-de-France, recrute un profil mixte comptabilite - controle de gestion sur son site de Ris-Orangis.
;;;;Directeur des Ressources Humaines;SOLIHA Grand Paris;Ris-Orangis (91);;Taleez;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur comptable - Analyste de gestion de copropriete H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/controleur-comptable-analyste-de-gestion-de-copropriete-h-f-ris-orangis-soliha-grand-paris-cdi | Contexte: Operateur associatif de l'habitat en Ile-de-France, recrute un profil mixte comptabilite - controle de gestion sur son site de Ris-Orangis.
;;;;Directeur Administratif et Financier;Fondation de France;Puteaux (92);;Welcome to the Jungle;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de gestion H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/fondation-de-france-fr/jobs/controleur-de-gestion-h-f_puteaux | Contexte: Premier reseau de philanthropie francais, structure independante, ouvre un poste de controleur de gestion en CDI sur son site de Puteaux.
;;;;Directeur des Ressources Humaines;Fondation de France;Puteaux (92);;Welcome to the Jungle;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur de gestion H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/fondation-de-france-fr/jobs/controleur-de-gestion-h-f_puteaux | Contexte: Premier reseau de philanthropie francais, structure independante, ouvre un poste de controleur de gestion en CDI sur son site de Puteaux.
;;;;Chef comptable;CMP;Le Blanc-Mesnil (93);;Welcome to the Jungle;FINANCE,JOB,CHEF_COMPTABLE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable General Retail H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/cmp-group/jobs/comptable-auxiliaire-h-f_le-blanc-mesnil | Contexte: Groupe retail francais base au Blanc-Mesnil (93), recrute un comptable general sur le perimetre retail en CDI.
;;;;Directeur des Ressources Humaines;CMP;Le Blanc-Mesnil (93);;Welcome to the Jungle;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable General Retail H-F CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/cmp-group/jobs/comptable-auxiliaire-h-f_le-blanc-mesnil | Contexte: Groupe retail francais base au Blanc-Mesnil (93), recrute un comptable general sur le perimetre retail en CDI.
