nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Chef proprietaire - Fondateur;Arpege;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Maitre d'Hotel CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317814-Maitre-d-Hotel-Arpege-Paris.html | Contexte: Restaurant gastronomique parisien 3 etoiles Michelin (Alain Passard) - recrutement d'un Maitre d'Hotel en CDI. Structure independante. Offre parmi les plus recentes du Journal des Palaces (ID 317814).
;;;;Directeur des Ressources Humaines;Arpege;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Maitre d'Hotel CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317814-Maitre-d-Hotel-Arpege-Paris.html | Contexte: Restaurant gastronomique parisien 3 etoiles Michelin (Alain Passard) - recrutement d'un Maitre d'Hotel en CDI. Structure independante. Offre parmi les plus recentes du Journal des Palaces (ID 317814).
;;;;Directeur de l'hotel;Majestic Hotel-Spa;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef Concierge CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317832-Chef-Concierge-Majestic-Hotel-Spa-Paris.html | Contexte: Hotel 5 etoiles independant des Champs-Elysees - recrutement d'un Chef Concierge en CDI. Offre la plus recente identifiee sur le Journal des Palaces (ID 317832).
;;;;Responsable Ressources Humaines;Majestic Hotel-Spa;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef Concierge CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317832-Chef-Concierge-Majestic-Hotel-Spa-Paris.html | Contexte: Hotel 5 etoiles independant des Champs-Elysees - recrutement d'un Chef Concierge en CDI. Offre la plus recente identifiee sur le Journal des Palaces (ID 317832).
;;;;Directeur de l'hotel;Hotel Marignan Champs-Elysees;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Receptionniste CDD septembre-decembre 2026 | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317671-CDD-Receptionniste-de-Septembre-a-Decembre-2026--Hotel-Marignan-Champs-Elysees-Paris.html | Contexte: Hotel independant parisien (Champs-Elysees) - renfort front office pour la haute saison. Le meme etablissement recrute egalement un Night auditor manager - signal de tension sur la reception.
;;;;Chef de reception;Hotel Marignan Champs-Elysees;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,HIRING_MANAGER,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Receptionniste CDD septembre-decembre 2026 | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317671-CDD-Receptionniste-de-Septembre-a-Decembre-2026--Hotel-Marignan-Champs-Elysees-Paris.html | Contexte: Hotel independant parisien (Champs-Elysees) - renfort front office pour la haute saison. Le meme etablissement recrute egalement un Night auditor manager - signal de tension sur la reception.
;;;;Directeur de site;Hotel Forest Hill;Meudon-la-Foret (92);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_SITE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Second de cuisine CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317577-Second-de-cuisine-Hotel-Forest-Hill-Meudon-La-Foret.html | Contexte: Groupe hotelier familial francais independant (Forest Hill) - recrutement d'un Second de cuisine en CDI. Le groupe recrute aussi un Assistant gouvernante generale - plusieurs postes ouverts simultanement.
;;;;Directeur des Ressources Humaines;Hotel Forest Hill;Meudon-la-Foret (92);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Second de cuisine CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317577-Second-de-cuisine-Hotel-Forest-Hill-Meudon-La-Foret.html | Contexte: Groupe hotelier familial francais independant (Forest Hill) - recrutement d'un Second de cuisine en CDI. Le groupe recrute aussi un Assistant gouvernante generale - plusieurs postes ouverts simultanement.
;;;;Directeur du domaine;Chateau Saint Pierre de Serjac;Puissalicon (34);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de Cuisine restaurant Cyprien CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317081-Chef-de-Cuisine-pour-Cyprien-Chateau-Saint-Pierre-de-Serjac-Puissalicon.html | Contexte: Domaine viticole-hotel de charme en Languedoc (collection independante Domaine & Demeure) - recrutement du Chef de Cuisine du restaurant Cyprien en CDI.
;;;;Responsable Ressources Humaines;Chateau Saint Pierre de Serjac;Puissalicon (34);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de Cuisine restaurant Cyprien CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-317081-Chef-de-Cuisine-pour-Cyprien-Chateau-Saint-Pierre-de-Serjac-Puissalicon.html | Contexte: Domaine viticole-hotel de charme en Languedoc (collection independante Domaine & Demeure) - recrutement du Chef de Cuisine du restaurant Cyprien en CDI.
;;;;Dirigeant - Proprietaire;Domaine Du Moulin;Ensisheim (68);;Journal des Palaces;HOSPITALITY,JOB,FONDATEUR,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef de partie cuisine CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316926-Chef-de-partie-cuisine-Domaine-Du-Moulin-Ensisheim.html | Contexte: Hotel-restaurant independant alsacien - recrutement d'un Chef de partie cuisine en CDI. Etablissement familial hors Ile-de-France.
;;;;Chef de cuisine;Domaine Du Moulin;Ensisheim (68);;Journal des Palaces;HOSPITALITY,JOB,HIRING_MANAGER,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef de partie cuisine CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316926-Chef-de-partie-cuisine-Domaine-Du-Moulin-Ensisheim.html | Contexte: Hotel-restaurant independant alsacien - recrutement d'un Chef de partie cuisine en CDI. Etablissement familial hors Ile-de-France.
;;;;Chef de reception - Front Office Manager;Hotel du Collectionneur Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Adjoint(e) Chef(fe) de reception CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316843-Adjoint-e-Chef-fe-de-reception-Hotel-du-Collectionneur-Paris-Paris.html | Contexte: Hotel 5 etoiles independant parisien (478 chambres) - recrutement d'un Adjoint Chef de reception en CDI. L'etablissement recrute aussi un Chef de rang restaurant.
;;;;Directeur des Ressources Humaines;Hotel du Collectionneur Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Adjoint(e) Chef(fe) de reception CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316843-Adjoint-e-Chef-fe-de-reception-Hotel-du-Collectionneur-Paris-Paris.html | Contexte: Hotel 5 etoiles independant parisien (478 chambres) - recrutement d'un Adjoint Chef de reception en CDI. L'etablissement recrute aussi un Chef de rang restaurant.
;;;;Directeur de l'hotel;Royal Champagne Hotel & Spa;Champillon (51);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef(fe) de partie restaurant gastronomique CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316775-Chef-fe-de-partie-restaurant-gastronomique-Royal-Champagne-Hotel-Spa-Champillon.html | Contexte: Hotel-spa 5 etoiles independant en Champagne (collection privee) - recrutement en brigade gastronomique. L'etablissement recrute aussi sur les fonctions reservations et revenue management.
;;;;Responsable Ressources Humaines;Royal Champagne Hotel & Spa;Champillon (51);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef(fe) de partie restaurant gastronomique CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-316775-Chef-fe-de-partie-restaurant-gastronomique-Royal-Champagne-Hotel-Spa-Champillon.html | Contexte: Hotel-spa 5 etoiles independant en Champagne (collection privee) - recrutement en brigade gastronomique. L'etablissement recrute aussi sur les fonctions reservations et revenue management.
;;;;Directeur de l'hotel;Hotel Chateau Frontenac;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Receptionniste CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315975-Receptionniste-Hotel-Chateau-Frontenac-Paris.html | Contexte: Hotel 4 etoiles independant familial du 8e arrondissement - recrutement d'un Receptionniste en CDI.
;;;;Chef de reception;Hotel Chateau Frontenac;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,HIRING_MANAGER,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Receptionniste CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315975-Receptionniste-Hotel-Chateau-Frontenac-Paris.html | Contexte: Hotel 4 etoiles independant familial du 8e arrondissement - recrutement d'un Receptionniste en CDI.
;;;;Directeur de site;Chateauform' City Velasquez;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_SITE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Second de cuisine CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315724-Second-de-cuisine-Chateauform-City-Velasquez-Paris.html | Contexte: Groupe francais independant de lieux de seminaires et d'evenementiel d'entreprise - recrutement d'un Second de cuisine en CDI sur le site City Velasquez.
;;;;Directeur des Ressources Humaines;Chateauform' City Velasquez;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Second de cuisine CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315724-Second-de-cuisine-Chateauform-City-Velasquez-Paris.html | Contexte: Groupe francais independant de lieux de seminaires et d'evenementiel d'entreprise - recrutement d'un Second de cuisine en CDI sur le site City Velasquez.
;;;;Directeur de l'hotel;Hotel Westminster Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DIRECTEUR_HOTEL,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Chef concierge CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315424-Chef-concierge-Hotel-Westminster-Paris.html | Contexte: Hotel 4 etoiles historique rue de la Paix - double recrutement simultane : Chef concierge et Responsable de salle (offre 315431). Signal de restructuration des equipes operationnelles.
;;;;Responsable Ressources Humaines;Hotel Westminster Paris;Paris (75);;Journal des Palaces;HOSPITALITY,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Chef concierge CDI | Date: NC | Effectif: NC | CA: NC | Salaire: NC | Source: Journal des Palaces | Lien: https://www.journaldespalaces.com/carriere/offre-315424-Chef-concierge-Hotel-Westminster-Paris.html | Contexte: Hotel 4 etoiles historique rue de la Paix - double recrutement simultane : Chef concierge et Responsable de salle (offre 315431). Signal de restructuration des equipes operationnelles.
