nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Responsable Qualité;Groupe OTS;Malestroit (56);;Hellowork;INDUSTRIE,JOB,RESP_QUALITE,50-250,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien Qualité (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: 50-250 sal (site Malestroit/Saint-Marcel, sous-traitance mécanique découpe laser/tôlerie/usinage) | CA: 28M€ (2022, NC pour 2026) | Salaire: NC | Source: Hellowork | Lien: https://www.hellowork.com/fr-fr/emplois/80627181.html | Contexte: PME industrielle bretonne (40 ans), sous-traitance de pièces métalliques (auto, aéro, médical), recrute un technicien qualité rattaché au Responsable QSE.
;;;;DRH;Groupe OTS;Malestroit (56);;Hellowork;INDUSTRIE,JOB,DRH,50-250,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien Qualité (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: 50-250 sal (site Malestroit/Saint-Marcel, sous-traitance mécanique découpe laser/tôlerie/usinage) | CA: 28M€ (2022, NC pour 2026) | Salaire: NC | Source: Hellowork | Lien: https://www.hellowork.com/fr-fr/emplois/80627181.html | Contexte: PME industrielle bretonne (40 ans), sous-traitance de pièces métalliques (auto, aéro, médical), recrute un technicien qualité rattaché au Responsable QSE.
;;;;Directeur Commercial;Beugin Industrie (ICP / Beugin Garay);La Comté (62);;Hellowork;INDUSTRIE,JOB,DIRECTEUR_COMMERCIAL,50-200,CONTACT_1,CONTACT_NON_SOURCE;"Poste: Technico-commercial B2B industriel (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: ~100 sal sur 2 sites (La Comté 62 + La Flèche 72) | CA: NC | Salaire: NC | Source: Hellowork / L'industrie recrute | Lien: https://www.hellowork.com/fr-fr/emplois/77154615.html | Contexte: PME centenaire, spécialiste protection anticorrosion (acier/béton) pour métallurgie, chimie et nucléaire ; recrutement dans le cadre d'un départ en retraite, portefeuille clients industriels stratégiques."
;;;;DRH;Beugin Industrie (ICP / Beugin Garay);La Comté (62);;Hellowork;INDUSTRIE,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;"Poste: Technico-commercial B2B industriel (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: ~100 sal sur 2 sites (La Comté 62 + La Flèche 72) | CA: NC | Salaire: NC | Source: Hellowork / L'industrie recrute | Lien: https://www.hellowork.com/fr-fr/emplois/77154615.html | Contexte: PME centenaire, spécialiste protection anticorrosion (acier/béton) pour métallurgie, chimie et nucléaire ; recrutement dans le cadre d'un départ en retraite, portefeuille clients industriels stratégiques."
;;;;Responsable Bureau d'Études;Prime Engineering;Brest (29);;Brest Emplois;INDUSTRIE,JOB,RESP_BE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Dessinateur-projeteur mécanique (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: NC (bureau d'ingénierie régional) | CA: NC | Salaire: NC | Source: Brest Emplois (Hellowork) | Lien: https://www.brest-emplois.com/emplois/83193514.html | Contexte: Société d'ingénierie basée à Brest recrutant un dessinateur-projeteur mécanique en CDI pour ses clients industriels bretons.
;;;;RAF;Prime Engineering;Brest (29);;Brest Emplois;INDUSTRIE,JOB,RAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Dessinateur-projeteur mécanique (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: NC (bureau d'ingénierie régional) | CA: NC | Salaire: NC | Source: Brest Emplois (Hellowork) | Lien: https://www.brest-emplois.com/emplois/83193514.html | Contexte: Société d'ingénierie basée à Brest recrutant un dessinateur-projeteur mécanique en CDI pour ses clients industriels bretons.
;;;;Responsable Méthodes / Directeur Technique;Ingeliance Technologies;Nantes (44);;Nantes Emplois;INDUSTRIE,JOB,RESP_METHODES,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Technicien Méthodes Industrialisation (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: NC (ETI ingénierie, groupe indépendant, plusieurs centaines de sal. à confirmer) | CA: NC | Salaire: NC | Source: Nantes Emplois (Hellowork) | Lien: https://www.nantes-emplois.com/emplois/81680135.html | Contexte: Société d'ingénierie intervenant en construction navale, recrute pour l'industrialisation de groupes de propulsion haute technologie sur site nantais.
;;;;Talent Acquisition;Ingeliance Technologies;Nantes (44);;Nantes Emplois;INDUSTRIE,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Technicien Méthodes Industrialisation (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: NC (ETI ingénierie, groupe indépendant, plusieurs centaines de sal. à confirmer) | CA: NC | Salaire: NC | Source: Nantes Emplois (Hellowork) | Lien: https://www.nantes-emplois.com/emplois/81680135.html | Contexte: Société d'ingénierie intervenant en construction navale, recrute pour l'industrialisation de groupes de propulsion haute technologie sur site nantais.
;;;;Responsable Maintenance;Cité Marine;Pontivy (56);;Pontivy Emplois;INDUSTRIE,JOB,RESP_MAINTENANCE,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Agent / Technicien de maintenance agroalimentaire (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: NC (groupe agroalimentaire breton, effectif à confirmer - risque de proximité du plafond 2000) | CA: NC | Salaire: NC | Source: Pontivy Emplois (Hellowork) | Lien: https://www.pontivy-emplois.com/emplois/80847202.html | Contexte: Site agroalimentaire (surimi/plats préparés) à Pontivy, recrutement CDI d'un technicien de maintenance.
;;;;DRH;Cité Marine;Pontivy (56);;Pontivy Emplois;INDUSTRIE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Agent / Technicien de maintenance agroalimentaire (H/F) | Date: 2026-09-18 (sourcing, publication exacte NC) | Effectif: NC (groupe agroalimentaire breton, effectif à confirmer - risque de proximité du plafond 2000) | CA: NC | Salaire: NC | Source: Pontivy Emplois (Hellowork) | Lien: https://www.pontivy-emplois.com/emplois/80847202.html | Contexte: Site agroalimentaire (surimi/plats préparés) à Pontivy, recrutement CDI d'un technicien de maintenance.
