nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Administratif et Financier;REBORN - XLRECYCLING (Groupe Reborn);Bernay (27);;Welcome to the Jungle;FINANCE,JOB,DAF,50-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Tresorier H/F (CDI) | Date: NC (annonce active au 2026-09-22) | Effectif: ~400 | CA: 150 M EUR | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/reborn/jobs/tresorier_bernay | Contexte: Groupe Reborn (Reborn + XL Recycling) - emballages en matieres recyclees et recyclage de dechets plastiques - 5 sites de production en France. Creation/renfort d un poste de tresorier au siege de Bernay (27) - signal de structuration de la fonction finance.
;;;;Directeur des Ressources Humaines;REBORN - XLRECYCLING (Groupe Reborn);Bernay (27);;Welcome to the Jungle;FINANCE,JOB,DRH,50-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Tresorier H/F (CDI) | Date: NC (annonce active au 2026-09-22) | Effectif: ~400 | CA: 150 M EUR | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/reborn/jobs/tresorier_bernay | Contexte: Groupe Reborn (Reborn + XL Recycling) - emballages en matieres recyclees et recyclage de dechets plastiques - 5 sites de production en France. Creation/renfort d un poste de tresorier au siege de Bernay (27) - signal de structuration de la fonction finance.
;;;;Directeur Administratif et Financier;Citeo;Paris (75);;Welcome to the Jungle;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Paie et ADP F/H (CDI) | Date: NC (annonce active au 2026-09-22) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/citeo/jobs/responsable-paie-et-adp-f-h-cdi_paris_CITEO_X8De3qK | Contexte: Eco-organisme national (emballages et papiers). Poste de management - pilotage de l integralite du process paie, encadrement d equipe et projets transverses. Profil recherche tres senior (10 a 15 ans d experience) - recrutement difficile a pourvoir.
;;;;Directeur des Ressources Humaines;Citeo;Paris (75);;Welcome to the Jungle;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Paie et ADP F/H (CDI) | Date: NC (annonce active au 2026-09-22) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/citeo/jobs/responsable-paie-et-adp-f-h-cdi_paris_CITEO_X8De3qK | Contexte: Eco-organisme national (emballages et papiers). Poste de management - pilotage de l integralite du process paie, encadrement d equipe et projets transverses. Profil recherche tres senior (10 a 15 ans d experience) - recrutement difficile a pourvoir.
;;;;Directeur des Ressources Humaines;Media-Participations;Paris (75);;Welcome to the Jungle;FINANCE,JOB,DRH,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable ADP - Paie F/H (perimetre Media-Participations Pluriad - CDI) | Date: NC (annonce active au 2026-09-22) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/media-participations/jobs/responsable-adp-paie-f-h-media-participations-pluriad_paris | Contexte: Groupe d edition familial franco-belge (BD, presse, jeunesse). Poste mixte managerial et operationnel avec encadrement d une equipe de 6 collaborateurs - remplacement ou structuration d un service paie multi-entites.
;;;;Directeur Administratif et Financier;Media-Participations;Paris (75);;Welcome to the Jungle;FINANCE,JOB,DAF,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable ADP - Paie F/H (perimetre Media-Participations Pluriad - CDI) | Date: NC (annonce active au 2026-09-22) | Effectif: NC | CA: NC | Salaire: NC | Source: Welcome to the Jungle | Lien: https://www.welcometothejungle.com/fr/companies/media-participations/jobs/responsable-adp-paie-f-h-media-participations-pluriad_paris | Contexte: Groupe d edition familial franco-belge (BD, presse, jeunesse). Poste mixte managerial et operationnel avec encadrement d une equipe de 6 collaborateurs - remplacement ou structuration d un service paie multi-entites.
;;;;Directeur Administratif et Financier;DistriCenter;Cesson-Sevigne (35);;Welcome to the Jungle;FINANCE,JOB,DAF,500-2000,CONTACT_1,CONTACT_NON_SOURCE;Poste: Responsable Tresorerie H/F (CDI - statut cadre forfait 215 jours) | Date: NC (annonce active au 2026-09-22) | Effectif: 1001-5000 annonce LinkedIn - a confirmer sous le plafond 2000 | CA: 255 M EUR (2025) | Salaire: 35-40 k EUR fixe | Source: Welcome to the Jungle - relayee Agefiph | Lien: https://www.welcometothejungle.com/fr/companies/districenter/jobs/tresorier-h-f_saint-aubin-du-cormier | Contexte: Enseigne textile bretonne independante creee en 1986 - plus de 170 magasins - croissance de 30 pourcent sur 3 ans. Poste de tresorerie au siege de Cesson-Sevigne - structuration financiere liee a l expansion du reseau.
;;;;Directeur des Ressources Humaines;DistriCenter;Cesson-Sevigne (35);;Welcome to the Jungle;FINANCE,JOB,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Responsable Tresorerie H/F (CDI - statut cadre forfait 215 jours) | Date: NC (annonce active au 2026-09-22) | Effectif: 1001-5000 annonce LinkedIn - a confirmer sous le plafond 2000 | CA: 255 M EUR (2025) | Salaire: 35-40 k EUR fixe | Source: Welcome to the Jungle - relayee Agefiph | Lien: https://www.welcometothejungle.com/fr/companies/districenter/jobs/tresorier-h-f_saint-aubin-du-cormier | Contexte: Enseigne textile bretonne independante creee en 1986 - plus de 170 magasins - croissance de 30 pourcent sur 3 ans. Poste de tresorerie au siege de Cesson-Sevigne - structuration financiere liee a l expansion du reseau.
Glas;Aurelie;;;Directrice Financiere - membre du Comite Executif;VALGO;Petit-Couronne (76);;DAF-Mag;FINANCE,NEWS,DAF,500-2000,CONTACT_1;Poste: Nomination DAF - signal de restructuration de la fonction finance | Date: 2026-09-11 | Effectif: 500-999 (2023) | CA: 118,7 M EUR | Salaire: NC | Source: DAF-Mag | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas nommee directrice financiere et membre du comite executif de Valgo en septembre 2026 - 15 ans d experience finance (EY puis directions financieres Suez et Veolia - M&A international). Arrivee d un nouveau CFO externe sur un groupe de depollution de 39 etablissements - forte probabilite de recrutements paie, tresorerie et controle de gestion dans les 6 mois.
;;;;Directeur des Ressources Humaines;VALGO;Petit-Couronne (76);;DAF-Mag;FINANCE,NEWS,DRH,500-2000,CONTACT_2,CONTACT_NON_SOURCE;Poste: Nomination DAF - signal de restructuration de la fonction finance | Date: 2026-09-11 | Effectif: 500-999 (2023) | CA: 118,7 M EUR | Salaire: NC | Source: DAF-Mag | Lien: https://www.daf-mag.fr/diaporamas/nominations-ces-daf-reperes-ce-vendredi-11-septembre | Contexte: Aurelie Glas nommee directrice financiere et membre du comite executif de Valgo en septembre 2026 - 15 ans d experience finance (EY puis directions financieres Suez et Veolia - M&A international). Arrivee d un nouveau CFO externe sur un groupe de depollution de 39 etablissements - forte probabilite de recrutements paie, tresorerie et controle de gestion dans les 6 mois.
