nom;prenom;email;telephone;poste;entreprise;localisation;linkedin;source;tags;notes
;;;;Directeur Administratif et Financier;Groupe Transports Le Goff;Orval-sur-Sienne (50);;Taleez;FINANCE,JOB,DAF,50-200,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur(se) de Gestion (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: 100-199 sal. sur l'entite LE GOFF - BREHALAISE DE TRANSPORTS (2023), groupe multi-societes | CA: 7,28 M EUR (2021, entite Brehalaise) | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/controleur-se-de-gestion-orval-sur-sienne-50-orval-groupe-transports-le-goff-cdi | Contexte: Transporteur familial normand (cree en 1973, Orval-sur-Sienne 50) qui structure son controle de gestion. Groupe compose de plusieurs societes de transport et logistique sous direction commune.
;;;;Directeur des Ressources Humaines;Groupe Transports Le Goff;Orval-sur-Sienne (50);;Taleez;FINANCE,JOB,DRH,50-200,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur(se) de Gestion (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: 100-199 sal. sur l'entite LE GOFF - BREHALAISE DE TRANSPORTS (2023), groupe multi-societes | CA: 7,28 M EUR (2021, entite Brehalaise) | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/controleur-se-de-gestion-orval-sur-sienne-50-orval-groupe-transports-le-goff-cdi | Contexte: Transporteur familial normand (cree en 1973, Orval-sur-Sienne 50) qui structure son controle de gestion. Groupe compose de plusieurs societes de transport et logistique sous direction commune.
;;;;Responsable Comptable Groupe;Groupe Jarnias;Passy (74);;Flatchr;FINANCE,JOB,HIRING_MANAGER,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Comptable Groupe Confirme.e (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: 36-42 KEUR bruts annuels | Source: Flatchr | Lien: https://careers.flatchr.io/company/jarnias/vacancy/4bely9px5vb9kekr-comptable-groupe-confirme-e-fiabiliser-structurer-grandir/ | Contexte: Groupe Jarnias (travaux en hauteur / acces difficiles, Passy 74) remplace un collaborateur ET renforce son organisation financiere. Rattachement au Responsable Comptable Groupe, prise de poste septembre-octobre 2026, perimetre multi-societes.
;;;;Directeur des Ressources Humaines;Groupe Jarnias;Passy (74);;Flatchr;FINANCE,JOB,DRH,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Comptable Groupe Confirme.e (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: 36-42 KEUR bruts annuels | Source: Flatchr | Lien: https://careers.flatchr.io/company/jarnias/vacancy/4bely9px5vb9kekr-comptable-groupe-confirme-e-fiabiliser-structurer-grandir/ | Contexte: Groupe Jarnias (travaux en hauteur / acces difficiles, Passy 74) remplace un collaborateur ET renforce son organisation financiere. Rattachement au Responsable Comptable Groupe, prise de poste septembre-octobre 2026, perimetre multi-societes.
;;;;Directeur Administratif et Financier;Groupe Audeo;Reims (51);;Flatchr;FINANCE,JOB,DAF,200-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de gestion commerciale F/H (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: 201-500 sal. (page LinkedIn groupe) | CA: NC | Salaire: NC | Source: Flatchr | Lien: https://careers.flatchr.io/vacancy/7brjv9mello9r5mn-controleur-de-gestion-commerciale-f-h/ | Contexte: Courtier en assurance et gestion des risques independant et familial fonde en 1902, siege 6 rue Gabriel Voisin a Reims. Groupe compose de Servyr, Helium et Exper-IS - poste de pilotage de la performance commerciale.
;;;;Directeur des Ressources Humaines;Groupe Audeo;Reims (51);;Flatchr;FINANCE,JOB,DRH,200-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur de gestion commerciale F/H (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: 201-500 sal. (page LinkedIn groupe) | CA: NC | Salaire: NC | Source: Flatchr | Lien: https://careers.flatchr.io/vacancy/7brjv9mello9r5mn-controleur-de-gestion-commerciale-f-h/ | Contexte: Courtier en assurance et gestion des risques independant et familial fonde en 1902, siege 6 rue Gabriel Voisin a Reims. Groupe compose de Servyr, Helium et Exper-IS - poste de pilotage de la performance commerciale.
;;;;Directeur Administratif et Financier;Pro Armature;Corbas (69);;Taleez;FINANCE,JOB,DAF,200-500,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de Gestion (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: 420 sal. | CA: 80 M EUR (2019) | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/controleur-de-gestion-corbas-pro-armature-cdi | Contexte: Entreprise familiale creee en 1996 (conception, fabrication et pose d'armatures pour beton arme), 19 sites en France, siege industriel a Corbas (69). Profil multi-sites typique d'un besoin de controle de gestion industriel structurant.
;;;;Directeur des Ressources Humaines;Pro Armature;Corbas (69);;Taleez;FINANCE,JOB,DRH,200-500,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur de Gestion (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: 420 sal. | CA: 80 M EUR (2019) | Salaire: NC | Source: Taleez | Lien: https://taleez.com/apply/controleur-de-gestion-corbas-pro-armature-cdi | Contexte: Entreprise familiale creee en 1996 (conception, fabrication et pose d'armatures pour beton arme), 19 sites en France, siege industriel a Corbas (69). Profil multi-sites typique d'un besoin de controle de gestion industriel structurant.
;;;;Directeur Administratif et Financier;I-TRACING;Courbevoie (92);;Flatchr;FINANCE,JOB,DAF,NC,CONTACT_1,CONTACT_NON_SOURCE;Poste: Controleur de gestion H/F (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Flatchr | Lien: https://careers.flatchr.io/company/itracing/vacancy/4bely9p3wxenkekr-controleur-de-gestion-h-f-cdi-courbevoie-92/ | Contexte: CREATION DE POSTE au sein de la direction financiere, siege Courbevoie (92) proche La Defense. Pure player cybersecurite francais en forte croissance - creation de poste = signal de structuration de la fonction finance.
;;;;Talent Acquisition Manager;I-TRACING;Courbevoie (92);;Flatchr;FINANCE,JOB,TALENT_ACQUISITION,NC,CONTACT_2,CONTACT_NON_SOURCE;Poste: Controleur de gestion H/F (CDI) | Date: NC (annonce en ligne au 2026-09-07) | Effectif: NC | CA: NC | Salaire: NC | Source: Flatchr | Lien: https://careers.flatchr.io/company/itracing/vacancy/4bely9p3wxenkekr-controleur-de-gestion-h-f-cdi-courbevoie-92/ | Contexte: CREATION DE POSTE au sein de la direction financiere, siege Courbevoie (92) proche La Defense. Pure player cybersecurite francais en forte croissance - creation de poste = signal de structuration de la fonction finance.
